time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:24:45.964271;188076;1714767885;963523526;world;-2.31E-05;1.40E-06;-8.11E-06;1.30E-05;7.38E-05;-2.13E-05;-1
2024/05/03/13:24:45.973151;188077;1714767885;972864774;world;4.99E-07;1.05E-05;-1.93E-05;-1.40E-05;-2.81E-06;-3.08E-05;-1
2024/05/03/13:24:46.003656;188078;1714767886;3324938;world;-8.07E-06;8.33E-06;-1.94E-05;-4.99E-06;-4.40E-07;-1.84E-05;-1
2024/05/03/13:24:46.003680;188079;1714767886;3362458;world;-1.18E-05;1.93E-05;-1.98E-05;-2.13E-05;-1.54E-05;-2.60E-05;-1
2024/05/03/13:24:46.023138;188080;1714767886;22892025;world;-8.38E-06;9.00E-06;-1.26E-05;5.73E-06;8.61E-07;-1.65E-05;-1
2024/05/03/13:24:46.033091;188081;1714767886;32840010;world;-2.33E-05;9.26E-06;-1.67E-05;2.24E-05;1.50E-05;-2.60E-05;-1
2024/05/03/13:24:46.053284;188082;1714767886;53010593;world;-1.86E-05;1.53E-05;-3.14E-05;-3.67E-08;2.18E-06;-3.17E-05;-1
2024/05/03/13:24:46.073542;188083;1714767886;73238291;world;-8.82E-06;1.37E-05;-2.42E-05;-1.45E-05;-8.54E-06;-5.75E-05;-1
2024/05/03/13:24:46.083580;188084;1714767886;83249836;world;-1.23E-05;1.43E-05;-1.03E-05;2.24E-05;3.85E-05;-2.60E-05;-1
2024/05/03/13:24:46.103228;188085;1714767886;102972912;world;-1.29E-05;2.34E-05;-6.47E-06;1.91E-05;4.05E-05;-2.77E-07;-1
2024/05/03/13:24:46.123283;188086;1714767886;123043719;world;-2.35E-05;1.12E-05;-2.16E-05;6.89E-07;2.19E-05;-1.74E-05;-1
2024/05/03/13:24:46.133862;188087;1714767886;133351306;world;-1.99E-05;1.03E-05;-2.00E-05;-1.11E-05;-1.80E-05;-1.08E-05;-1
2024/05/03/13:24:46.153327;188088;1714767886;153019518;world;-1.73E-05;1.64E-05;-1.50E-05;2.67E-05;2.77E-05;1.21E-05;-1
2024/05/03/13:24:46.164536;188089;1714767886;164070051;world;-1.83E-05;1.03E-06;-2.84E-05;4.63E-05;7.80E-06;-1.23E-06;-1
2024/05/03/13:24:46.173294;188090;1714767886;173041854;world;-5.77E-06;3.48E-05;9.07E-06;9.67E-05;0.000148068;-8.23E-05;-1
2024/05/03/13:24:46.193553;188091;1714767886;193233597;world;-2.24E-05;1.28E-05;-2.45E-05;7.47E-05;-2.19E-05;3.69E-05;-1
2024/05/03/13:24:46.213443;188092;1714767886;213159763;world;-1.30E-05;7.37E-06;-1.93E-05;1.50E-05;-1.53E-06;-7.91E-06;-1
2024/05/03/13:24:46.233948;188093;1714767886;233683721;world;-9.71E-06;1.25E-05;-2.35E-05;-3.55E-05;6.34E-06;-2.32E-05;-1
2024/05/03/13:24:46.243294;188094;1714767886;242973509;world;-1.59E-05;1.26E-05;-1.32E-05;-1.61E-05;3.39E-05;-7.91E-06;-1
2024/05/03/13:24:46.253098;188095;1714767886;252834720;world;-9.41E-06;7.70E-06;-2.73E-05;1.85E-05;-4.04E-05;3.41E-05;-1
2024/05/03/13:24:46.273366;188096;1714767886;273069246;world;-2.10E-05;1.39E-05;-1.61E-05;-2.07E-05;8.39E-06;-1.17E-05;-1
2024/05/03/13:24:46.283653;188097;1714767886;283326789;world;-1.79E-05;1.95E-05;-1.70E-05;-2.43E-05;1.95E-06;-2.89E-05;-1
2024/05/03/13:24:46.313167;188098;1714767886;312899633;world;-8.94E-06;2.12E-05;-1.42E-05;-1.35E-05;-7.62E-06;-3.17E-05;-1
2024/05/03/13:24:46.353740;188099;1714767886;353354173;world;-8.00E-06;1.76E-05;-1.95E-05;-6.08E-05;-1.28E-05;-5.46E-05;-1
2024/05/03/13:24:46.353764;188101;1714767886;353404407;world;-9.36E-06;1.90E-05;-1.82E-05;-1.37E-05;-1.75E-05;-1.84E-05;-1
2024/05/03/13:24:46.363186;188102;1714767886;362903531;world;-1.72E-05;1.23E-05;-1.65E-05;8.59E-06;4.03E-06;-1.27E-05;-1
2024/05/03/13:24:46.383537;188103;1714767886;383284038;world;-2.22E-05;9.13E-06;-2.30E-05;-1.66E-05;-9.87E-06;-3.08E-05;-1
2024/05/03/13:24:46.393569;188104;1714767886;393238807;world;-1.76E-05;9.17E-06;-1.95E-05;-1.66E-05;4.73E-05;-5.56E-05;-1
2024/05/03/13:24:46.413358;188105;1714767886;413078129;world;-5.33E-07;1.16E-05;-1.56E-05;-6.21E-06;-5.60E-07;-2.60E-05;-1
2024/05/03/13:24:46.444053;188106;1714767886;443368939;world;-4.79E-06;1.22E-05;-1.54E-05;-4.04E-06;2.15E-05;-3.46E-05;-1
2024/05/03/13:24:46.444078;188107;1714767886;443404696;world;-1.22E-05;1.84E-05;-2.36E-05;-3.96E-05;-1.75E-06;-1.94E-05;-1
2024/05/03/13:24:46.463639;188108;1714767886;462870108;world;-9.60E-06;2.02E-06;-3.26E-05;5.04E-05;-5.84E-05;-8.86E-06;-1
2024/05/03/13:24:46.473774;188109;1714767886;473243920;world;-3.55E-06;1.03E-05;-2.68E-05;-3.86E-05;2.34E-05;-3.65E-05;-1
2024/05/03/13:24:46.493263;188110;1714767886;492990760;world;-1.87E-05;1.17E-05;-2.00E-05;2.18E-05;1.02E-05;-2.79E-05;-1
2024/05/03/13:24:46.513722;188111;1714767886;513394798;world;-1.41E-05;1.75E-05;-1.54E-05;8.79E-06;8.93E-06;-2.22E-05;-1
2024/05/03/13:24:46.523607;188112;1714767886;523320084;world;-1.54E-05;1.62E-05;-2.22E-05;-9.78E-06;1.81E-05;-6.00E-06;-1
2024/05/03/13:24:46.533266;188113;1714767886;532914985;world;-4.99E-06;4.36E-06;-2.78E-05;6.68E-05;-1.23E-05;1.12E-05;-1
2024/05/03/13:24:46.553423;188114;1714767886;552877301;world;-1.60E-05;1.99E-05;-1.89E-05;1.88E-05;2.74E-05;-4.03E-05;-1
2024/05/03/13:24:46.573716;188115;1714767886;573326606;world;-2.52E-05;7.84E-06;-1.80E-05;2.05E-05;2.55E-05;-3.56E-05;-1
2024/05/03/13:24:46.583585;188116;1714767886;583281433;world;-1.62E-05;7.53E-06;-2.56E-05;-1.93E-05;1.10E-05;-2.70E-05;-1
2024/05/03/13:24:46.603415;188117;1714767886;603133991;world;-4.91E-06;1.74E-05;-2.06E-05;-1.38E-05;3.60E-05;-3.17E-05;-1
2024/05/03/13:24:46.613277;188118;1714767886;612979331;world;-1.34E-06;2.34E-05;-1.82E-05;-8.39E-05;1.59E-05;-5.46E-05;-1
2024/05/03/13:24:46.654116;188119;1714767886;653394318;world;4.25E-07;1.67E-05;-1.63E-05;-3.80E-05;2.31E-06;-4.13E-05;-1
2024/05/03/13:24:46.654139;188120;1714767886;653433561;world;-2.04E-05;7.66E-06;-2.28E-05;3.64E-05;2.23E-05;-2.77E-07;-1
2024/05/03/13:24:46.663334;188121;1714767886;663155351;world;4.97E-06;7.46E-06;-1.91E-05;-7.51E-05;3.02E-05;-1.94E-05;-1
2024/05/03/13:24:46.673298;188122;1714767886;672945029;world;-1.73E-05;4.33E-06;-1.79E-05;-1.83E-05;1.19E-05;-3.14E-06;-1
2024/05/03/13:24:46.693565;188123;1714767886;693230086;world;-1.07E-05;1.66E-05;-2.24E-05;-4.25E-05;-8.79E-06;-5.65E-05;-1
2024/05/03/13:24:46.713456;188124;1714767886;713143389;world;-1.02E-05;9.35E-06;-2.40E-05;-7.22E-06;5.69E-06;-2.60E-05;-1
2024/05/03/13:24:46.723565;188125;1714767886;723309872;world;-9.87E-06;7.96E-06;-2.25E-05;4.18E-06;2.55E-05;-2.32E-05;-1
2024/05/03/13:24:46.763539;188126;1714767886;762995369;world;-8.84E-06;1.96E-05;-1.73E-05;-2.13E-05;1.59E-05;-3.65E-05;-1
2024/05/03/13:24:46.763563;188127;1714767886;763032067;world;-9.49E-06;5.72E-06;-2.77E-05;1.95E-05;9.82E-06;-1.84E-05;-1
2024/05/03/13:24:46.773432;188128;1714767886;773165481;world;-1.68E-05;1.38E-05;-2.77E-05;5.92E-05;2.03E-05;-2.70E-05;-1
2024/05/03/13:24:46.783203;188129;1714767886;782983802;world;8.22E-06;2.15E-05;-2.30E-05;-3.06E-05;-7.26E-06;-6.04E-05;-1
2024/05/03/13:24:46.803603;188130;1714767886;803258671;world;-1.41E-06;2.15E-05;-1.87E-05;-2.18E-05;3.41E-05;-4.61E-05;-1
2024/05/03/13:24:46.823446;188131;1714767886;822968791;world;-1.53E-05;9.54E-07;-1.42E-05;-1.05E-05;4.70E-05;-3.46E-05;-1
2024/05/03/13:24:46.853637;188132;1714767886;853275943;world;-2.20E-05;1.63E-05;-2.52E-05;2.79E-06;1.28E-05;-1.84E-05;-1
2024/05/03/13:24:46.853647;188133;1714767886;853311209;world;-3.03E-05;1.28E-05;-1.68E-05;4.47E-05;7.51E-05;-2.98E-05;-1
2024/05/03/13:24:46.863696;188134;1714767886;863314546;world;-3.21E-06;1.43E-05;-1.36E-05;-1.70E-05;1.19E-05;-1.84E-05;-1
2024/05/03/13:24:46.884012;188135;1714767886;883253956;world;-1.76E-05;8.66E-06;-1.81E-05;2.35E-05;2.79E-05;-2.70E-05;-1
2024/05/03/13:24:46.893754;188136;1714767886;892921400;world;-3.04E-06;1.68E-05;-1.14E-05;-5.82E-06;-2.83E-06;-2.89E-05;-1
2024/05/03/13:24:46.923618;188137;1714767886;923373229;world;-2.13E-05;8.77E-06;-1.80E-05;-7.42E-06;1.19E-05;1.12E-05;-1
2024/05/03/13:24:46.933594;188138;1714767886;933239339;world;-1.82E-05;1.32E-05;-1.33E-05;3.12E-05;4.28E-05;-3.75E-05;-1
2024/05/03/13:24:46.963626;188139;1714767886;963302173;world;-1.50E-05;1.53E-05;-6.79E-06;-2.33E-05;2.06E-05;-4.09E-06;-1
2024/05/03/13:24:46.963657;188140;1714767886;963336708;world;2.94E-06;1.34E-05;-1.92E-05;-6.23E-05;-1.12E-05;-2.41E-05;-1
2024/05/03/13:24:46.973635;188141;1714767886;973412722;world;-2.03E-05;1.24E-05;-2.17E-05;-7.66E-06;3.07E-05;-5.05E-06;-1
2024/05/03/13:24:46.993414;188142;1714767886;993048283;world;-2.41E-05;5.82E-06;-1.86E-05;2.50E-05;1.44E-05;-1.23E-06;-1
2024/05/03/13:24:47.004022;188143;1714767887;3492909;world;-1.55E-05;2.02E-05;1.80E-05;5.61E-05;0.000160306;-7.47E-05;-1
2024/05/03/13:24:47.023808;188144;1714767887;23471861;world;-1.47E-05;8.15E-06;-2.41E-05;1.05E-05;4.47E-05;-6.00E-06;-1
2024/05/03/13:24:47.063571;188145;1714767887;63224887;world;-9.40E-06;1.48E-05;-2.58E-05;-1.54E-05;2.82E-05;-1.36E-05;-1
2024/05/03/13:24:47.063597;188146;1714767887;63261706;world;-1.94E-05;1.60E-05;-1.75E-05;-8.90E-06;3.04E-05;-3.75E-05;-1
2024/05/03/13:24:47.073327;188147;1714767887;72999902;world;-1.90E-05;1.59E-05;-3.84E-06;1.78E-05;2.76E-05;-1.94E-05;-1
2024/05/03/13:24:47.084156;188148;1714767887;83634600;world;9.09E-06;1.41E-05;-2.14E-05;-4.15E-05;7.16E-05;-4.99E-05;-1
2024/05/03/13:24:47.093994;188149;1714767887;93628018;world;-1.71E-05;8.29E-07;-4.04E-05;4.64E-05;-5.23E-05;2.07E-05;-1
2024/05/03/13:24:47.113585;188150;1714767887;113262690;world;-2.95E-05;1.61E-05;-1.68E-05;2.11E-05;4.55E-05;-1.94E-05;-1
2024/05/03/13:24:47.133216;188151;1714767887;132926889;world;-9.61E-06;8.32E-06;-2.45E-05;-4.65E-05;-2.92E-05;-3.46E-05;-1
2024/05/03/13:24:47.153381;188152;1714767887;153054987;world;-2.08E-05;1.71E-05;-2.75E-05;-1.03E-05;-1.39E-05;-1.84E-05;-1
2024/05/03/13:24:47.163732;188153;1714767887;163372694;world;-1.57E-05;9.32E-06;-2.82E-05;-8.07E-06;-4.48E-06;1.59E-05;-1
2024/05/03/13:24:47.174383;188154;1714767887;173979795;world;-2.75E-05;1.94E-05;-2.61E-05;-2.63E-05;3.73E-05;-2.03E-05;-1
2024/05/03/13:24:47.193512;188155;1714767887;193098267;world;-1.97E-05;9.24E-06;-1.91E-05;2.84E-05;4.16E-05;-3.75E-05;-1
2024/05/03/13:24:47.213944;188156;1714767887;213153995;world;-1.96E-05;7.27E-06;-3.61E-05;3.43E-05;-6.56E-05;1.69E-05;-1
2024/05/03/13:24:47.233643;188157;1714767887;233349115;world;-1.54E-05;2.27E-05;-3.52E-05;-2.97E-05;-2.91E-06;-3.17E-05;-1
2024/05/03/13:24:47.253729;188158;1714767887;253299744;world;-3.00E-05;1.37E-05;-2.92E-05;-3.08E-06;1.97E-05;-8.86E-06;-1
2024/05/03/13:24:47.263433;188159;1714767887;263188268;world;-2.59E-05;1.40E-05;-2.86E-05;-3.25E-05;-2.37E-05;-6.00E-06;-1
2024/05/03/13:24:47.273480;188160;1714767887;273072605;world;-1.21E-05;2.71E-05;-2.60E-05;-4.40E-05;1.10E-05;-1.17E-05;-1
2024/05/03/13:24:47.283295;188161;1714767887;282969962;world;-1.65E-05;1.58E-05;-3.54E-05;-3.33E-05;-8.35E-06;-4.70E-05;-1
2024/05/03/13:24:47.303974;188162;1714767887;303591933;world;-2.78E-05;1.24E-05;-3.88E-05;-1.68E-05;-2.09E-05;-1.84E-05;-1
2024/05/03/13:24:47.323390;188163;1714767887;323073705;world;-2.23E-05;2.94E-05;-4.58E-05;-6.69E-05;-1.41E-05;-4.89E-05;-1
2024/05/03/13:24:47.333725;188164;1714767887;333314278;world;-1.73E-05;1.90E-05;-3.90E-05;-2.91E-05;-2.21E-05;-3.56E-05;-1
2024/05/03/13:24:47.363315;188165;1714767887;363038126;world;-1.67E-05;1.32E-05;-3.51E-05;-1.66E-05;1.56E-05;-2.60E-05;-1
2024/05/03/13:24:47.373592;188166;1714767887;373314447;world;7.67E-06;3.67E-05;-3.49E-05;-0.000115176;-3.49E-05;-4.80E-05;-1
2024/05/03/13:24:47.383542;188167;1714767887;383256139;world;-2.58E-05;2.62E-05;-3.97E-05;-2.84E-05;-7.58E-07;-6.80E-05;-1
2024/05/03/13:24:47.394860;188168;1714767887;394615047;world;5.62E-05;6.43E-05;5.71E-07;6.17E-05;0.00016183;-0.000284463;-1
2024/05/03/13:24:47.413118;188169;1714767887;412848119;world;5.99E-05;6.82E-05;-3.45E-06;9.11E-05;0.000199252;-0.000287316;-1
2024/05/03/13:24:47.433402;188170;1714767887;433035554;world;5.48E-05;7.74E-05;-4.84E-07;7.29E-05;0.000176237;-0.000291136;-1
2024/05/03/13:24:47.443840;188171;1714767887;443538720;world;6.59E-05;7.78E-05;-2.58E-06;0.000110448;0.000168195;-0.000314972;-1
2024/05/03/13:24:47.463250;188172;1714767887;462959918;world;6.62E-05;6.50E-05;-2.17E-07;0.000113123;0.000131006;-0.000309254;-1
2024/05/03/13:24:47.473202;188173;1714767887;472903733;world;-1.55E-05;2.30E-06;-2.65E-05;7.62E-05;0.000120454;8.31E-06;-1
2024/05/03/13:24:47.493417;188174;1714767887;493125423;world;-5.99E-06;1.54E-05;-5.20E-05;-5.53E-05;3.20E-05;-5.94E-05;-1
2024/05/03/13:24:47.503251;188175;1714767887;502985875;world;-3.68E-05;-4.13E-06;-3.88E-05;-6.68E-05;5.94E-05;-0.000117584;-1
2024/05/03/13:24:47.523346;188176;1714767887;523037705;world;-3.33E-05;-2.08E-05;-4.91E-05;4.19E-05;-7.84E-07;-2.79E-05;-1
2024/05/03/13:24:47.543889;188177;1714767887;543297466;world;-2.69E-05;3.37E-06;-5.01E-05;-5.54E-05;2.69E-05;-2.03E-05;-1
2024/05/03/13:24:47.563212;188178;1714767887;562936652;world;-6.77E-05;-2.17E-05;-5.30E-05;6.82E-05;-4.44E-06;-1.36E-05;-1
2024/05/03/13:24:47.563241;188179;1714767887;562974102;world;1.04E-05;2.73E-05;-1.47E-05;0.000116866;0.000146154;-5.46E-05;-1
2024/05/03/13:24:47.583755;188180;1714767887;583432278;world;-1.18E-05;-3.61E-06;-4.73E-05;5.06E-05;-5.21E-05;5.12E-05;-1
2024/05/03/13:24:47.603633;188181;1714767887;603326121;world;7.05E-05;6.67E-05;1.58E-06;7.53E-05;0.00016931;-0.000290182;-1
2024/05/03/13:24:47.613618;188182;1714767887;613352252;world;-2.17E-05;3.29E-05;2.80E-05;0.000455145;2.88E-05;-9.28E-05;-0.999999881
2024/05/03/13:24:47.644003;188183;1714767887;643362937;world;-1.26E-05;2.60E-05;3.15E-05;0.00042779;4.83E-05;-7.66E-05;-0.999999881
2024/05/03/13:24:47.644809;188184;1714767887;643938096;world;3.97E-05;5.96E-05;8.14E-05;0.000216074;0.000291792;-0.000117517;-1
2024/05/03/13:24:47.663725;188185;1714767887;663413246;world;1.49E-05;1.38E-05;3.98E-05;0.000237903;0.000382853;-0.00017757;-0.999999881
2024/05/03/13:24:47.683512;188186;1714767887;683218094;world;4.13E-05;6.14E-05;7.98E-05;7.09E-05;0.000324087;-0.000116603;-1
2024/05/03/13:24:47.693608;188187;1714767887;693290832;world;8.76E-05;0.000124084;0.000129946;-0.000183339;0.00024959;-7.57E-05;-1
2024/05/03/13:24:47.713715;188188;1714767887;713346411;world;6.04E-05;3.11E-05;7.10E-05;0.000223309;0.000356559;-9.27E-05;-0.999999881
2024/05/03/13:24:47.723727;188189;1714767887;723261381;world;6.77E-05;4.84E-05;6.13E-05;0.00022601;0.00037746;-8.51E-05;-0.999999881
2024/05/03/13:24:47.743492;188190;1714767887;743143385;world;5.56E-05;3.69E-05;4.80E-05;0.000213977;0.000362624;-0.000117502;-0.999999881
2024/05/03/13:24:47.773294;188191;1714767887;772977488;world;5.17E-05;3.01E-05;5.44E-05;0.000182593;0.000352835;-9.08E-05;-1
2024/05/03/13:24:47.773323;188192;1714767887;773013105;world;7.06E-05;1.63E-05;4.40E-05;-1.04E-05;0.000295627;-0.000132842;-1
2024/05/03/13:24:47.783286;188193;1714767887;782990115;world;-2.26E-05;1.76E-05;4.74E-05;0.000259968;0.000506986;4.18E-05;-0.999999881
2024/05/03/13:24:47.803627;188194;1714767887;803326510;world;1.10E-06;-2.37E-05;5.06E-06;0.000233505;0.000109296;-8.04E-05;-1
2024/05/03/13:24:47.823526;188195;1714767887;823155593;world;-1.70E-06;-1.60E-05;2.01E-05;0.000173667;5.63E-05;-0.000106126;-1
2024/05/03/13:24:47.843551;188196;1714767887;843260303;world;1.55E-05;-5.46E-05;-1.15E-06;0.000173529;8.54E-05;-0.000278736;-1
2024/05/03/13:24:47.853767;188197;1714767887;853395750;world;0.000105452;3.61E-06;-4.19E-06;0.000178789;3.96E-05;-0.000886235;-0.999999642
2024/05/03/13:24:47.873346;188198;1714767887;873061899;world;0.000206012;-4.17E-05;-4.99E-06;0.000264792;-3.64E-05;-0.001465131;-0.999998927
2024/05/03/13:24:47.883728;188199;1714767887;883291911;world;0.000413585;5.09E-05;-2.35E-05;-0.000123071;3.86E-05;-0.002842228;-0.999995947
2024/05/03/13:24:47.893286;188200;1714767887;892966162;world;0.000465062;7.97E-05;3.28E-06;-0.000135709;3.57E-05;-0.003472605;-0.99999404
