time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:35:30.936692;250081;1714768530;980039186;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 78.01000213623047, -18.829999923706055, 5.380000114440918, 16.139999389648438, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:30.946593;250082;1714768530;995957001;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2746.07568359375, -0.7853981852531433, 2984.603515625, -0.7884661555290222, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 78.01000213623047, -18.829999923706055, 5.380000114440918, 13.450000762939453, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:30.961988;250083;1714768531;11939797;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7853981852531433, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -21.520000457763672, 5.380000114440918, 5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:35:30.976482;250084;1714768531;27958352;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 8.069999694824219, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:30.993801;250085;1714768531;44008851;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 78.01000213623047, -18.829999923706055, 5.380000114440918, 13.450000762939453, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:31.011421;250086;1714768531;60108833;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7853981852531433, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 8.069999694824219, -2.690000057220459, 10.760000228881836, -10.760000228881836)
2024/05/03/13:35:31.033525;250087;1714768531;76030888;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7853981852531433, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:35:31.045211;250088;1714768531;92038850;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7884661555290222, 2744.532470703125, 0.7853981852531433, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 78.01000213623047, -18.829999923706055, 5.380000114440918, 8.069999694824219, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:35:31.056376;250089;1714768531;107933572;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 10.760000228881836, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:31.073821;250090;1714768531;123907813;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 78.01000213623047, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -10.760000228881836)
2024/05/03/13:35:31.089731;250091;1714768531;139963479;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7853981852531433, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:31.107672;250092;1714768531;155947405;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7884661555290222, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -10.760000228881836)
2024/05/03/13:35:31.121732;250093;1714768531;171922886;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7853981852531433, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:31.148037;250094;1714768531;187956534;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 78.01000213623047, -18.829999923706055, 5.380000114440918, 8.069999694824219, -2.690000057220459, 8.069999694824219, -10.760000228881836)
2024/05/03/13:35:31.156510;250095;1714768531;203902441;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 78.01000213623047, -18.829999923706055, 5.380000114440918, 16.139999389648438, -2.690000057220459, 10.760000228881836, -10.760000228881836)
2024/05/03/13:35:31.169964;250096;1714768531;219954996;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.07568359375, -0.7838642001152039, 2984.603515625, -0.7869321703910828, 2744.532470703125, 0.7838642001152039, 2989.029052734375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 78.01000213623047, -21.520000457763672, 5.380000114440918, 8.069999694824219, -2.690000057220459, 5.380000114440918, -10.760000228881836)
