time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:39:16.260629;264165;1714768756;315919415;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 16.139999389648438, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.277127;264166;1714768756;331905618;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.19921875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 13.450000762939453, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.291664;264167;1714768756;347895803;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.312196;264168;1714768756;363945432;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.325672;264169;1714768756;379849006;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.340285;264170;1714768756;395901746;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.356681;264171;1714768756;411892302;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.373186;264172;1714768756;427889672;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.393832;264173;1714768756;443876634;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.414603;264174;1714768756;460943300;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.428277;264175;1714768756;475886708;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.436912;264176;1714768756;491996559;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.452861;264177;1714768756;507868818;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.468768;264178;1714768756;523926058;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.496578;264179;1714768756;539839151;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.502298;264180;1714768756;555897039;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7884661555290222, 2864.3701171875, 0.7838642001152039, 2869.19921875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -16.139999389648438, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.517920;264181;1714768756;571827706;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7884661555290222, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.532604;264182;1714768756;587844594;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.549976;264183;1714768756;604677538;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.564353;264184;1714768756;619867927;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7853981852531433, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 13.450000762939453, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.580448;264185;1714768756;635826167;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.598403;264186;1714768756;651890241;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.620705;264187;1714768756;667863667;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 13.450000762939453, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.633329;264188;1714768756;683863259;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.644765;264189;1714768756;699941462;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.3701171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 8.069999694824219, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.660839;264190;1714768756;715933999;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.675621;264191;1714768756;731851776;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.3701171875, 0.7838642001152039, 2869.19921875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.695905;264192;1714768756;747955295;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.708323;264193;1714768756;763880683;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.726802;264194;1714768756;780088498;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.742918;264195;1714768756;795882368;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.755884;264196;1714768756;811850627;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7884661555290222, 2864.3701171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.772814;264197;1714768756;828083960;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.788374;264198;1714768756;843899441;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7884661555290222, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.805401;264199;1714768756;859879848;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.825824;264200;1714768756;875854718;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 2.690000057220459, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.837641;264201;1714768756;891809310;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2866.105224609375, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -21.520000457763672, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, -8.069999694824219)
2024/05/03/13:39:16.852754;264202;1714768756;907878791;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7869321703910828, 2866.103515625, -0.7838642001152039, 2864.721435546875, -0.7869321703910828, 2864.371826171875, 0.7838642001152039, 2869.197509765625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 32.279998779296875, -18.829999923706055, 5.380000114440918, 5.380000114440918, -2.690000057220459, 10.760000228881836, -8.069999694824219)
