time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:28:08.961177;222460;1714768088;996034001;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7869321703910828, 2984.520751953125, -0.7853981852531433, 2744.498779296875, 0.7853981852531433, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/13:28:08.976639;222461;1714768089;12071371;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7869321703910828, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:08.993560;222462;1714768089;28189519;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.008031;222463;1714768089;44105000;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.023788;222464;1714768089;60120018;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7853981852531433, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.040146;222465;1714768089;76227963;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.887939453125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.056552;222466;1714768089;92093592;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.078638;222467;1714768089;108097054;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.089593;222468;1714768089;124129536;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/13:28:09.103991;222469;1714768089;140134924;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2746.081787109375, -0.7884661555290222, 2984.519287109375, -0.7853981852531433, 2744.498779296875, 0.7838642001152039, 2988.886474609375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(18.829999923706055, -147.9499969482422, 13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 10.760000228881836, 0.0)
