time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/12:58:23.001907;110832;1714766303;13298546;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.0076699042692780495, 1584.21875, 0.003067961661145091, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -67.25, 5.380000114440918, -26.900001525878906, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.006653;110833;1714766303;29334008;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.003067961661145091, 1583.9364013671875, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -69.94000244140625, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.022066;110834;1714766303;45361803;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.003067961661145091, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -67.25, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.038308;110835;1714766303;61392673;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.003067961661145091, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -72.6300048828125, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.054795;110836;1714766303;77367190;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.0076699042692780495, 1584.21875, 0.003067961661145091, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -72.6300048828125, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.071237;110837;1714766303;93327467;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.004601942375302315, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 29.59000015258789, -67.25, 5.380000114440918, -26.900001525878906, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.091070;110838;1714766303;109343336;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.003067961661145091, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -67.25, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.102815;110839;1714766303;125344224;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.0076699042692780495, 1584.2171630859375, 0.003067961661145091, 1583.9349365234375, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -67.25, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.118785;110840;1714766303;141327705;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.003067961661145091, 1583.9364013671875, -0.0015339808305725455, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -69.94000244140625, 5.380000114440918, -26.900001525878906, 0.0, 2.690000057220459, 0.0)
2024/05/03/12:58:23.134766;110841;1714766303;157377759;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1586.2374267578125, 0.006135923322290182, 1584.21875, 0.003067961661145091, 1583.9364013671875, 0.0, 1588.45703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 29.59000015258789, -69.94000244140625, 5.380000114440918, -24.21000099182129, 0.0, 2.690000057220459, 0.0)
