time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/12:43:33.709196;55249;1714765413;718070049;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:43:33.717850;55250;1714765413;734070378;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0062255859375, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.745049;55251;1714765413;750035559;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.749761;55252;1714765413;766048351;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.766136;55253;1714765413;782013383;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.782631;55254;1714765413;798016435;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0062255859375, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:43:33.798226;55255;1714765413;814072708;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:43:33.812083;55256;1714765413;830038648;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7600708007812);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.830561;55257;1714765413;846248922;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 8.069999694824219, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.847635;55258;1714765413;862069436;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0062255859375, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:43:33.862086;55259;1714765413;878068969;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2777709960938, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.877564;55260;1714765413;894063705;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.893992;55261;1714765413;910062441;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:43:33.913448;55262;1714765413;926162104;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 10.760000228881836, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.926404;55263;1714765413;942101488;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0046997070312, 0.0, 632.2777709960938, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:43:33.951343;55264;1714765413;958055225;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0, 632.0046997070312, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.958593;55265;1714765413;974071554;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0062255859375, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.975883;55266;1714765413;991739179;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:33.989600;55267;1714765414;6033045;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2734375, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, -0.0015339808305725455, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 2.690000057220459, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:43:34.016059;55268;1714765414;22154726;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 634.2750244140625, 0.0015339808305725455, 632.0046997070312, 0.0, 632.2762451171875, 0.0, 636.7584838867188);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 83.38999938964844, 0.0, 2.690000057220459, 2.690000057220459, -2.690000057220459, 8.069999694824219, 0.0)
