time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:07:02.673440;120035;1714766822;673068911;world;0.000378285;-0.000556689;-0.000243476;-0.000329534;0.001221094;-0.002897038;0.999994993
2024/05/03/13:07:02.693530;120036;1714766822;693250269;world;0.000448577;-0.00059231;-0.00025008;-0.000186919;0.001358679;-0.00279264;0.999995232
2024/05/03/13:07:02.703660;120037;1714766822;702912331;world;0.000424217;-0.000517964;-0.000239263;-0.000269507;0.001109922;-0.002821516;0.999995351
2024/05/03/13:07:02.713578;120038;1714766822;713248786;world;0.00036007;-0.000570063;-0.000249684;-0.000149456;0.001389408;-0.002821172;0.999995112
2024/05/03/13:07:02.733398;120039;1714766822;733065492;world;0.000537284;-0.000617173;-0.000236123;-0.000587201;0.000905633;-0.002953419;0.999995112
2024/05/03/13:07:02.764463;120040;1714766822;764054193;world;0.000555206;-0.000579104;-0.000261513;-0.000496562;0.000898202;-0.002920698;0.999995232
2024/05/03/13:07:02.764485;120041;1714766822;764096994;world;0.00039281;-0.000543244;-0.000228283;-0.000205944;0.001245913;-0.002784408;0.999995351
2024/05/03/13:07:02.793564;120042;1714766822;793269504;world;0.000569038;-0.000571012;-0.000238322;-0.000551462;0.000849614;-0.002923273;0.999995232
2024/05/03/13:07:02.803643;120043;1714766822;803317809;world;0.000383448;-0.000533007;-0.0002688;-0.000298026;0.001178445;-0.002840187;0.999995232
2024/05/03/13:07:02.813570;120044;1714766822;813258202;world;0.000274619;-0.000686757;-0.000250361;0.000562657;0.001987913;-0.002314688;0.999995232
2024/05/03/13:07:02.833252;120045;1714766822;832973540;world;0.000444509;-0.000629298;-0.00022446;-0.000340244;0.001245699;-0.002859603;0.999995112
2024/05/03/13:07:02.843593;120046;1714766822;843264295;world;0.000396099;-0.000421233;-0.000177767;-0.000811136;0.000757801;-0.003102951;0.999994636
2024/05/03/13:07:02.863609;120047;1714766822;863247951;world;0.000544935;-0.000603773;-0.000260109;-0.000508806;0.000993883;-0.002896869;0.999995232
2024/05/03/13:07:02.873770;120048;1714766822;873268953;world;0.000559196;-0.000567071;-0.000241509;-0.000622949;0.000689659;-0.002911391;0.999995351
2024/05/03/13:07:02.893276;120049;1714766822;892993256;world;0.000375334;-0.000555873;-0.000236688;-0.000344594;0.001193678;-0.002838207;0.999995232
2024/05/03/13:07:02.903425;120050;1714766822;903022776;world;0.000302827;-0.000703722;-0.000238359;0.000488427;0.00187145;-0.00240694;0.999995232
2024/05/03/13:07:02.923584;120051;1714766822;923277299;world;0.000441689;-0.000608623;-0.000242955;-0.000131266;0.0013242;-0.002784138;0.999995232
2024/05/03/13:07:02.943592;120052;1714766822;943304544;world;0.000408448;-0.000455216;-0.000206703;-0.000851586;0.000816002;-0.00322063;0.999994159
2024/05/03/13:07:02.963701;120053;1714766822;962994773;world;0.000349462;-0.000610441;-0.000233371;0.000291433;0.001686766;-0.002526618;0.999995351
2024/05/03/13:07:02.973343;120054;1714766822;973093012;world;0.000302434;-0.000680204;-0.000247717;0.000598477;0.001889365;-0.002316926;0.999995351
2024/05/03/13:07:03.003336;120055;1714766823;3024909;world;0.000319954;-0.000642478;-0.000250518;0.000561413;0.001897199;-0.002378116;0.999995232
2024/05/03/13:07:03.003360;120056;1714766823;3063131;world;0.000312749;-0.000650063;-0.00023618;0.000443058;0.001719664;-0.002457478;0.99999547
2024/05/03/13:07:03.013129;120057;1714766823;12879362;world;0.000459351;-0.00059662;-0.000244275;-0.000209541;0.00124344;-0.002772986;0.999995351
2024/05/03/13:07:03.033356;120058;1714766823;33014125;world;0.000412852;-0.000488807;-0.00021609;-0.000657464;0.000984417;-0.003074949;0.999994636
2024/05/03/13:07:03.043174;120059;1714766823;42937887;world;0.000548087;-0.000576675;-0.000257136;-0.000537456;0.000921652;-0.002913306;0.999995232
2024/05/03/13:07:03.073524;120060;1714766823;73248865;world;0.000478655;-0.000576299;-0.0002554;-0.000225052;0.001296217;-0.002771106;0.999995351
2024/05/03/13:07:03.073554;120061;1714766823;73286816;world;0.000452604;-0.00061661;-0.000238113;-0.000343596;0.001178065;-0.002855374;0.999995232
2024/05/03/13:07:03.113739;120062;1714766823;113363856;world;0.000560228;-0.000600435;-0.000243249;-0.000585869;0.000838699;-0.003012545;0.999994993
2024/05/03/13:07:03.113771;120063;1714766823;113421384;world;0.000401061;-0.000522234;-0.00023928;-0.000139562;0.001178227;-0.002746951;0.999995589
2024/05/03/13:07:03.123740;120064;1714766823;123192714;world;0.000371946;-0.000584066;-0.000227141;-0.000277191;0.001296987;-0.002822426;0.999995112
2024/05/03/13:07:03.143180;120065;1714766823;142898993;world;0.000348248;-0.000621818;-0.000241846;0.000390473;0.001730288;-0.002534371;0.999995232
2024/05/03/13:07:03.163610;120066;1714766823;163356471;world;0.000420589;-0.000496488;-0.000228211;-0.000338792;0.001136453;-0.002906844;0.999995112
2024/05/03/13:07:03.173186;120067;1714766823;173002101;world;0.000481341;-0.00058502;-0.000236561;-0.000201568;0.001244626;-0.002817245;0.999995232
2024/05/03/13:07:03.203612;120068;1714766823;203193962;world;0.000466861;-0.000592701;-0.00024396;-0.000172325;0.001247144;-0.002812461;0.999995232
