time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/12:39:07.104474;14792;1714765147;103389862;world;-6.62E-05;-4.52E-05;2.28E-05;-0.000151483;3.84E-05;2.55E-05;1
2024/05/03/12:39:07.123578;14793;1714765147;122888922;world;-7.01E-05;-4.52E-05;1.20E-05;-0.000205476;8.69E-05;6.37E-05;1
2024/05/03/12:39:07.133332;14794;1714765147;132989091;world;-7.97E-05;-4.42E-05;1.59E-05;-0.000175101;7.67E-05;7.90E-05;1
2024/05/03/12:39:07.163507;14795;1714765147;163018876;world;-8.46E-05;-4.28E-05;1.05E-05;-0.000241409;9.68E-05;8.82E-05;1
2024/05/03/12:39:07.173867;14796;1714765147;173357996;world;-6.78E-05;-4.02E-05;1.32E-05;-0.00013282;4.15E-05;6.02E-05;1
2024/05/03/12:39:07.183533;14797;1714765147;183117254;world;-7.59E-05;-4.96E-05;5.52E-06;-0.000178911;6.00E-05;7.25E-05;1
2024/05/03/12:39:07.203243;14798;1714765147;202905860;world;-7.09E-05;-4.87E-05;1.26E-05;-0.000149427;6.98E-05;8.52E-05;1
2024/05/03/12:39:07.213341;14799;1714765147;213037476;world;-7.30E-05;-4.75E-05;2.43E-05;-0.000170972;9.62E-05;0.000105407;1
2024/05/03/12:39:07.233703;14800;1714765147;233317211;world;-7.00E-05;-4.79E-05;1.70E-05;-0.000156329;7.63E-05;5.46E-05;1
2024/05/03/12:39:07.243343;14801;1714765147;243120220;world;-8.05E-05;-5.09E-05;1.78E-05;-0.000135971;8.79E-05;8.76E-05;1
2024/05/03/12:39:07.273654;14802;1714765147;273275047;world;-6.92E-05;-4.43E-05;1.88E-05;-0.000171357;7.64E-05;8.20E-05;1
2024/05/03/12:39:07.283808;14803;1714765147;283421667;world;-7.97E-05;-5.21E-05;3.06E-05;-0.00010274;0.000115754;0.000106109;1
2024/05/03/12:39:07.293333;14804;1714765147;293042683;world;-7.86E-05;-4.72E-05;2.32E-05;-0.000129682;0.000116302;0.000108103;1
2024/05/03/12:39:07.303394;14805;1714765147;303101725;world;-7.18E-05;-5.58E-05;1.58E-05;-0.0001812;0.000103744;0.000111862;1
2024/05/03/12:39:07.323195;14806;1714765147;322872349;world;-7.58E-05;-5.53E-05;1.39E-05;-0.000200575;0.000137146;0.000109193;1
2024/05/03/12:39:07.343704;14807;1714765147;343197486;world;-6.37E-05;-5.48E-05;1.99E-05;-0.000146624;0.000101891;8.85E-05;1
2024/05/03/12:39:07.373395;14808;1714765147;372998448;world;-6.23E-05;-5.64E-05;3.07E-05;-0.000104638;0.000125579;0.000114205;1
2024/05/03/12:39:07.373419;14809;1714765147;373052318;world;-5.79E-05;-6.14E-05;2.64E-05;-5.93E-05;0.000106837;9.82E-05;1
2024/05/03/12:39:07.383565;14810;1714765147;383267548;world;-5.25E-05;-5.14E-05;1.41E-05;-8.93E-05;0.00017431;0.000134027;1
2024/05/03/12:39:07.404263;14811;1714765147;403287221;world;-5.52E-05;-5.82E-05;1.83E-05;-0.000146153;0.00016706;0.00012458;1
2024/05/03/12:39:07.413471;14812;1714765147;413162734;world;-6.50E-05;-5.63E-05;4.37E-05;-0.000111339;0.000135332;0.000117568;1
2024/05/03/12:39:07.434006;14813;1714765147;433677172;world;-5.36E-05;-5.71E-05;3.44E-05;-0.000102626;0.000155515;0.000121352;1
2024/05/03/12:39:07.443843;14814;1714765147;443518472;world;-4.95E-05;-6.37E-05;2.81E-05;-0.00010821;0.000133366;0.000116262;1
2024/05/03/12:39:07.473238;14815;1714765147;472909465;world;-6.60E-05;-6.26E-05;3.34E-05;-7.32E-05;0.000152747;0.000117851;1
2024/05/03/12:39:07.483416;14816;1714765147;483110981;world;-4.79E-05;-5.49E-05;4.12E-05;-1.12E-05;0.000137322;0.000115243;1
2024/05/03/12:39:07.493372;14817;1714765147;493064418;world;-5.21E-05;-5.58E-05;3.38E-05;-8.26E-05;0.000149179;0.00014454;1
2024/05/03/12:39:07.513606;14818;1714765147;513338633;world;-3.68E-05;-5.08E-05;3.23E-05;-4.89E-05;0.000151503;0.000114965;1
2024/05/03/12:39:07.523685;14819;1714765147;523375646;world;-4.51E-05;-5.93E-05;3.50E-05;-6.82E-05;0.00013955;0.000130827;1
2024/05/03/12:39:07.544344;14820;1714765147;543293790;world;-5.74E-05;-6.46E-05;3.98E-05;-9.99E-06;0.000149672;0.00012815;1
2024/05/03/12:39:07.553292;14821;1714765147;552921104;world;-3.05E-05;-4.97E-05;3.55E-05;1.83E-06;0.000184522;0.000135382;1
2024/05/03/12:39:07.573808;14822;1714765147;573117113;world;-2.25E-05;-5.88E-05;4.85E-05;2.79E-05;0.000165765;0.000125672;1
2024/05/03/12:39:07.583589;14823;1714765147;582981416;world;-3.06E-05;-5.45E-05;3.46E-05;4.26E-05;0.000160221;0.000121142;1
2024/05/03/12:39:07.604218;14824;1714765147;603279094;world;-2.25E-05;-4.48E-05;4.28E-05;4.31E-05;0.000156282;0.000144407;1
2024/05/03/12:39:07.623214;14825;1714765147;622945132;world;-2.01E-05;-5.57E-05;3.75E-05;8.57E-06;0.000165634;0.000147178;1
2024/05/03/12:39:07.644733;14826;1714765147;643296429;world;-3.15E-05;-5.43E-05;2.91E-05;-3.03E-05;0.000155003;0.000113079;1
2024/05/03/12:39:07.653590;14827;1714765147;653291634;world;-3.51E-05;-4.70E-05;3.12E-05;-1.08E-05;0.000157097;0.000112613;1
2024/05/03/12:39:07.673573;14828;1714765147;673274278;world;-6.25E-05;-5.91E-05;2.66E-05;-8.04E-05;0.000107602;0.000111313;1
2024/05/03/12:39:07.684349;14829;1714765147;683293898;world;-7.12E-05;-5.70E-05;2.30E-05;-0.000120275;0.000100099;9.85E-05;1
2024/05/03/12:39:07.703806;14830;1714765147;703290438;world;-5.15E-05;-5.21E-05;3.11E-05;-0.000136021;0.000101209;0.000101017;1
2024/05/03/12:39:07.713878;14831;1714765147;713494689;world;-6.45E-05;-5.46E-05;1.75E-05;-0.000146955;8.40E-05;8.65E-05;1
2024/05/03/12:39:07.733255;14832;1714765147;732996896;world;-7.38E-05;-5.33E-05;1.80E-05;-0.000103471;6.47E-05;5.28E-05;1
2024/05/03/12:39:07.753700;14833;1714765147;753420586;world;-7.17E-05;-3.36E-05;9.60E-06;-0.00012985;6.01E-05;7.58E-05;1
