time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/12:51:14.723972;61350;1714765874;723420724;world;1.29E-05;2.63E-05;1.67E-05;-2.44E-05;-4.54E-05;-9.10E-05;1
2024/05/03/12:51:14.723998;61351;1714765874;723464526;world;-4.59E-06;3.34E-05;-8.67E-07;-5.67E-05;-2.23E-05;-0.000153129;1
2024/05/03/12:51:14.753743;61352;1714765874;753399350;world;3.42E-05;3.76E-05;3.72E-05;-6.34E-05;0.000165728;-0.000126941;1
2024/05/03/12:51:14.753766;61353;1714765874;753442170;world;2.23E-05;3.33E-05;7.09E-05;-8.24E-05;0.000202435;-7.16E-05;1
2024/05/03/12:51:14.773644;61354;1714765874;773266656;world;-2.29E-05;3.33E-05;2.46E-05;-1.38E-05;3.57E-05;-5.49E-05;1
2024/05/03/12:51:14.793600;61355;1714765874;793248243;world;-4.08E-06;3.81E-05;-1.25E-05;-5.42E-05;-6.53E-05;-6.36E-05;1
2024/05/03/12:51:14.803915;61356;1714765874;803299153;world;6.60E-06;7.70E-05;-6.79E-07;-4.64E-05;-6.78E-05;-0.000165057;1
2024/05/03/12:51:14.823552;61357;1714765874;823232801;world;5.67E-05;7.30E-05;3.50E-05;-5.82E-05;0.000148007;-0.00017752;1
2024/05/03/12:51:14.833352;61358;1714765874;832979060;world;4.73E-05;2.01E-05;5.95E-05;2.01E-05;0.000208638;-0.000113583;1
2024/05/03/12:51:14.863621;61359;1714765874;863350962;world;4.97E-05;5.09E-05;5.27E-05;-2.40E-05;0.000148284;-7.22E-05;1
2024/05/03/12:51:14.863643;61360;1714765874;863391839;world;3.08E-05;5.31E-05;4.01E-05;-7.27E-05;0.000166776;-9.48E-05;1
2024/05/03/12:51:14.883905;61361;1714765874;883198178;world;6.54E-06;5.93E-05;1.72E-05;1.15E-05;-3.73E-05;-0.000164453;1
2024/05/03/12:51:14.893467;61362;1714765874;893167325;world;-5.91E-06;2.30E-05;9.79E-06;-1.19E-05;-9.25E-05;-0.000180703;1
2024/05/03/12:51:14.933428;61363;1714765874;933137843;world;-3.00E-06;3.20E-05;-2.45E-06;-3.18E-05;4.02E-06;-3.83E-05;1
2024/05/03/12:51:14.933453;61364;1714765874;933174241;world;-7.85E-06;5.96E-05;6.54E-06;-1.55E-05;-6.74E-05;-0.000134602;1
2024/05/03/12:51:14.963649;61365;1714765874;963114084;world;1.25E-05;7.02E-05;1.22E-05;3.08E-05;-4.49E-05;-0.000123329;1
2024/05/03/12:51:14.963674;61366;1714765874;963152445;world;3.54E-05;1.49E-05;3.32E-05;-6.59E-05;7.05E-05;3.01E-07;1
2024/05/03/12:51:14.973862;61367;1714765874;973558618;world;2.85E-05;-4.10E-05;3.50E-05;-0.00012864;0.000158895;2.73E-05;1
2024/05/03/12:51:14.993362;61368;1714765874;993055360;world;5.87E-06;2.19E-05;1.47E-05;6.14E-06;8.44E-06;-6.14E-05;1
2024/05/03/12:51:15.013948;61369;1714765875;13323764;world;3.75E-05;4.60E-05;5.28E-05;-4.94E-05;0.000124579;-0.00011253;1
2024/05/03/12:51:15.033452;61370;1714765875;33042434;world;1.18E-05;8.21E-05;1.88E-05;-2.45E-05;-3.65E-05;-0.000263699;1
2024/05/03/12:51:15.043734;61371;1714765875;43335389;world;6.05E-05;6.17E-05;3.93E-05;-5.32E-05;0.000190328;-0.000185238;1
2024/05/03/12:51:15.073491;61372;1714765875;73122390;world;2.84E-05;9.88E-05;1.78E-05;-3.06E-05;3.06E-05;-0.000253218;1
2024/05/03/12:51:15.073524;61373;1714765875;73160321;world;1.11E-05;0.000123186;1.42E-05;-3.97E-05;-6.54E-05;-0.000206703;1
2024/05/03/12:51:15.083299;61374;1714765875;82986286;world;5.17E-05;2.93E-05;5.18E-05;-5.83E-05;0.000168395;-6.03E-05;1
2024/05/03/12:51:15.103413;61375;1714765875;103128017;world;-2.05E-05;-6.92E-05;-7.89E-06;-3.62E-05;-2.54E-05;2.60E-05;1
2024/05/03/12:51:15.113748;61376;1714765875;113445002;world;-1.42E-05;1.16E-05;4.04E-05;-0.000125443;7.14E-05;9.83E-05;1
2024/05/03/12:51:15.133569;61377;1714765875;133192935;world;-3.28E-05;3.48E-05;2.33E-05;-3.37E-05;-3.11E-05;1.22E-05;1
