time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:00:37.081373;119213;1714766437;104471986;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.6370849609375, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -16.139999389648438, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.097493;119214;1714766437;120470652;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.6370849609375, 0.003067961661145091, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -16.139999389648438, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.112099;119215;1714766437;136463966;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.6370849609375, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -16.139999389648438, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.135435;119216;1714766437;152482483;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.635498046875, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -18.829999923706055, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.145636;119217;1714766437;168454519;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.635498046875, 0.003067961661145091, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -18.829999923706055, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.161295;119218;1714766437;184453407;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.6370849609375, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 40.35000228881836, 56.4900016784668, 5.380000114440918, -16.139999389648438, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.177385;119219;1714766437;200435462;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.635498046875, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8984375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -13.450000762939453, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.193676;119220;1714766437;216491609;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1686.809814453125, -0.004601942375302315, 1739.635498046875, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 40.35000228881836, 56.4900016784668, 5.380000114440918, -18.829999923706055, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.214962;119221;1714766437;232510553;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.6370849609375, 0.0015339808305725455, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -16.139999389648438, -2.690000057220459, 2.690000057220459, -24.21000099182129)
2024/05/03/13:00:37.227936;119222;1714766437;250439311;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1686.8114013671875, -0.004601942375302315, 1739.6370849609375, 0.003067961661145091, 1684.626953125, 0.0, 1743.8968505859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 40.35000228881836, 56.4900016784668, 5.380000114440918, -16.139999389648438, -2.690000057220459, 2.690000057220459, -24.21000099182129)
