time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/12:47:01.999889;68268;1714765622;14280489;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8395385742188, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5677284002304077, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 139.8800048828125, 5.380000114440918, 91.45999908447266, 0.0, 40.35000228881836, -18.829999923706055)
2024/05/03/12:47:02.013526;68269;1714765622;30362153;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8395385742188, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.441162109375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 134.5, 5.380000114440918, 88.77000427246094, 0.0, 40.35000228881836, -18.829999923706055)
2024/05/03/12:47:02.027426;68270;1714765622;46272261;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.441162109375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 137.19000244140625, 5.380000114440918, 94.1500015258789, 0.0, 40.35000228881836, -18.829999923706055)
2024/05/03/12:47:02.043126;68271;1714765622;62375499;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5677284002304077, 795.441162109375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 139.8800048828125, 5.380000114440918, 96.84000396728516, 0.0, 43.040000915527344, -18.829999923706055)
2024/05/03/12:47:02.058934;68272;1714765622;78295922;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5646604299545288, 790.9036254882812, 1.5661944150924683, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 137.19000244140625, 5.380000114440918, 96.84000396728516, 0.0, 43.040000915527344, -18.829999923706055)
2024/05/03/12:47:02.075202;68273;1714765622;94301549;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.441162109375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 137.19000244140625, 5.380000114440918, 96.84000396728516, 0.0, 48.42000198364258, -18.829999923706055)
2024/05/03/12:47:02.092299;68274;1714765622;110316268;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 137.19000244140625, 5.380000114440918, 96.84000396728516, 0.0, 48.42000198364258, -18.829999923706055)
2024/05/03/12:47:02.107128;68275;1714765622;126250376;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.56159245967865, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5677284002304077, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 139.8800048828125, 5.380000114440918, 91.45999908447266, 0.0, 45.72999954223633, -18.829999923706055)
2024/05/03/12:47:02.122488;68276;1714765622;142317966;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 137.19000244140625, 5.380000114440918, 96.84000396728516, 0.0, 48.42000198364258, -21.520000457763672)
2024/05/03/12:47:02.139344;68277;1714765622;158385685;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8395385742188, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 139.8800048828125, 5.380000114440918, 94.1500015258789, 0.0, 45.72999954223633, -21.520000457763672)
2024/05/03/12:47:02.155178;68278;1714765622;174299608;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5677284002304077, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 137.19000244140625, 5.380000114440918, 96.84000396728516, 0.0, 43.040000915527344, -21.520000457763672)
2024/05/03/12:47:02.171381;68279;1714765622;190298272;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8380126953125, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.441162109375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 139.8800048828125, 5.380000114440918, 94.1500015258789, 0.0, 51.11000061035156, -21.520000457763672)
2024/05/03/12:47:02.188491;68280;1714765622;206290472;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.558524489402771, 792.8395385742188, 1.5600584745407104, 790.6735229492188, 1.5631264448165894, 790.9036254882812, 1.5661944150924683, 795.4396362304688);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(158.7100067138672, 13.450000762939453, 129.1199951171875, 5.380000114440918, 94.1500015258789, 0.0, 37.65999984741211, -21.520000457763672)
