time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/12:53:19.963740;69301;1714765999;963192854;world;0.000432551;-0.000979066;-4.63E-05;0.000138126;0.000639835;0.002744612;0.999996066
2024/05/03/12:53:19.993549;69302;1714765999;993128815;world;0.00046171;-0.000859192;-1.92E-05;0.00034408;0.000506807;0.002838736;0.999995828
2024/05/03/12:53:20.003529;69303;1714766000;3237626;world;0.000462771;-0.000867374;-1.74E-05;0.000349243;0.000543193;0.00281601;0.999995828
2024/05/03/12:53:20.013623;69304;1714766000;13253289;world;0.000453387;-0.00088381;-4.85E-06;0.000365456;0.000530041;0.002829286;0.999995828
2024/05/03/12:53:20.023573;69305;1714766000;23298390;world;0.000464968;-0.000883376;-1.41E-05;0.000296301;0.000519089;0.002870122;0.999995708
2024/05/03/12:53:20.043819;69306;1714766000;43391683;world;0.000450371;-0.00086776;-1.44E-05;0.000372838;0.000573977;0.002867472;0.999995708
2024/05/03/12:53:20.063690;69307;1714766000;63333313;world;0.000457688;-0.000880506;-1.46E-06;0.000317978;0.000544505;0.002895783;0.999995589
2024/05/03/12:53:20.073422;69308;1714766000;73146305;world;0.000461604;-0.000890674;-1.30E-05;0.000315168;0.000548342;0.002891557;0.999995708
2024/05/03/12:53:20.103450;69309;1714766000;103123535;world;0.000454775;-0.000886858;-2.06E-05;0.000358081;0.00054509;0.002830242;0.999995828
2024/05/03/12:53:20.103486;69310;1714766000;103164432;world;0.000428092;-0.000990769;-5.42E-05;0.00018748;0.000593698;0.002667373;0.999996305
2024/05/03/12:53:20.123737;69311;1714766000;123446662;world;0.000457481;-0.000849646;-1.90E-06;0.000409791;0.000573049;0.002806618;0.999995828
2024/05/03/12:53:20.133457;69312;1714766000;133220509;world;0.00045475;-0.000881266;-1.05E-05;0.000353961;0.000524859;0.002813203;0.999995828
2024/05/03/12:53:20.153281;69313;1714766000;152899133;world;0.000445666;-0.000869652;-1.02E-05;0.000384154;0.000603147;0.002820265;0.999995828
2024/05/03/12:53:20.163742;69314;1714766000;163345719;world;0.000419328;-0.000974156;-5.17E-05;0.000186819;0.000608552;0.002676673;0.999996185
2024/05/03/12:53:20.183476;69315;1714766000;183169034;world;0.000459642;-0.00089003;7.13E-06;0.000353022;0.000563191;0.002800035;0.999995947
2024/05/03/12:53:20.193312;69316;1714766000;192986155;world;0.0004655;-0.0008817;-2.53E-05;0.000318397;0.000541274;0.002886425;0.999995708
2024/05/03/12:53:20.213238;69317;1714766000;212879432;world;0.000416091;-0.00097522;-4.84E-05;0.000138586;0.000590338;0.00263792;0.999996424
2024/05/03/12:53:20.233410;69318;1714766000;233015858;world;0.000459839;-0.000877017;-9.41E-06;0.000312791;0.000501649;0.00283454;0.999995828
2024/05/03/12:53:20.243324;69319;1714766000;243008670;world;0.0004622;-0.000861472;-1.48E-05;0.000324491;0.000547574;0.002856213;0.999995708
2024/05/03/12:53:20.273612;69320;1714766000;273195045;world;0.000447217;-0.000879178;-2.80E-06;0.000346105;0.000581483;0.002833379;0.999995828
2024/05/03/12:53:20.273638;69321;1714766000;273237755;world;0.000440301;-0.000985559;-4.05E-05;0.000133227;0.000587052;0.002689155;0.999996185
2024/05/03/12:53:20.303968;69322;1714766000;303593643;world;0.000468118;-0.000902656;-3.54E-06;0.000350546;0.000543113;0.002841535;0.999995828
2024/05/03/12:53:20.304004;69323;1714766000;303646572;world;0.000443971;-0.000921246;-1.83E-05;0.000268746;0.000539836;0.002809834;0.999995947
2024/05/03/12:53:20.323611;69324;1714766000;323318669;world;0.000462788;-0.00084701;-2.11E-06;0.00030174;0.000562875;0.002803452;0.999995947
2024/05/03/12:53:20.343653;69325;1714766000;343016829;world;0.000461452;-0.000872271;-1.39E-05;0.000349093;0.000522073;0.002836727;0.999995828
2024/05/03/12:53:20.373761;69326;1714766000;373237177;world;0.000458572;-0.000877026;-1.46E-05;0.000371204;0.000519351;0.002873104;0.999995708
2024/05/03/12:53:20.373791;69327;1714766000;373275679;world;0.000458198;-0.0008724;-1.10E-05;0.000395914;0.000563345;0.002866432;0.999995708
2024/05/03/12:53:20.383506;69328;1714766000;383203989;world;0.000454658;-0.000880867;-8.28E-06;0.000349478;0.00051145;0.002817316;0.999995828
2024/05/03/12:53:20.403533;69329;1714766000;403223434;world;0.000450157;-0.00087681;-8.70E-06;0.000381878;0.000586406;0.002856769;0.999995708
2024/05/03/12:53:20.413301;69330;1714766000;412920128;world;0.000454457;-0.000874657;-1.07E-05;0.000411841;0.000524429;0.002763754;0.999995947
2024/05/03/12:53:20.433645;69331;1714766000;433324420;world;0.000446049;-0.000877963;-8.69E-06;0.000348154;0.000521522;0.002848237;0.999995828
2024/05/03/12:53:20.453421;69332;1714766000;453088372;world;0.000458349;-0.000868909;-1.47E-05;0.0003367;0.000537348;0.002889778;0.999995708
2024/05/03/12:53:20.473709;69333;1714766000;473369565;world;0.000455556;-0.000868039;-5.84E-06;0.000382173;0.000546115;0.002882776;0.999995708
2024/05/03/12:53:20.483614;69334;1714766000;483196835;world;0.000460199;-0.000871632;-2.31E-05;0.000339588;0.000564291;0.002816458;0.999995828
2024/05/03/12:53:20.493437;69335;1714766000;493034307;world;0.000452629;-0.000884363;-1.11E-05;0.000300421;0.00057152;0.002852792;0.999995708
2024/05/03/12:53:20.503694;69336;1714766000;503381977;world;0.000453358;-0.000878677;-8.42E-06;0.000301766;0.000528005;0.002883994;0.999995708
2024/05/03/12:53:20.524091;69337;1714766000;523213698;world;0.000457956;-0.000885675;-1.43E-05;0.000387699;0.000586699;0.002859613;0.999995708
2024/05/03/12:53:20.553399;69338;1714766000;552991854;world;0.000459372;-0.000892287;-1.24E-05;0.000362858;0.000549204;0.002842696;0.999995828
2024/05/03/12:53:20.553475;69339;1714766000;553053179;world;0.000450054;-0.000888858;-2.51E-06;0.000386417;0.000536448;0.002847913;0.999995708
2024/05/03/12:53:20.573358;69340;1714766000;573001130;world;0.000459371;-0.000885155;-1.14E-05;0.000353991;0.000605302;0.002861459;0.999995708
2024/05/03/12:53:20.584076;69341;1714766000;583726861;world;0.000442565;-0.000903726;-2.67E-06;0.000314956;0.000529233;0.002816584;0.999995828
2024/05/03/12:53:20.613425;69342;1714766000;613021375;world;0.000452226;-0.000876619;-2.60E-05;0.000417922;0.000598451;0.002846617;0.999995708
2024/05/03/12:53:20.613460;69343;1714766000;613070628;world;0.000452897;-0.000876134;-1.22E-05;0.000401155;0.000552648;0.002803771;0.999995828
2024/05/03/12:53:20.633585;69344;1714766000;633227989;world;0.000453969;-0.000872193;-8.56E-06;0.00035446;0.000586526;0.002819552;0.999995828
2024/05/03/12:53:20.653591;69345;1714766000;652978863;world;0.000448531;-0.000926433;-2.72E-05;0.000331426;0.000547816;0.002761717;0.999996066
2024/05/03/12:53:20.663484;69346;1714766000;662858480;world;0.00046567;-0.000896404;-2.42E-05;0.000365721;0.000583231;0.002880951;0.999995589
2024/05/03/12:53:20.683748;69347;1714766000;683408504;world;0.00046399;-0.00087373;-1.58E-05;0.000382417;0.000505825;0.002824243;0.999995828
2024/05/03/12:53:20.703459;69348;1714766000;703170597;world;0.000451922;-0.000872487;1.43E-06;0.000378497;0.000542706;0.002848938;0.999995708
2024/05/03/12:53:20.713656;69349;1714766000;713081092;world;0.00045621;-0.000888556;-1.81E-05;0.000305706;0.000634092;0.002857224;0.999995708
2024/05/03/12:53:20.723645;69350;1714766000;723332819;world;0.000462232;-0.000842178;-1.97E-05;0.000381595;0.000545762;0.002875528;0.999995708
2024/05/03/12:53:20.743427;69351;1714766000;743050398;world;0.000452684;-0.000861231;-2.19E-06;0.000394188;0.000585093;0.002827246;0.999995828
2024/05/03/12:53:20.753336;69352;1714766000;753056114;world;0.000455944;-0.000849793;-1.13E-05;0.00044005;0.000608761;0.002789347;0.999995828
2024/05/03/12:53:20.783631;69353;1714766000;783327067;world;0.000456728;-0.00087487;-1.92E-05;0.00029326;0.000543664;0.002835071;0.999995828
2024/05/03/12:53:20.793869;69354;1714766000;793224368;world;0.000460028;-0.000892507;-2.33E-05;0.000351143;0.000533512;0.002871731;0.999995708
2024/05/03/12:53:20.813272;69355;1714766000;812988916;world;0.00044255;-0.000899861;-1.47E-05;0.000379756;0.000472328;0.0027918;0.999995947
2024/05/03/12:53:20.823344;69356;1714766000;822999177;world;0.000447243;-0.000866206;9.70E-06;0.000359961;0.000618114;0.002812152;0.999995828
2024/05/03/12:53:20.833306;69357;1714766000;832985957;world;0.000414768;-0.000989676;-4.37E-05;0.000147589;0.000567282;0.002632886;0.999996424
2024/05/03/12:53:20.853330;69358;1714766000;853016142;world;0.000442752;-0.000976199;-6.35E-05;0.000100254;0.000539338;0.002646421;0.999996424
2024/05/03/12:53:20.883784;69359;1714766000;883325868;world;0.000442872;-0.000893589;-3.83E-06;0.000338632;0.000521235;0.002825865;0.999995828
2024/05/03/12:53:20.883801;69360;1714766000;883370262;world;0.000448353;-0.000891954;-3.78E-06;0.000320341;0.000520862;0.00282433;0.999995828
2024/05/03/12:53:20.913594;69361;1714766000;913095980;world;0.000446218;-0.000890646;-2.59E-05;0.000305667;0.000530789;0.002860665;0.999995708
2024/05/03/12:53:20.913666;69362;1714766000;913157786;world;0.00045852;-0.000877699;-2.16E-05;0.000289449;0.000541992;0.002865336;0.999995708
2024/05/03/12:53:20.933694;69363;1714766000;933277269;world;0.000456417;-0.00087353;-1.24E-05;0.000400688;0.000485796;0.002791477;0.999995947
