time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:35:31.153441;229362;1714768531;153086741;world;-1.48E-05;3.30E-05;-1.81E-05;1.82E-05;7.74E-05;4.70E-05;1
2024/05/03/13:35:31.153482;229363;1714768531;153131504;world;-1.82E-05;2.21E-05;-3.60E-06;1.19E-05;-8.93E-06;4.85E-05;1
2024/05/03/13:35:31.163703;229364;1714768531;163400254;world;-1.54E-05;1.77E-05;-2.63E-05;0.000145931;0.000132909;1.12E-05;1
2024/05/03/13:35:31.183267;229365;1714768531;182954368;world;-1.42E-05;1.32E-05;-1.78E-05;4.10E-05;2.31E-05;-5.42E-06;1
2024/05/03/13:35:31.203676;229366;1714768531;203394637;world;-3.00E-05;1.52E-05;-7.95E-06;-1.66E-05;3.12E-05;3.03E-07;1
2024/05/03/13:35:31.223728;229367;1714768531;223357189;world;-9.04E-06;3.01E-05;1.16E-06;5.89E-05;2.30E-05;4.04E-05;1
2024/05/03/13:35:31.263613;229368;1714768531;263020347;world;-8.93E-06;2.60E-05;-2.72E-06;6.91E-05;3.15E-05;2.65E-05;1
2024/05/03/13:35:31.263637;229370;1714768531;263067324;world;-1.72E-05;1.91E-05;-2.67E-06;3.15E-05;2.04E-05;2.37E-05;1
2024/05/03/13:35:31.273797;229371;1714768531;273241520;world;-5.80E-06;2.80E-05;-6.93E-07;1.86E-05;3.81E-05;-1.40E-05;1
2024/05/03/13:35:31.293473;229372;1714768531;293102311;world;-2.10E-05;2.72E-05;-3.34E-06;2.13E-05;4.97E-05;4.13E-05;1
2024/05/03/13:35:31.303541;229373;1714768531;303284189;world;-7.09E-06;1.46E-05;-6.46E-06;-1.64E-05;1.59E-05;1.70E-05;1
2024/05/03/13:35:31.323859;229374;1714768531;323549003;world;-2.33E-05;2.88E-05;4.10E-06;6.74E-05;1.52E-05;2.32E-05;1
2024/05/03/13:35:31.343440;229375;1714768531;343131469;world;-4.99E-07;3.07E-05;4.54E-07;8.22E-05;3.98E-05;3.61E-05;1
2024/05/03/13:35:31.353159;229376;1714768531;352919937;world;4.33E-06;2.02E-05;-1.20E-05;6.06E-05;6.41E-05;2.56E-05;1
2024/05/03/13:35:31.373657;229377;1714768531;373315483;world;-2.55E-05;2.25E-05;-8.34E-07;9.76E-05;4.04E-05;2.56E-05;1
2024/05/03/13:35:31.393609;229378;1714768531;393189531;world;-2.10E-05;2.71E-05;-1.02E-05;6.76E-05;5.86E-05;6.47E-05;1
2024/05/03/13:35:31.403409;229379;1714768531;403098033;world;-1.51E-05;2.23E-05;-6.39E-06;-1.36E-05;4.98E-05;-2.56E-06;1
2024/05/03/13:35:31.423192;229380;1714768531;422933568;world;-1.38E-05;1.87E-05;-1.88E-05;1.40E-05;7.59E-05;1.99E-05;1
2024/05/03/13:35:31.433661;229381;1714768531;433313815;world;4.71E-05;2.41E-05;2.51E-05;0.000196981;0.000115092;5.99E-05;1
2024/05/03/13:35:31.453506;229382;1714768531;453208771;world;-3.53E-05;1.82E-05;-1.25E-05;-2.06E-05;8.09E-05;-3.99E-06;1
2024/05/03/13:35:31.463293;229383;1714768531;462999854;world;3.98E-06;2.41E-05;-1.88E-06;-3.13E-05;-1.66E-05;4.99E-05;1
2024/05/03/13:35:31.483304;229384;1714768531;482987314;world;2.40E-05;1.85E-05;-5.00E-06;0.000114103;6.94E-05;7.75E-05;1
2024/05/03/13:35:31.503270;229385;1714768531;502943421;world;-2.91E-05;1.98E-05;-1.17E-05;4.12E-05;5.55E-05;1.89E-05;1
2024/05/03/13:35:31.513234;229386;1714768531;512915521;world;-3.00E-05;1.86E-05;-7.67E-06;-2.65E-05;4.84E-05;7.46E-06;1
2024/05/03/13:35:31.523804;229387;1714768531;523458280;world;-7.27E-06;3.17E-05;-2.35E-06;-3.90E-05;-3.03E-05;7.66E-05;1
2024/05/03/13:35:31.553998;229388;1714768531;553485514;world;-3.13E-06;1.50E-05;-1.36E-05;-2.60E-05;3.88E-05;3.64E-06;1
2024/05/03/13:35:31.563876;229389;1714768531;563371792;world;-1.22E-05;2.20E-05;-4.92E-06;4.77E-05;4.25E-05;1.73E-06;1
2024/05/03/13:35:31.573473;229390;1714768531;573223596;world;-1.70E-05;2.34E-05;-3.75E-07;3.28E-05;9.13E-06;2.99E-05;1
2024/05/03/13:35:31.583307;229391;1714768531;583074531;world;-1.09E-05;2.50E-05;-1.07E-05;5.23E-05;5.48E-05;4.70E-05;1
2024/05/03/13:35:31.603460;229392;1714768531;602998491;world;-1.35E-05;2.50E-05;-9.76E-06;2.87E-05;4.22E-05;4.89E-05;1
2024/05/03/13:35:31.634216;229393;1714768531;633225875;world;2.84E-06;5.65E-06;-2.98E-05;0.000131052;0.000170257;-2.31E-05;1
2024/05/03/13:35:31.634234;229394;1714768531;633461012;world;-8.90E-06;1.66E-05;-5.88E-06;3.15E-06;3.10E-05;3.89E-05;1
2024/05/03/13:35:31.653421;229395;1714768531;652998376;world;-2.40E-05;1.87E-05;-1.50E-05;5.56E-05;2.17E-05;2.60E-05;1
2024/05/03/13:35:31.673219;229396;1714768531;672952671;world;-5.16E-06;2.44E-05;-9.28E-06;4.42E-05;7.29E-05;1.84E-05;1
2024/05/03/13:35:31.683705;229397;1714768531;683437502;world;3.09E-06;2.03E-05;-1.34E-05;-6.54E-06;5.65E-05;3.61E-05;1
2024/05/03/13:35:31.703317;229398;1714768531;703079859;world;1.18E-05;1.15E-05;-1.65E-05;2.78E-05;1.00E-04;1.08E-05;1
2024/05/03/13:35:31.713238;229399;1714768531;712975466;world;-1.24E-05;1.90E-05;-1.69E-05;1.86E-05;8.20E-05;4.04E-05;1
2024/05/03/13:35:31.733214;229400;1714768531;732967324;world;-6.59E-06;1.75E-05;-1.55E-05;3.72E-05;3.93E-05;6.98E-06;1
2024/05/03/13:35:31.753258;229401;1714768531;753014453;world;1.65E-06;1.49E-05;-2.10E-05;1.90E-05;3.55E-05;2.22E-05;1
2024/05/03/13:35:31.763324;229402;1714768531;763021417;world;-3.70E-06;7.50E-06;-2.46E-05;-2.12E-05;4.96E-05;1.22E-05;1
2024/05/03/13:35:31.773374;229403;1714768531;773104220;world;-7.64E-07;2.55E-05;-2.95E-07;7.38E-05;2.87E-05;4.04E-05;1
2024/05/03/13:35:31.793609;229404;1714768531;793093473;world;-2.21E-06;1.50E-05;-1.04E-05;1.11E-05;1.06E-05;9.36E-06;1
2024/05/03/13:35:31.803667;229405;1714768531;803401987;world;1.24E-05;1.70E-05;7.90E-07;-2.92E-05;-3.97E-05;5.42E-05;1
2024/05/03/13:35:31.833359;229406;1714768531;833098744;world;-1.68E-06;7.74E-06;-1.46E-05;5.25E-05;3.75E-05;3.80E-05;1
2024/05/03/13:35:31.843522;229407;1714768531;843240929;world;7.57E-06;1.72E-05;2.48E-07;4.53E-05;4.51E-05;4.18E-05;1
2024/05/03/13:35:31.853642;229408;1714768531;853309458;world;-3.49E-06;1.54E-05;-1.86E-05;5.19E-05;3.82E-05;2.94E-05;1
2024/05/03/13:35:31.874242;229409;1714768531;873817037;world;7.68E-06;7.17E-06;-2.35E-05;-2.24E-06;6.27E-05;3.18E-05;1
2024/05/03/13:35:31.883591;229410;1714768531;883196802;world;1.60E-05;1.36E-05;-8.84E-06;7.97E-05;9.53E-06;2.94E-05;1
2024/05/03/13:35:31.903731;229411;1714768531;903280715;world;-1.07E-05;9.42E-06;-8.13E-06;1.61E-05;9.50E-06;1.73E-06;1
2024/05/03/13:35:31.923865;229412;1714768531;923451998;world;-2.61E-08;2.04E-05;-1.50E-05;1.19E-05;4.54E-05;3.75E-05;1
2024/05/03/13:35:31.943446;229413;1714768531;943137724;world;-9.02E-06;6.68E-06;-3.14E-05;1.25E-05;5.92E-05;-1.07E-05;1
2024/05/03/13:35:31.963994;229414;1714768531;963723516;world;-1.14E-05;6.22E-06;-2.77E-05;0.000102906;0.000117194;2.20E-06;1
2024/05/03/13:35:31.973404;229415;1714768531;973079800;world;-1.61E-05;1.93E-05;-7.89E-06;2.53E-05;4.51E-05;2.27E-05;1
2024/05/03/13:35:31.983291;229416;1714768531;982928840;world;6.47E-06;-2.40E-06;-1.67E-05;-6.15E-05;5.19E-06;-4.94E-06;1
2024/05/03/13:35:31.993348;229417;1714768531;993012978;world;9.16E-06;2.52E-05;-1.73E-05;0.000104846;5.68E-05;3.65E-05;1
2024/05/03/13:35:32.013501;229418;1714768532;13113277;world;-9.89E-06;1.04E-05;-4.85E-06;6.98E-05;1.78E-05;1.75E-05;1
2024/05/03/13:35:32.043653;229419;1714768532;43314428;world;-6.92E-06;5.53E-06;-1.47E-05;1.46E-05;8.70E-05;-1.11E-05;1
2024/05/03/13:35:32.043672;229420;1714768532;43351917;world;-1.26E-05;1.61E-05;-2.20E-05;3.82E-05;1.43E-05;4.99E-05;1
2024/05/03/13:35:32.064071;229421;1714768532;63582150;world;-9.08E-06;1.60E-05;-2.27E-05;4.29E-05;7.59E-05;8.40E-06;1
2024/05/03/13:35:32.073669;229422;1714768532;73291473;world;8.00E-06;2.17E-05;5.59E-06;2.34E-06;1.33E-05;9.71E-05;1
2024/05/03/13:35:32.093366;229423;1714768532;93148944;world;3.30E-05;2.51E-05;-3.08E-06;0.000120627;9.54E-05;0.000109486;1
2024/05/03/13:35:32.103951;229424;1714768532;103695065;world;-1.03E-05;8.76E-06;-1.46E-05;1.55E-05;8.37E-05;1.70E-05;1
2024/05/03/13:35:32.124053;229425;1714768532;123467679;world;1.01E-05;2.37E-05;-1.98E-05;4.15E-05;7.78E-05;4.46E-05;1
2024/05/03/13:35:32.143440;229426;1714768532;143073095;world;-3.27E-06;2.04E-05;-2.27E-05;5.95E-05;7.48E-05;1.08E-05;1
2024/05/03/13:35:32.163561;229427;1714768532;163141873;world;-5.46E-06;3.73E-08;-2.48E-05;9.14E-05;0.000145795;-4.21E-05;1
2024/05/03/13:35:32.173753;229428;1714768532;173385658;world;5.70E-07;1.28E-05;-2.08E-05;5.60E-05;9.13E-05;1.08E-05;1
2024/05/03/13:35:32.183536;229429;1714768532;183237622;world;4.44E-06;2.40E-05;-1.17E-05;1.30E-05;3.98E-05;2.27E-05;1
2024/05/03/13:35:32.193183;229430;1714768532;192975536;world;-5.03E-07;2.66E-05;-1.20E-05;8.14E-05;4.85E-05;5.23E-05;1
2024/05/03/13:35:32.213234;229431;1714768532;212989344;world;9.08E-06;1.06E-05;-1.57E-05;5.91E-05;9.43E-05;1.51E-05;1
2024/05/03/13:35:32.233414;229432;1714768532;233141448;world;1.04E-07;2.82E-05;-1.79E-06;8.56E-05;5.35E-05;2.51E-05;1
2024/05/03/13:35:32.253838;229433;1714768532;253491020;world;-9.08E-06;2.23E-05;-3.27E-06;4.12E-05;7.28E-06;2.80E-05;1
2024/05/03/13:35:32.263535;229434;1714768532;263052606;world;2.56E-05;1.96E-05;-1.55E-05;0.00015206;8.89E-05;0.000102332;1
2024/05/03/13:35:32.273482;229435;1714768532;273055814;world;-4.25E-06;1.43E-05;-5.23E-06;4.89E-05;3.12E-05;9.36E-06;1
2024/05/03/13:35:32.293285;229436;1714768532;292984633;world;-1.46E-05;1.46E-05;-1.96E-06;1.42E-05;-9.16E-06;1.84E-05;1
2024/05/03/13:35:32.303284;229437;1714768532;303014049;world;-1.30E-05;1.67E-05;-1.19E-05;3.11E-05;-1.08E-05;2.89E-05;1
2024/05/03/13:35:32.324787;229438;1714768532;324282598;world;1.23E-06;2.75E-05;-2.73E-05;6.30E-05;8.60E-05;3.56E-05;1
2024/05/03/13:35:32.343577;229439;1714768532;343287831;world;-5.62E-06;1.86E-05;-1.50E-05;1.26E-05;4.92E-05;2.61E-05;1
2024/05/03/13:35:32.353320;229440;1714768532;353104622;world;-2.04E-06;2.15E-05;-1.76E-05;4.93E-05;0.000100808;2.03E-05;1
2024/05/03/13:35:32.373630;229441;1714768532;373278122;world;-1.49E-05;2.80E-05;-8.39E-06;-3.55E-05;-8.21E-06;4.75E-05;1
2024/05/03/13:35:32.384075;229442;1714768532;383627197;world;-1.76E-05;1.55E-05;-3.47E-05;6.53E-05;0.00012515;-8.29E-06;1
2024/05/03/13:35:32.403613;229443;1714768532;403468303;world;-9.43E-06;2.56E-05;-1.46E-05;4.46E-05;8.33E-05;5.54E-06;1
2024/05/03/13:35:32.413539;229444;1714768532;413219752;world;3.90E-06;1.63E-05;-3.31E-05;0.000143986;0.000116569;1.94E-05;1
2024/05/03/13:35:32.433589;229445;1714768532;433434429;world;5.35E-06;2.13E-05;-1.77E-05;2.41E-05;7.75E-05;4.27E-05;1
2024/05/03/13:35:32.453549;229446;1714768532;453250273;world;-1.51E-05;2.54E-05;-1.09E-05;5.92E-06;2.76E-05;2.65E-05;1
2024/05/03/13:35:32.473598;229447;1714768532;473289107;world;-1.04E-05;2.43E-05;-1.49E-05;5.26E-05;3.40E-05;4.32E-05;1
2024/05/03/13:35:32.473624;229448;1714768532;473334241;world;-7.59E-06;1.71E-05;-1.28E-05;-2.34E-05;3.92E-05;-6.85E-06;1
2024/05/03/13:35:32.493145;229449;1714768532;492911076;world;9.14E-06;2.64E-05;-9.48E-06;2.93E-05;7.24E-05;2.80E-05;1
2024/05/03/13:35:32.503791;229450;1714768532;503526933;world;-1.34E-05;7.95E-06;-4.18E-05;0.000149355;0.000157205;-3.02E-05;1
2024/05/03/13:35:32.523660;229451;1714768532;523420538;world;-2.09E-05;3.97E-05;-9.21E-06;1.10E-05;3.48E-05;5.70E-05;1
2024/05/03/13:35:32.553531;229452;1714768532;553187877;world;9.76E-07;1.34E-05;-1.99E-05;3.96E-05;8.45E-05;3.37E-05;1
2024/05/03/13:35:32.553558;229453;1714768532;553231558;world;-2.48E-05;2.28E-05;-2.06E-05;3.53E-05;5.24E-05;3.16E-06;1
2024/05/03/13:35:32.573657;229454;1714768532;573362518;world;-4.02E-07;2.05E-05;-1.82E-05;2.50E-05;5.65E-05;1.99E-05;1
2024/05/03/13:35:32.593620;229455;1714768532;593000473;world;-2.14E-05;3.25E-05;-1.46E-05;3.71E-05;4.70E-05;4.18E-05;1
2024/05/03/13:35:32.603504;229456;1714768532;603291082;world;-1.50E-05;5.33E-06;-1.53E-05;-2.12E-05;3.50E-05;7.46E-06;1
2024/05/03/13:35:32.623349;229457;1714768532;623107004;world;3.04E-05;3.28E-05;-2.22E-06;0.000110917;6.38E-05;9.71E-05;1
2024/05/03/13:35:32.633505;229458;1714768532;633260990;world;-9.36E-06;2.67E-05;-2.31E-05;7.14E-05;6.63E-05;3.80E-05;1
2024/05/03/13:35:32.653236;229459;1714768532;652940156;world;-1.39E-05;1.70E-05;-1.41E-05;-6.33E-06;4.19E-05;-2.56E-06;1
2024/05/03/13:35:32.673211;229460;1714768532;672908488;world;-6.34E-06;1.85E-05;-2.31E-05;7.29E-05;6.12E-05;6.02E-06;1
2024/05/03/13:35:32.683563;229461;1714768532;683184803;world;-1.16E-05;2.10E-05;-1.10E-05;7.77E-05;1.75E-05;3.18E-05;1
2024/05/03/13:35:32.703221;229462;1714768532;702901869;world;-3.75E-05;2.85E-05;-1.82E-05;6.38E-05;2.88E-05;1.75E-05;1
2024/05/03/13:35:32.713588;229463;1714768532;713060405;world;-6.24E-06;2.73E-05;-1.47E-05;4.91E-05;1.64E-05;4.04E-05;1
2024/05/03/13:35:32.733273;229464;1714768532;732980709;world;-5.99E-06;1.56E-05;-1.32E-05;4.56E-05;2.57E-05;-2.21E-05;1
2024/05/03/13:35:32.783485;229465;1714768532;783068216;world;-1.98E-05;2.56E-05;-9.86E-06;-3.94E-06;-3.31E-05;1.41E-05;1
2024/05/03/13:35:32.783511;229467;1714768532;783115454;world;-2.80E-05;2.15E-05;-1.62E-05;1.53E-05;-6.81E-06;-1.21E-05;1
2024/05/03/13:35:32.813779;229468;1714768532;813364850;world;-1.55E-05;2.46E-05;-1.82E-05;6.64E-05;9.52E-06;1.73E-06;1
2024/05/03/13:35:32.813979;229469;1714768532;813403832;world;-2.12E-05;1.86E-05;-3.74E-06;4.48E-05;-3.43E-05;3.64E-06;1
2024/05/03/13:35:32.823833;229470;1714768532;823350822;world;-2.13E-05;3.11E-05;-1.36E-05;-8.79E-06;3.91E-05;-6.37E-06;1
2024/05/03/13:35:32.843666;229471;1714768532;843385243;world;-1.34E-05;2.22E-05;-2.74E-05;8.93E-05;5.00E-05;2.51E-05;1
2024/05/03/13:35:32.864369;229472;1714768532;864005796;world;-2.59E-05;7.34E-06;-4.77E-05;9.04E-05;0.000114168;-4.74E-05;1
2024/05/03/13:35:32.883502;229473;1714768532;883181258;world;-2.02E-05;1.30E-05;-1.26E-05;-1.96E-05;-2.05E-05;-2.35E-05;1
2024/05/03/13:35:32.893410;229474;1714768532;893172682;world;-3.03E-05;2.30E-05;-1.60E-05;-4.50E-05;1.81E-05;-5.90E-06;1
2024/05/03/13:35:32.903361;229475;1714768532;903154449;world;-2.88E-05;2.72E-05;-1.44E-05;6.02E-05;-2.41E-06;1.27E-05;1
2024/05/03/13:35:32.913748;229476;1714768532;913508337;world;-4.26E-06;1.84E-05;-3.17E-05;5.51E-05;4.91E-05;1.22E-05;1
2024/05/03/13:35:32.933491;229477;1714768532;933214435;world;-2.39E-05;2.07E-05;-2.41E-05;-4.48E-07;3.68E-05;-0.000196155;1
2024/05/03/13:35:32.943744;229478;1714768532;943393787;world;-3.95E-05;-1.76E-05;-5.28E-05;4.03E-05;0.000142897;-0.001257123;0.999999285
2024/05/03/13:35:32.963533;229479;1714768532;963209763;world;-4.39E-05;1.18E-06;-8.25E-05;0.000190889;0.00027477;-0.002915129;0.999995708
2024/05/03/13:35:32.983400;229480;1714768532;983155728;world;-5.57E-05;-1.35E-05;-9.05E-05;0.000178253;0.000291901;-0.005027978;0.999987364
2024/05/03/13:35:32.993267;229481;1714768532;992990243;world;-8.39E-06;8.23E-06;-6.41E-05;0.000319398;0.000206029;-0.00756233;0.99997139
2024/05/03/13:35:33.013410;229482;1714768533;12881353;world;5.58E-05;3.87E-05;-5.28E-05;0.000479857;0.000258281;-0.008871259;0.999960542
2024/05/03/13:35:33.023246;229483;1714768533;22864482;world;1.11E-05;6.35E-05;-6.17E-05;0.000507909;0.000249418;-0.0115786;0.999932885
2024/05/03/13:35:33.043342;229484;1714768533;43061630;world;5.97E-05;5.91E-05;-6.13E-06;0.000401233;0.000351925;-0.014673499;0.999892235
2024/05/03/13:35:33.063719;229485;1714768533;63301348;world;4.16E-05;6.17E-05;-2.92E-05;0.000280975;0.000182761;-0.017972207;0.999838531
2024/05/03/13:35:33.073283;229486;1714768533;73006572;world;0.000168439;9.72E-05;-2.56E-05;0.000671969;0.000286734;-0.021099312;0.999777198
2024/05/03/13:35:33.095072;229487;1714768533;93929009;world;0.000150163;7.94E-05;-5.66E-05;0.000652892;0.000269089;-0.024214627;0.999706626
2024/05/03/13:35:33.103425;229488;1714768533;103134143;world;0.0001215;4.35E-05;-5.70E-05;0.000640609;0.000151133;-0.027434029;0.999623418
2024/05/03/13:35:33.123503;229489;1714768533;123230925;world;5.72E-05;4.53E-05;-5.19E-05;0.000434793;0.000147985;-0.030576462;0.999532342
2024/05/03/13:35:33.133161;229490;1714768533;132901515;world;0.000100091;9.10E-05;-3.55E-05;0.000574367;0.000181386;-0.032051582;0.999486029
2024/05/03/13:35:33.153325;229491;1714768533;153082643;world;0.000128388;8.73E-05;4.66E-06;0.0006312;0.000166428;-0.035198353;0.999380231
2024/05/03/13:35:33.163505;229492;1714768533;163102661;world;0.000135209;7.82E-05;-4.86E-06;0.000568196;0.000263183;-0.038318619;0.999265373
2024/05/03/13:35:33.183798;229493;1714768533;183438508;world;9.00E-05;0.000108626;-4.23E-05;0.000396536;0.000221519;-0.041236889;0.999149323
2024/05/03/13:35:33.203597;229494;1714768533;203308999;world;0.000126805;9.17E-05;-3.44E-05;0.000517212;0.000333207;-0.044089649;0.999027371
2024/05/03/13:35:33.223473;229495;1714768533;223216421;world;0.000170399;0.000134867;-3.10E-05;0.00082173;0.00037136;-0.046658687;0.998910546
2024/05/03/13:35:33.233449;229496;1714768533;233148685;world;0.000164092;0.000150291;-3.04E-05;0.000774422;0.000401472;-0.049362104;0.998780668
2024/05/03/13:35:33.244341;229497;1714768533;243374155;world;0.000154901;0.000104586;-3.57E-05;0.000586457;0.000329781;-0.052012675;0.9986462
2024/05/03/13:35:33.273348;229498;1714768533;272904798;world;0.000249013;7.34E-05;-2.68E-05;0.000712028;0.000508227;-0.054547429;0.998510778
2024/05/03/13:35:33.273371;229499;1714768533;272943800;world;0.00018179;7.47E-05;-3.63E-05;0.000588758;0.00043602;-0.055875205;0.998437464
2024/05/03/13:35:33.293353;229500;1714768533;293029761;world;0.00017726;5.21E-05;-6.29E-05;0.000549275;0.00043846;-0.05824073;0.998302341
2024/05/03/13:35:33.303398;229501;1714768533;302909289;world;0.000162091;5.84E-05;-5.88E-05;0.000624017;0.000452007;-0.060505085;0.998167634
2024/05/03/13:35:33.323240;229502;1714768533;322939598;world;0.000217296;8.89E-05;-5.38E-05;0.000843851;0.000461061;-0.062663503;0.998034298
2024/05/03/13:35:33.333422;229503;1714768533;333136595;world;0.000113927;9.49E-05;-8.47E-05;0.000722911;0.000302023;-0.064842336;0.997895241
2024/05/03/13:35:33.353630;229504;1714768533;353330938;world;7.23E-05;7.98E-05;-7.02E-05;0.000717716;0.000324361;-0.066876888;0.997761011
2024/05/03/13:35:33.373518;229505;1714768533;373038137;world;4.42E-05;6.40E-05;-8.33E-05;0.000782687;0.000343051;-0.068863586;0.997625768
2024/05/03/13:35:33.393213;229506;1714768533;392934778;world;3.53E-05;4.54E-05;-7.30E-05;0.000711579;0.000317735;-0.069848701;0.997557282
2024/05/03/13:35:33.403649;229507;1714768533;403392980;world;9.02E-05;2.70E-05;-8.36E-05;0.000844763;0.000359792;-0.072610728;0.997359931
2024/05/03/13:35:33.413962;229508;1714768533;413296912;world;0.00013518;3.85E-05;-9.27E-05;0.001034979;0.00041329;-0.07347063;0.997296751
2024/05/03/13:35:33.433318;229509;1714768533;433078890;world;0.000111036;8.40E-06;-8.93E-05;0.00095931;0.000385811;-0.075299881;0.997160435
2024/05/03/13:35:33.443441;229510;1714768533;443176242;world;0.000165276;2.40E-05;-6.05E-05;0.001216437;0.000438501;-0.076940775;0.997034907
2024/05/03/13:35:33.473464;229511;1714768533;473192985;world;0.000164796;2.46E-05;-8.42E-05;0.00119489;0.000528422;-0.078505404;0.996912837
2024/05/03/13:35:33.483188;229512;1714768533;482929428;world;0.000124972;3.35E-05;-7.67E-05;0.001203235;0.000561023;-0.080157705;0.996781349
2024/05/03/13:35:33.503444;229513;1714768533;503170497;world;6.84E-05;2.79E-05;-7.80E-05;0.001108922;0.000477006;-0.081744991;0.996652544
2024/05/03/13:35:33.513225;229514;1714768533;512948216;world;5.95E-05;3.78E-05;-0.000111806;0.001171404;0.000568661;-0.08315032;0.996536255
2024/05/03/13:35:33.523460;229515;1714768533;523147257;world;6.90E-05;5.40E-05;-9.36E-05;0.001159183;0.00054293;-0.083827384;0.996479452
2024/05/03/13:35:33.543358;229516;1714768533;543059276;world;9.08E-05;3.72E-05;-0.000114539;0.001140876;0.000552756;-0.085263722;0.99635762
2024/05/03/13:35:33.563555;229517;1714768533;563258709;world;6.68E-05;-9.83E-07;-0.000126786;0.001157975;0.000580985;-0.086692765;0.996234238
2024/05/03/13:35:33.573594;229518;1714768533;573271815;world;0.000180889;5.42E-05;-8.18E-05;0.00138316;0.000487608;-0.088013701;0.996118188
2024/05/03/13:35:33.633222;229519;1714768533;632931039;world;0.000207502;5.02E-05;-3.10E-05;0.001105436;0.000253214;-0.089578375;0.99597919
2024/05/03/13:35:33.633251;229522;1714768533;632991201;world;0.000198871;2.51E-05;-2.75E-05;0.001132369;0.00041315;-0.093175948;0.995648921
2024/05/03/13:35:33.653622;229523;1714768533;653032019;world;0.000164133;2.02E-05;-5.71E-06;0.000926039;0.000415419;-0.095225282;0.995455265
2024/05/03/13:35:33.674633;229524;1714768533;674161992;world;0.000163645;2.17E-05;-3.97E-05;0.001043755;0.000542847;-0.095803082;0.995399654
2024/05/03/13:35:33.683523;229525;1714768533;683230571;world;9.60E-05;7.91E-06;-5.57E-05;0.000837086;0.000575245;-0.097168036;0.99526751
2024/05/03/13:35:33.703599;229526;1714768533;702879653;world;0.000136267;8.22E-06;-5.62E-05;0.001004653;0.000611203;-0.098442748;0.995142102
