time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:36:41.193882;233844;1714768601;193167384;world;-2.61E-05;2.88E-06;1.34E-05;-4.53E-05;1.56E-05;-1.71E-05;-1
2024/05/03/13:36:41.193931;233845;1714768601;193199674;world;-2.13E-05;1.58E-05;1.96E-05;-0.000107142;-3.29E-06;-5.72E-05;-1
2024/05/03/13:36:41.203721;233846;1714768601;203355285;world;-2.47E-05;6.57E-06;2.66E-05;-9.03E-06;3.56E-05;-2.10E-05;-1
2024/05/03/13:36:41.213430;233847;1714768601;213193241;world;-2.97E-05;8.23E-06;1.55E-05;-1.83E-05;-1.35E-06;-4.86E-05;-1
2024/05/03/13:36:41.233458;233848;1714768601;233097523;world;-2.82E-05;1.09E-05;7.48E-06;-1.86E-05;-1.93E-05;-2.38E-05;-1
2024/05/03/13:36:41.243821;233849;1714768601;243398948;world;-4.22E-05;1.61E-06;1.35E-05;2.31E-05;2.80E-05;-1.81E-05;-1
2024/05/03/13:36:41.263412;233850;1714768601;262962098;world;-3.29E-05;4.38E-06;2.03E-05;3.76E-06;5.46E-05;-5.24E-05;-1
2024/05/03/13:36:41.293275;233851;1714768601;292947498;world;-2.58E-05;6.48E-06;1.08E-05;-8.54E-05;1.27E-05;-2.19E-05;-1
2024/05/03/13:36:41.293307;233852;1714768601;292986320;world;-2.06E-05;1.59E-05;1.41E-06;-3.48E-05;1.45E-05;-4.10E-05;-1
2024/05/03/13:36:41.303583;233853;1714768601;303138599;world;-3.61E-05;-2.24E-06;1.70E-05;-1.85E-05;4.51E-06;-2.29E-05;-1
2024/05/03/13:36:41.324178;233854;1714768601;323953583;world;-2.97E-05;5.85E-06;2.33E-05;-1.10E-05;3.34E-05;-5.34E-05;-1
2024/05/03/13:36:41.343563;233855;1714768601;343288449;world;-3.32E-05;1.23E-05;5.95E-06;4.39E-05;8.73E-06;-2.57E-05;-1
2024/05/03/13:36:41.364147;233856;1714768601;363048384;world;-2.45E-05;6.82E-06;9.19E-06;2.18E-05;1.60E-06;-5.82E-05;-1
2024/05/03/13:36:41.373430;233857;1714768601;373123289;world;-1.15E-05;8.40E-06;1.26E-05;-4.80E-05;1.18E-05;-3.53E-05;-1
2024/05/03/13:36:41.403669;233858;1714768601;403366078;world;-2.36E-05;1.01E-05;2.87E-05;-4.24E-05;8.15E-06;-6.96E-05;-1
2024/05/03/13:36:41.403697;233859;1714768601;403423594;world;-1.38E-05;6.39E-06;2.43E-05;-3.89E-05;3.21E-05;-3.43E-05;-1
2024/05/03/13:36:41.413545;233860;1714768601;413227446;world;-2.92E-05;8.95E-06;1.44E-05;-3.54E-05;3.87E-05;-2.76E-05;-1
2024/05/03/13:36:41.433260;233861;1714768601;432977212;world;-3.76E-05;3.00E-06;2.06E-05;5.11E-05;2.43E-05;-1.43E-05;-1
2024/05/03/13:36:41.444763;233862;1714768601;444467990;world;-1.73E-05;4.21E-06;3.45E-05;-9.34E-06;2.51E-05;-2.29E-05;-1
2024/05/03/13:36:41.463490;233863;1714768601;463148828;world;-3.48E-05;5.07E-06;1.43E-05;1.27E-05;5.65E-05;1.91E-05;-1
2024/05/03/13:36:41.504409;233864;1714768601;504105659;world;-4.50E-05;4.93E-06;7.86E-06;-3.18E-05;3.48E-05;1.05E-05;-1
2024/05/03/13:36:41.504434;233865;1714768601;504130736;world;-1.37E-05;1.56E-05;1.54E-05;-6.96E-05;2.85E-05;2.10E-05;-1
2024/05/03/13:36:41.513492;233866;1714768601;513191899;world;-1.74E-05;2.48E-07;1.91E-05;3.27E-06;2.23E-05;-1.52E-05;-1
2024/05/03/13:36:41.523478;233867;1714768601;523233068;world;-9.44E-06;1.16E-05;2.72E-05;-2.80E-05;1.95E-05;-4.29E-05;-1
2024/05/03/13:36:41.543292;233868;1714768601;543001680;world;-3.11E-05;1.35E-05;6.48E-06;-5.07E-05;2.68E-05;6.70E-06;-1
2024/05/03/13:36:41.553268;233869;1714768601;553022876;world;-9.70E-06;1.40E-05;2.19E-05;8.91E-06;6.08E-05;1.24E-05;-1
2024/05/03/13:36:41.573392;233870;1714768601;573027314;world;-8.28E-06;7.56E-06;1.95E-05;-4.60E-05;1.25E-05;-4.96E-05;-1
2024/05/03/13:36:41.593790;233871;1714768601;593503132;world;-2.02E-05;3.84E-06;2.43E-05;-6.58E-05;-3.20E-05;-2.38E-05;-1
2024/05/03/13:36:41.613505;233872;1714768601;613208083;world;-2.45E-05;4.79E-06;6.99E-06;-4.21E-05;2.60E-05;-3.53E-05;-1
2024/05/03/13:36:41.623257;233873;1714768601;622990937;world;-2.12E-05;1.56E-05;1.48E-05;-1.09E-05;2.06E-05;-2.19E-05;-1
2024/05/03/13:36:41.643699;233874;1714768601;643337332;world;6.17E-06;8.86E-06;2.89E-05;-4.32E-05;3.90E-06;-3.14E-05;-1
2024/05/03/13:36:41.653648;233875;1714768601;653350881;world;-3.41E-05;1.74E-06;1.77E-05;3.39E-05;-1.41E-05;-2.67E-05;-1
2024/05/03/13:36:41.673586;233876;1714768601;673343199;world;-7.98E-06;1.59E-05;1.66E-05;-5.13E-05;1.26E-05;-5.62E-05;-1
