time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/12:53:20.108019;91901;1714766000;128463023;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.122573;91902;1714766000;144406021;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.572330355644226, 1266.7122802734375, 1.5707963705062866, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 2.690000057220459, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.138707;91903;1714766000;160393927;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:53:20.161610;91904;1714766000;176365925;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.170240;91905;1714766000;192355924;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.192871;91906;1714766000;208401792;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.205226;91907;1714766000;227196476;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.218765;91908;1714766000;240460993;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:53:20.234082;91909;1714766000;256363677;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.250839;91910;1714766000;272770508;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.268955;91911;1714766000;288668710;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.572330355644226, 1266.7122802734375, 1.5692623853683472, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.295728;91912;1714766000;304360394;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.300771;91913;1714766000;320369096;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.572330355644226, 1266.7122802734375, 1.5707963705062866, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:53:20.314744;91914;1714766000;336343520;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.330356;91915;1714766000;352351408;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.710693359375, 1.5707963705062866, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.353523;91916;1714766000;368415388;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.372183;91917;1714766000;384335905;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.379460;91918;1714766000;400368273;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.396973;91919;1714766000;416387438;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.409383;91920;1714766000;432401752;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.426098;91921;1714766000;448394565;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.442105;91922;1714766000;464363156;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.469326;91923;1714766000;480362451;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.474253;91924;1714766000;496363264;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.495093;91925;1714766000;512345725;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.506761;91926;1714766000;528337946;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 8.069999694824219, 0.0)
2024/05/03/12:53:20.525314;91927;1714766000;544385203;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
2024/05/03/12:53:20.547258;91928;1714766000;560369943;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:53:20.552759;91929;1714766000;576364737;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.572330355644226, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5692623853683472, 1271.248291015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, 0.0)
2024/05/03/12:53:20.571160;91930;1714766000;592341125;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(1.5707963705062866, 1268.9427490234375, 1.5707963705062866, 1266.85498046875, 1.5707963705062866, 1266.7122802734375, 1.5707963705062866, 1271.249755859375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 61.87000274658203, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 10.760000228881836, 0.0)
