time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:39:16.213333;243766;1714768756;212999332;world;-1.26E-05;-1.64E-06;-4.95E-06;0.000119138;-3.48E-05;1.50E-05;-1
2024/05/03/13:39:16.223392;243767;1714768756;223068674;world;-4.89E-06;-6.43E-08;9.12E-07;8.21E-05;-6.09E-05;8.30E-06;-1
2024/05/03/13:39:16.243253;243768;1714768756;242915944;world;2.84E-06;3.75E-06;-3.75E-06;5.80E-05;-6.88E-05;-1.74E-05;-1
2024/05/03/13:39:16.253387;243769;1714768756;253025359;world;-7.59E-06;7.50E-06;-9.90E-06;5.97E-05;-1.73E-05;-2.79E-05;-1
2024/05/03/13:39:16.273498;243770;1714768756;273156329;world;1.21E-05;5.81E-06;-2.45E-05;-5.93E-05;-5.08E-05;-5.75E-05;-1
2024/05/03/13:39:16.293335;243771;1714768756;293029868;world;-6.13E-06;1.52E-05;-2.43E-06;7.17E-05;-2.48E-05;-1.55E-05;-1
2024/05/03/13:39:16.313543;243772;1714768756;313245154;world;-6.81E-06;5.97E-07;3.41E-06;5.27E-05;-3.60E-05;1.63E-06;-1
2024/05/03/13:39:16.333308;243773;1714768756;332988020;world;-7.38E-06;4.80E-06;-1.23E-05;2.44E-05;-5.81E-06;1.40E-05;-1
2024/05/03/13:39:16.333336;243774;1714768756;333028185;world;2.91E-05;2.33E-05;-7.06E-06;-4.65E-05;-7.43E-05;-3.75E-05;-1
2024/05/03/13:39:16.353574;243775;1714768756;353237375;world;-1.37E-05;-2.07E-06;-3.24E-06;5.45E-05;-1.87E-05;-2.13E-05;-1
2024/05/03/13:39:16.364524;243776;1714768756;363086650;world;7.60E-06;3.71E-06;6.14E-06;9.11E-05;-9.63E-05;-3.08E-05;-1
2024/05/03/13:39:16.383352;243777;1714768756;383030741;world;6.28E-06;1.58E-05;-7.64E-06;3.28E-05;-5.18E-05;-4.89E-05;-1
2024/05/03/13:39:16.403502;243778;1714768756;403145913;world;1.58E-06;7.47E-06;-4.17E-07;5.57E-05;5.92E-06;-1.84E-05;-1
2024/05/03/13:39:16.423574;243779;1714768756;423226716;world;5.66E-07;1.34E-05;-1.27E-05;3.74E-05;-3.67E-05;-2.19E-06;-1
2024/05/03/13:39:16.433209;243780;1714768756;432893708;world;-3.13E-05;8.97E-06;-8.73E-06;5.12E-05;-2.39E-05;5.44E-06;-1
2024/05/03/13:39:16.443535;243781;1714768756;443227374;world;1.24E-05;1.42E-05;-6.53E-06;3.62E-05;-1.17E-05;2.58E-06;-1
2024/05/03/13:39:16.463955;243782;1714768756;463302697;world;3.36E-06;1.28E-05;-1.08E-05;4.49E-05;-3.24E-05;-2.70E-05;-1
2024/05/03/13:39:16.473378;243783;1714768756;473046642;world;-3.02E-06;1.98E-06;-6.49E-06;5.01E-05;-5.18E-05;-3.14E-06;-1
2024/05/03/13:39:16.503655;243784;1714768756;503345356;world;-4.13E-06;9.10E-06;-1.07E-05;6.97E-05;-3.77E-05;-6.96E-06;-1
2024/05/03/13:39:16.503685;243785;1714768756;503380632;world;1.31E-05;1.41E-05;-2.60E-06;3.61E-05;-1.43E-05;-8.86E-06;-1
2024/05/03/13:39:16.523448;243786;1714768756;523068096;world;-2.71E-06;-2.49E-07;-1.25E-06;2.85E-05;-4.65E-05;6.40E-06;-1
2024/05/03/13:39:16.543432;243787;1714768756;543115938;world;-8.18E-06;5.87E-06;-1.11E-05;8.47E-05;-1.18E-05;-6.95E-06;-1
2024/05/03/13:39:16.553365;243788;1714768756;552984838;world;-8.70E-06;1.07E-05;-1.62E-05;8.56E-05;-4.36E-05;6.39E-06;-1
2024/05/03/13:39:16.573715;243789;1714768756;573137837;world;-5.50E-06;1.17E-05;-7.21E-06;8.34E-05;-1.74E-05;9.26E-06;-1
2024/05/03/13:39:16.583279;243790;1714768756;582980586;world;1.75E-05;1.78E-05;-6.63E-07;8.62E-05;-3.91E-05;-6.96E-06;-1
2024/05/03/13:39:16.603382;243791;1714768756;603053727;world;2.69E-05;1.74E-05;-2.51E-05;-4.72E-05;6.25E-06;-6.32E-05;-1
2024/05/03/13:39:16.623350;243792;1714768756;623070806;world;1.15E-05;1.51E-05;-2.15E-05;8.66E-06;-1.16E-05;-9.81E-06;-1
2024/05/03/13:39:16.633333;243793;1714768756;633023168;world;1.12E-08;8.38E-06;-9.16E-06;5.31E-05;-5.26E-05;-1.55E-05;-1
2024/05/03/13:39:16.643523;243794;1714768756;643249512;world;8.98E-07;1.54E-05;-2.60E-06;6.52E-05;-5.97E-05;-1.74E-05;-1
2024/05/03/13:39:16.663712;243795;1714768756;663396049;world;6.65E-06;2.14E-06;-5.97E-06;2.86E-05;-4.36E-05;-3.14E-06;-1
2024/05/03/13:39:16.683424;243796;1714768756;683068003;world;-1.98E-05;-1.79E-06;-5.51E-06;0.000103622;-2.08E-05;7.35E-06;-1
2024/05/03/13:39:16.703588;243797;1714768756;703241070;world;-7.80E-06;4.94E-06;-5.04E-06;-1.25E-05;-3.60E-05;-9.81E-06;-1
2024/05/03/13:39:16.713301;243798;1714768756;713023806;world;-6.19E-06;1.82E-07;-1.49E-05;1.16E-05;-1.03E-05;1.59E-05;-1
2024/05/03/13:39:16.723671;243799;1714768756;723379784;world;-9.37E-06;7.52E-06;-3.18E-06;5.06E-06;-1.79E-05;2.83E-05;-1
2024/05/03/13:39:16.743329;243800;1714768756;742979161;world;4.98E-06;1.01E-05;2.13E-06;5.11E-05;-4.41E-05;-1.74E-05;-1
2024/05/03/13:39:16.763634;243801;1714768756;763308719;world;-5.36E-06;7.12E-06;1.17E-07;3.84E-05;-2.81E-05;-3.27E-05;-1
2024/05/03/13:39:16.773370;243802;1714768756;773109172;world;-8.06E-06;7.78E-06;1.39E-07;9.53E-05;-2.04E-05;6.74E-07;-1
2024/05/03/13:39:16.783637;243803;1714768756;783380930;world;-4.95E-07;3.88E-06;-1.86E-06;8.02E-06;-1.49E-05;5.44E-06;-1
2024/05/03/13:39:16.803543;243804;1714768756;803208943;world;6.41E-06;1.07E-05;-1.68E-06;1.69E-05;-2.75E-05;-2.79E-05;-1
2024/05/03/13:39:16.833537;243805;1714768756;833216765;world;-1.63E-05;-1.49E-06;-6.62E-06;7.06E-05;-4.56E-05;6.72E-07;-1
2024/05/03/13:39:16.843877;243806;1714768756;843415768;world;-2.95E-05;-5.10E-06;-1.05E-05;5.94E-05;-1.29E-05;5.03E-05;-1
2024/05/03/13:39:16.853542;243807;1714768756;853043789;world;8.56E-06;1.06E-05;-2.44E-06;2.58E-05;-5.26E-05;-1.23E-06;-1
2024/05/03/13:39:16.863621;243808;1714768756;863354250;world;1.21E-05;1.15E-05;5.44E-06;9.23E-05;-5.25E-05;-1.65E-05;-1
2024/05/03/13:39:16.883658;243809;1714768756;883314119;world;-6.47E-06;-2.17E-06;-7.61E-06;-1.33E-05;-2.17E-05;8.31E-06;-1
2024/05/03/13:39:16.893312;243810;1714768756;892985648;world;-2.29E-06;1.31E-05;1.86E-06;4.05E-05;-6.14E-05;4.49E-06;-1
2024/05/03/13:39:16.913503;243811;1714768756;913209782;world;-1.29E-05;-4.30E-06;-2.34E-06;7.33E-05;-3.84E-05;2.07E-05;-1
2024/05/03/13:39:16.943469;243812;1714768756;942964952;world;9.76E-07;-3.93E-06;1.74E-06;6.67E-05;-4.92E-05;-1.94E-05;-1
2024/05/03/13:39:16.943534;243813;1714768756;943001880;world;-2.90E-06;8.25E-06;2.31E-06;5.55E-05;-5.22E-05;-6.00E-06;-1
2024/05/03/13:39:16.964047;243814;1714768756;963304939;world;-3.35E-05;-4.99E-06;3.65E-06;8.36E-05;6.66E-06;1.59E-05;-1
2024/05/03/13:39:16.973525;243815;1714768756;973221807;world;-1.91E-05;-6.64E-06;-1.12E-05;3.91E-05;-3.44E-05;-2.13E-05;-1
2024/05/03/13:39:16.993687;243816;1714768756;993280040;world;8.07E-06;1.09E-05;-7.23E-06;9.25E-05;-3.82E-05;-2.98E-05;-1
2024/05/03/13:39:17.013378;243817;1714768757;13046901;world;2.80E-06;9.24E-06;2.39E-07;1.18E-05;-3.28E-05;-3.08E-05;-1
2024/05/03/13:39:17.033587;243818;1714768757;33348667;world;-5.51E-06;-3.90E-07;-7.06E-06;6.33E-05;-2.92E-05;-4.09E-06;-1
2024/05/03/13:39:17.033606;243819;1714768757;33383542;world;-1.22E-05;1.46E-05;-7.23E-06;4.52E-05;-4.11E-06;-6.00E-06;-1
2024/05/03/13:39:17.053594;243820;1714768757;53086634;world;1.30E-06;-2.20E-06;-1.20E-05;1.75E-05;-6.31E-05;-2.60E-05;-1
2024/05/03/13:39:17.073496;243821;1714768757;73204450;world;-9.32E-06;8.53E-06;2.40E-06;7.87E-05;-3.93E-05;-2.19E-06;-1
2024/05/03/13:39:17.083511;243822;1714768757;83184013;world;-7.11E-06;5.75E-06;2.26E-06;9.87E-05;-7.51E-05;2.16E-05;-1
2024/05/03/13:39:17.103402;243823;1714768757;102931529;world;-1.06E-05;6.62E-06;-1.75E-05;5.04E-05;2.10E-05;-2.18E-06;-1
2024/05/03/13:39:17.123340;243824;1714768757;123026441;world;-6.97E-07;9.18E-06;-5.01E-07;3.40E-05;-2.29E-05;6.40E-06;-1
2024/05/03/13:39:17.133376;243825;1714768757;133040819;world;-1.57E-05;8.03E-06;-1.17E-06;7.27E-05;-6.52E-05;5.44E-06;-1
2024/05/03/13:39:17.153532;243826;1714768757;153257610;world;-5.22E-06;9.22E-06;3.14E-06;7.25E-05;-3.10E-05;-1.46E-05;-1
2024/05/03/13:39:17.163786;243827;1714768757;163386773;world;-1.44E-05;7.61E-06;-5.77E-06;6.42E-05;1.28E-05;1.59E-05;-1
2024/05/03/13:39:17.183786;243828;1714768757;183371538;world;6.69E-06;2.23E-05;-9.28E-06;8.86E-06;-5.48E-06;-1.36E-05;-1
2024/05/03/13:39:17.193362;243829;1714768757;192919260;world;-7.28E-06;5.80E-06;-4.49E-06;1.78E-05;-4.16E-05;-2.03E-05;-1
2024/05/03/13:39:17.213448;243830;1714768757;213174418;world;-8.08E-06;4.28E-06;3.42E-06;8.46E-05;-2.85E-05;1.63E-06;-1
2024/05/03/13:39:17.233432;243831;1714768757;233027056;world;-1.03E-05;6.61E-06;-4.96E-06;5.96E-05;-8.70E-05;1.12E-05;-1
2024/05/03/13:39:17.243756;243832;1714768757;243213459;world;-1.25E-05;7.65E-06;-3.98E-06;5.59E-05;-2.77E-05;-2.32E-05;-1
2024/05/03/13:39:17.263918;243833;1714768757;263568254;world;-1.40E-05;5.11E-06;-9.01E-06;3.08E-05;-1.09E-05;-4.09E-06;-1
2024/05/03/13:39:17.273442;243834;1714768757;273146162;world;1.19E-05;9.95E-06;-7.64E-06;0.000105212;-4.49E-05;-1.65E-05;-1
2024/05/03/13:39:17.293751;243835;1714768757;293353643;world;-1.72E-05;1.54E-05;-7.66E-06;5.54E-05;-3.10E-05;-2.60E-05;-1
2024/05/03/13:39:17.303620;243836;1714768757;303264239;world;-3.33E-06;8.27E-06;-1.01E-05;-8.12E-06;-1.13E-05;-1.84E-05;-1
2024/05/03/13:39:17.323711;243837;1714768757;323311462;world;3.30E-06;1.09E-05;8.03E-06;9.90E-05;-7.61E-05;-2.32E-05;-1
2024/05/03/13:39:17.343667;243838;1714768757;343274027;world;-1.82E-05;9.47E-06;-2.73E-06;3.25E-05;4.73E-06;3.12E-05;-1
2024/05/03/13:39:17.353539;243839;1714768757;353105999;world;-2.02E-05;4.61E-06;-5.51E-06;-1.92E-06;-9.95E-06;6.76E-07;-1
2024/05/03/13:39:17.373526;243840;1714768757;373179178;world;1.67E-05;2.75E-05;-3.54E-06;1.99E-05;-4.72E-05;-4.03E-05;-1
2024/05/03/13:39:17.384015;243841;1714768757;383350370;world;8.52E-06;1.91E-05;9.70E-06;6.01E-05;-6.72E-05;-2.32E-05;-1
2024/05/03/13:39:17.403360;243842;1714768757;402913311;world;-2.20E-05;6.20E-06;-2.05E-06;7.26E-05;-4.96E-05;-2.32E-05;-1
2024/05/03/13:39:17.423370;243843;1714768757;422976825;world;-1.50E-05;1.55E-05;3.39E-06;8.86E-05;-9.55E-05;-1.65E-05;-1
2024/05/03/13:39:17.433548;243844;1714768757;433251247;world;6.76E-06;3.31E-05;1.26E-06;5.60E-05;3.12E-05;-1.65E-05;-1
2024/05/03/13:39:17.443297;243845;1714768757;442912983;world;-2.19E-05;-1.99E-06;-4.98E-06;3.25E-05;-1.74E-05;2.45E-05;-1
2024/05/03/13:39:17.463688;243846;1714768757;463352826;world;-5.65E-06;1.23E-05;6.16E-06;4.14E-05;-5.23E-06;1.63E-06;-1
2024/05/03/13:39:17.473416;243847;1714768757;473047109;world;-1.76E-06;2.54E-05;-3.10E-06;9.59E-06;-2.21E-05;-1.36E-05;-1
2024/05/03/13:39:17.493643;243848;1714768757;493345730;world;-2.36E-05;7.41E-06;-6.82E-06;5.11E-05;-1.63E-05;-2.79E-05;-1
2024/05/03/13:39:17.513872;243849;1714768757;513482828;world;7.51E-06;2.37E-05;-1.22E-06;6.65E-06;-5.11E-05;-6.95E-06;-1
2024/05/03/13:39:17.524368;243850;1714768757;524030671;world;-5.78E-06;1.11E-05;-1.18E-05;-5.40E-05;-1.38E-05;-4.22E-05;-1
2024/05/03/13:39:17.553697;243851;1714768757;553278460;world;-8.17E-06;5.91E-06;-4.04E-06;7.62E-05;-7.89E-05;-2.41E-05;-1
2024/05/03/13:39:17.563656;243852;1714768757;563339945;world;-2.35E-06;1.26E-05;2.54E-06;9.49E-05;-9.80E-06;2.58E-06;-1
2024/05/03/13:39:17.573101;243853;1714768757;572846852;world;4.33E-06;1.88E-05;-2.36E-06;-5.97E-06;-4.92E-05;-2.41E-05;-1
2024/05/03/13:39:17.583387;243854;1714768757;583043458;world;-1.68E-05;6.72E-06;-9.36E-08;6.10E-05;-2.34E-05;-4.09E-06;-1
2024/05/03/13:39:17.603356;243855;1714768757;603132199;world;-5.31E-06;1.63E-05;-7.87E-06;6.44E-05;-6.33E-05;-9.82E-06;-1
2024/05/03/13:39:17.623529;243856;1714768757;623043348;world;-8.56E-06;1.26E-05;-1.55E-05;3.19E-05;-1.62E-05;-2.19E-06;-1
2024/05/03/13:39:17.633699;243857;1714768757;633196757;world;-2.79E-06;1.33E-05;-8.08E-06;2.07E-05;-4.62E-05;-2.98E-05;-1
2024/05/03/13:39:17.653795;243858;1714768757;653414808;world;-1.02E-06;1.73E-05;1.12E-08;4.01E-05;-2.20E-05;3.54E-06;-1
2024/05/03/13:39:17.673467;243859;1714768757;673101910;world;-1.12E-05;-3.71E-07;-6.38E-06;5.79E-05;-1.88E-05;-1.23E-06;-1
2024/05/03/13:39:17.683290;243860;1714768757;682984695;world;-1.30E-05;1.14E-05;-1.18E-05;2.15E-06;-3.16E-05;3.88E-05;-1
2024/05/03/13:39:17.693228;243861;1714768757;692916790;world;5.30E-06;2.35E-05;-4.22E-06;3.94E-05;4.48E-06;-4.13E-05;-1
2024/05/03/13:39:17.713586;243862;1714768757;713297314;world;-6.28E-06;9.68E-06;8.50E-06;7.70E-05;-6.82E-05;-5.56E-05;-1
2024/05/03/13:39:17.733543;243863;1714768757;733096857;world;-6.78E-06;1.34E-05;-6.42E-06;2.43E-05;-2.93E-05;-8.86E-06;-1
2024/05/03/13:39:17.753362;243864;1714768757;753065111;world;-1.06E-05;1.37E-05;-1.50E-05;-1.48E-05;2.72E-06;-3.14E-06;-1
2024/05/03/13:39:17.753383;243865;1714768757;753100577;world;2.18E-06;1.38E-05;-1.28E-05;2.00E-05;-4.06E-05;-2.13E-05;-1
2024/05/03/13:39:17.773475;243866;1714768757;773242586;world;-1.23E-05;1.19E-05;3.22E-06;8.04E-05;-6.08E-05;-3.46E-05;-1
2024/05/03/13:39:17.793814;243867;1714768757;793427707;world;1.86E-05;2.36E-05;-3.91E-06;4.80E-05;1.00E-06;-2.70E-05;-1
2024/05/03/13:39:17.803564;243868;1714768757;803278411;world;3.96E-06;1.30E-05;-1.28E-05;1.35E-05;-6.14E-06;2.83E-05;-1
2024/05/03/13:39:17.833862;243869;1714768757;833438277;world;-9.04E-06;2.33E-05;-4.58E-06;8.17E-05;-5.40E-05;-3.56E-05;-1
2024/05/03/13:39:17.833893;243870;1714768757;833475957;world;-6.21E-06;8.56E-07;-1.71E-06;5.93E-05;-1.88E-05;-1.17E-05;-1
2024/05/03/13:39:17.853581;243871;1714768757;853209906;world;-2.28E-06;1.57E-05;8.60E-07;4.50E-05;-8.74E-05;-2.22E-05;-1
2024/05/03/13:39:17.873333;243872;1714768757;873048782;world;-6.18E-06;1.66E-05;-2.13E-05;2.67E-05;4.31E-05;3.54E-06;-1
2024/05/03/13:39:17.883262;243873;1714768757;882981408;world;-3.36E-05;2.88E-06;-1.58E-05;3.47E-05;1.10E-05;8.31E-06;-1
2024/05/03/13:39:17.893143;243874;1714768757;892850247;world;-2.54E-05;9.56E-06;-9.53E-07;4.29E-05;1.17E-05;1.31E-05;-1
2024/05/03/13:39:17.913452;243875;1714768757;913169075;world;-2.21E-05;5.56E-06;-1.02E-06;6.09E-05;1.76E-05;1.50E-05;-1
2024/05/03/13:39:17.933485;243876;1714768757;933238960;world;-2.15E-05;-6.40E-06;-1.13E-05;8.43E-05;-4.46E-05;2.26E-05;-1
2024/05/03/13:39:17.973835;243877;1714768757;973381506;world;-1.28E-05;1.10E-05;-9.52E-06;7.31E-05;-3.95E-07;1.21E-05;-1
2024/05/03/13:39:17.973866;243879;1714768757;973426239;world;-2.51E-05;-6.64E-06;-7.22E-06;5.46E-05;-1.33E-05;2.36E-05;-1
2024/05/03/13:39:17.993221;243880;1714768757;992925522;world;-1.12E-05;1.59E-05;-1.06E-05;5.26E-05;-6.32E-05;-1.24E-06;-1
2024/05/03/13:39:18.013470;243881;1714768758;13153381;world;-2.66E-05;4.02E-06;-1.22E-05;3.90E-05;-4.53E-05;2.07E-05;-1
2024/05/03/13:39:18.023237;243882;1714768758;22961978;world;-5.74E-06;1.17E-05;-1.11E-05;9.71E-05;-8.32E-05;-2.60E-05;-1
2024/05/03/13:39:18.033572;243883;1714768758;33288719;world;-2.05E-05;1.52E-05;-4.26E-06;4.76E-05;1.21E-05;-2.78E-07;-1
2024/05/03/13:39:18.054402;243884;1714768758;54045814;world;9.76E-07;8.04E-06;-1.40E-05;4.59E-05;-3.26E-05;-2.79E-05;-1
2024/05/03/13:39:18.073669;243885;1714768758;73382805;world;-3.08E-05;1.13E-05;-5.57E-06;7.30E-05;-4.14E-05;2.93E-05;-1
2024/05/03/13:39:18.083551;243886;1714768758;82901962;world;-3.12E-05;5.54E-06;-9.93E-06;1.43E-05;-3.54E-05;2.45E-05;-1
2024/05/03/13:39:18.103449;243887;1714768758;103177452;world;-1.51E-05;3.00E-06;-8.64E-06;2.73E-05;-4.71E-05;-4.09E-06;-1
2024/05/03/13:39:18.113206;243888;1714768758;112902352;world;1.47E-05;2.43E-05;-8.67E-06;2.33E-05;-1.40E-06;-1.08E-05;-1
2024/05/03/13:39:18.143496;243889;1714768758;143161983;world;-6.29E-06;1.15E-05;-3.93E-06;2.63E-05;-2.55E-05;-1.08E-05;-1
2024/05/03/13:39:18.183515;243890;1714768758;183216143;world;-5.73E-06;3.65E-06;5.23E-07;5.17E-05;-2.20E-05;2.58E-06;-1
2024/05/03/13:39:18.183543;243892;1714768758;183259624;world;-3.32E-06;8.38E-06;-6.64E-06;5.70E-05;-1.88E-05;-1.65E-05;-1
2024/05/03/13:39:18.193314;243893;1714768758;193005033;world;-3.03E-05;3.54E-06;-7.79E-06;6.43E-05;-2.25E-05;1.50E-05;-1
2024/05/03/13:39:18.213507;243894;1714768758;213110736;world;1.44E-05;1.10E-05;1.28E-05;7.38E-05;-3.58E-05;-1.17E-05;-1
2024/05/03/13:39:18.223515;243895;1714768758;223175203;world;-1.52E-05;9.88E-06;-1.06E-05;8.12E-05;-0.000114476;-2.32E-05;-1
2024/05/03/13:39:18.243381;243896;1714768758;243051263;world;-3.44E-06;1.02E-05;-2.76E-05;7.89E-08;-2.41E-05;-2.98E-05;-1
2024/05/03/13:39:18.284051;243897;1714768758;283623604;world;-5.63E-06;2.58E-05;-4.20E-06;4.51E-05;-7.06E-05;-6.96E-06;-1
2024/05/03/13:39:18.284087;243899;1714768758;283669990;world;3.80E-06;-7.58E-07;-1.23E-05;-3.60E-05;1.78E-05;0.001717288;-0.999998569
2024/05/03/13:39:18.303241;243900;1714768758;302936455;world;3.44E-05;3.59E-05;-1.86E-05;-0.000119597;-4.07E-05;0.003125866;-0.999995112
2024/05/03/13:39:18.323363;243901;1714768758;323053528;world;2.94E-05;1.56E-05;5.62E-07;-7.67E-05;-0.00011237;0.00501699;-0.999987483
2024/05/03/13:39:18.344485;243902;1714768758;344076013;world;5.55E-05;1.56E-05;1.86E-05;-0.000164315;-0.000122597;0.00610036;-0.999981403
2024/05/03/13:39:18.353479;243903;1714768758;353143415;world;3.16E-05;1.63E-05;2.71E-05;-2.99E-06;-0.000161268;0.008305177;-0.999965549
2024/05/03/13:39:18.393630;243904;1714768758;393275179;world;5.70E-06;-2.42E-05;-2.69E-07;-0.000108529;-0.000333698;0.01082089;-0.999941468
2024/05/03/13:39:18.393657;243906;1714768758;393320794;world;-2.81E-06;-1.51E-05;4.09E-05;0.000104027;-7.11E-05;0.016183816;-0.999869108
2024/05/03/13:39:18.413278;243907;1714768758;412984344;world;3.66E-05;-7.12E-06;9.32E-06;4.10E-05;-0.000155721;0.018913766;-0.999821067
2024/05/03/13:39:18.433398;243908;1714768758;433134280;world;4.28E-05;1.11E-05;-1.33E-06;-9.57E-06;-0.000129045;0.021536794;-0.999768078
2024/05/03/13:39:18.453686;243909;1714768758;453176659;world;3.53E-06;-2.62E-05;-9.38E-06;-0.000118965;-8.42E-05;0.024172071;-0.999707878
2024/05/03/13:39:18.473640;243910;1714768758;473372011;world;3.68E-05;-1.43E-05;6.59E-06;-0.000115346;-9.73E-05;0.026787147;-0.99964118
2024/05/03/13:39:18.483248;243911;1714768758;482967853;world;8.53E-06;-6.18E-06;1.12E-05;-9.69E-05;-4.23E-05;0.028155148;-0.99960357
2024/05/03/13:39:18.493298;243912;1714768758;492992840;world;-9.55E-05;-7.77E-05;-7.77E-06;8.74E-05;-9.68E-05;0.030890033;-0.999522805
2024/05/03/13:39:18.503488;243913;1714768758;503241626;world;-8.33E-05;-7.20E-05;-1.34E-05;6.27E-05;-0.000121733;0.033340666;-0.999444067
2024/05/03/13:39:18.523367;243914;1714768758;523036591;world;-4.06E-05;-3.04E-05;1.29E-05;-0.000204692;-0.0001839;0.035634831;-0.999364913
2024/05/03/13:39:18.553429;243915;1714768758;553095861;world;-7.48E-05;-6.66E-05;-1.64E-05;-1.11E-05;-0.000161322;0.038137443;-0.999272525
2024/05/03/13:39:18.553458;243916;1714768758;553130656;world;-2.71E-05;-3.09E-05;-2.04E-05;-5.20E-05;-0.000107628;0.040475957;-0.999180496
2024/05/03/13:39:18.583707;243917;1714768758;582948633;world;1.64E-05;1.29E-05;-2.27E-05;-0.000302011;-0.000160715;0.04282476;-0.999082565
2024/05/03/13:39:18.583717;243918;1714768758;582984289;world;8.95E-06;-6.15E-08;-2.18E-05;-0.000412792;-0.000178252;0.045107577;-0.998982131
2024/05/03/13:39:18.603424;243919;1714768758;603128242;world;-1.33E-05;1.11E-05;-1.97E-05;-0.000414945;-0.00019636;0.047274884;-0.998881876
2024/05/03/13:39:18.623664;243920;1714768758;623351745;world;3.55E-05;-1.42E-06;5.62E-06;-0.000556394;-0.000190612;0.049463876;-0.99877578
2024/05/03/13:39:18.633654;243921;1714768758;633073658;world;6.34E-05;-1.17E-05;2.29E-06;-0.000707449;-0.000147517;0.050409675;-0.998728454
2024/05/03/13:39:18.653725;243922;1714768758;653220398;world;5.17E-05;-4.54E-05;5.07E-06;-0.000739292;-0.000154554;0.052492589;-0.998621106
2024/05/03/13:39:18.673409;243923;1714768758;673026257;world;-9.91E-07;-6.32E-05;6.89E-06;-0.000660002;-9.51E-05;0.054512404;-0.998512924
2024/05/03/13:39:18.693299;243924;1714768758;692937913;world;3.07E-06;-9.54E-05;1.99E-05;-0.000694887;-0.00012899;0.056493953;-0.998402774
2024/05/03/13:39:18.703608;243925;1714768758;703300139;world;-4.07E-05;-8.53E-05;3.19E-05;-0.000603037;-0.000155834;0.058388643;-0.998293817
2024/05/03/13:39:18.713425;243926;1714768758;713079321;world;-4.48E-05;-9.24E-05;1.41E-05;-0.000688181;-0.000238105;0.060232729;-0.998184144
2024/05/03/13:39:18.723472;243927;1714768758;723143604;world;-2.65E-05;-6.33E-05;7.22E-06;-0.000794406;-0.000203985;0.06115701;-0.998127878
2024/05/03/13:39:18.753402;243928;1714768758;753087297;world;-5.49E-05;-5.88E-05;8.44E-06;-0.000754904;-0.000210927;0.062881738;-0.998020649
2024/05/03/13:39:18.753426;243929;1714768758;753122462;world;-3.16E-05;-5.51E-05;-1.24E-05;-0.000683246;-0.000184379;0.064525366;-0.997915804
