time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/12:55:34.653615;77814;1714766134;653262705;world;-0.00075743;0.000854312;-0.000402865;-0.001808003;-0.001666605;-0.003461339;-0.999991059
2024/05/03/12:55:34.673672;77815;1714766134;673234285;world;-0.000754278;0.000847017;-0.000428199;-0.001792787;-0.001752247;-0.00348825;-0.999990821
2024/05/03/12:55:34.683163;77816;1714766134;682868685;world;-0.000758961;0.00087216;-0.000429888;-0.001774871;-0.001748442;-0.003484586;-0.999990821
2024/05/03/12:55:34.693617;77817;1714766134;693338446;world;-0.000741165;0.000833914;-0.000410596;-0.001823726;-0.00169188;-0.003491372;-0.999990821
2024/05/03/12:55:34.723853;77818;1714766134;723410513;world;-0.000743486;0.000803074;-0.000391624;-0.001902314;-0.001678035;-0.003477691;-0.999990821
2024/05/03/12:55:34.733150;77819;1714766134;732869513;world;-0.000768624;0.000851271;-0.000419061;-0.001918801;-0.001719385;-0.003479114;-0.999990702
2024/05/03/12:55:34.783221;77820;1714766134;782851274;world;-0.000755984;0.000845456;-0.000421741;-0.001882791;-0.001733801;-0.003517413;-0.999990582
2024/05/03/12:55:34.783254;77822;1714766134;782900777;world;-0.000765041;0.000823781;-0.000406788;-0.001923253;-0.00172736;-0.003512593;-0.999990463
2024/05/03/12:55:34.793511;77823;1714766134;792969444;world;-0.000772126;0.000813017;-0.000392089;-0.001918615;-0.001728101;-0.003489206;-0.999990582
2024/05/03/12:55:34.803609;77824;1714766134;803345687;world;-0.00074802;0.000842268;-0.000397303;-0.001903855;-0.001667731;-0.003463591;-0.999990821
2024/05/03/12:55:34.823804;77825;1714766134;823318657;world;-0.000749934;0.000829918;-0.000420066;-0.001817334;-0.001700372;-0.003464253;-0.99999094
2024/05/03/12:55:34.844351;77826;1714766134;842886413;world;-0.000752535;0.000817205;-0.000389828;-0.001864165;-0.001706562;-0.00351318;-0.999990702
2024/05/03/12:55:34.853200;77827;1714766134;852941064;world;-0.000761013;0.000844177;-0.000395948;-0.001883927;-0.001667148;-0.003470455;-0.999990821
2024/05/03/12:55:34.873282;77828;1714766134;872916611;world;-0.000766691;0.000841332;-0.000410978;-0.00189018;-0.001692064;-0.003450293;-0.999990821
2024/05/03/12:55:34.883178;77829;1714766134;882876323;world;-0.000755992;0.000823727;-0.000397853;-0.001840263;-0.00175409;-0.003503815;-0.999990702
2024/05/03/12:55:34.903463;77830;1714766134;903190238;world;-0.000784334;0.00080486;-0.000372507;-0.001914625;-0.001707218;-0.003527929;-0.999990463
2024/05/03/12:55:34.913928;77831;1714766134;913672608;world;-0.000779934;0.000817142;-0.000370386;-0.001919225;-0.00167076;-0.003504645;-0.999990702
2024/05/03/12:55:34.933509;77832;1714766134;933157318;world;-0.000741698;0.000831087;-0.000406713;-0.001845531;-0.0016475;-0.003448988;-0.999991059
2024/05/03/12:55:34.953540;77833;1714766134;953238525;world;-0.000740509;0.000843886;-0.000427135;-0.00180603;-0.001729905;-0.003454526;-0.99999094
2024/05/03/12:55:34.963788;77834;1714766134;962943397;world;-0.000760652;0.000829964;-0.000401204;-0.001856415;-0.001763862;-0.003531522;-0.999990463
2024/05/03/12:55:34.983665;77835;1714766134;983290334;world;-0.000757799;0.000835016;-0.000406104;-0.00187905;-0.001735066;-0.003481102;-0.999990702
2024/05/03/12:55:34.993316;77836;1714766134;993028449;world;-0.000764668;0.00085318;-0.000414239;-0.001814147;-0.001718614;-0.003514744;-0.999990702
2024/05/03/12:55:35.013230;77837;1714766135;12980118;world;-0.000764411;0.000853967;-0.000408607;-0.001816825;-0.001677134;-0.003476238;-0.99999094
2024/05/03/12:55:35.033487;77838;1714766135;33166960;world;-0.00084614;0.000768827;-0.000305571;-0.002228196;-0.002182578;-0.003780544;-0.99998796
2024/05/03/12:55:35.043494;77839;1714766135;43143081;world;-0.000846229;0.00080155;-0.000336217;-0.002129463;-0.001907099;-0.00368611;-0.999989152
2024/05/03/12:55:35.063151;77840;1714766135;62948740;world;-0.000718761;0.000847905;-0.000424386;-0.001804793;-0.001596159;-0.003374656;-0.999991417
2024/05/03/12:55:35.073288;77841;1714766135;72972141;world;-0.000725597;0.000862814;-0.000453788;-0.001694761;-0.001706352;-0.003438642;-0.999991179
2024/05/03/12:55:35.093385;77842;1714766135;93041847;world;-0.000760265;0.000856289;-0.000421584;-0.001795557;-0.001767569;-0.003515366;-0.999990702
2024/05/03/12:55:35.103663;77843;1714766135;103357935;world;-0.000760194;0.000833863;-0.000391528;-0.001876595;-0.001699687;-0.003483541;-0.999990702
2024/05/03/12:55:35.133716;77844;1714766135;133222714;world;-0.000743628;0.000832445;-0.000402929;-0.001913797;-0.001720954;-0.003450389;-0.999990821
2024/05/03/12:55:35.133728;77845;1714766135;133274091;world;-0.000750095;0.00083025;-0.000422423;-0.001824389;-0.001770404;-0.003487424;-0.999990702
2024/05/03/12:55:35.173967;77846;1714766135;173497200;world;-0.000758294;0.00081973;-0.000399274;-0.001874342;-0.001794054;-0.003548694;-0.999990344
2024/05/03/12:55:35.173995;77847;1714766135;173539119;world;-0.000758182;0.000833369;-0.000388437;-0.00187219;-0.001741026;-0.003536291;-0.999990463
2024/05/03/12:55:35.183298;77848;1714766135;182996325;world;-0.000765953;0.000832206;-0.000392647;-0.001835464;-0.001703433;-0.003496886;-0.999990821
2024/05/03/12:55:35.203672;77849;1714766135;203197417;world;-0.000768632;0.000835668;-0.000417533;-0.001787607;-0.001713882;-0.003512992;-0.999990821
2024/05/03/12:55:35.213140;77850;1714766135;212879767;world;-0.000762239;0.000844533;-0.000398142;-0.001904564;-0.001711661;-0.003491628;-0.999990702
2024/05/03/12:55:35.243461;77851;1714766135;243133105;world;-0.000744369;0.000827431;-0.000386736;-0.001878152;-0.001686605;-0.003452939;-0.99999094
2024/05/03/12:55:35.243486;77852;1714766135;243168101;world;-0.00075325;0.000840198;-0.000396266;-0.001820346;-0.001700752;-0.003457126;-0.99999094
2024/05/03/12:55:35.283250;77853;1714766135;282911726;world;-0.000761613;0.000856907;-0.000413097;-0.001815039;-0.001733636;-0.003524813;-0.999990702
2024/05/03/12:55:35.283278;77854;1714766135;282950068;world;-0.000738781;0.00085533;-0.000412122;-0.001892228;-0.001726185;-0.003488741;-0.999990702
2024/05/03/12:55:35.293420;77855;1714766135;293112160;world;-0.000750955;0.0008468;-0.000408386;-0.001913764;-0.001732842;-0.003472307;-0.999990702
2024/05/03/12:55:35.313592;77856;1714766135;313266816;world;-0.000763688;0.00083919;-0.000397181;-0.001856322;-0.001649505;-0.00347338;-0.99999094
2024/05/03/12:55:35.323492;77857;1714766135;323180392;world;-0.000762586;0.000832261;-0.000386199;-0.001856391;-0.001714697;-0.003512367;-0.999990702
2024/05/03/12:55:35.343440;77858;1714766135;343102839;world;-0.000758495;0.000855889;-0.000430607;-0.001851487;-0.001789347;-0.003524828;-0.999990463
2024/05/03/12:55:35.373396;77859;1714766135;373005067;world;-0.00075449;0.000837728;-0.000406183;-0.001884652;-0.001770789;-0.003506484;-0.999990582
2024/05/03/12:55:35.373403;77860;1714766135;373052196;world;-0.000741418;0.000817825;-0.000383003;-0.001909193;-0.001673314;-0.00348342;-0.999990702
2024/05/03/12:55:35.383546;77861;1714766135;383213396;world;-0.00078949;0.000847862;-0.000392177;-0.001838053;-0.001664508;-0.003504228;-0.999990821
2024/05/03/12:55:35.403555;77862;1714766135;403243706;world;-0.000756606;0.000806807;-0.000386811;-0.001794115;-0.001733451;-0.003481878;-0.999990821
2024/05/03/12:55:35.413501;77863;1714766135;413170596;world;-0.000741884;0.000809527;-0.000379654;-0.001829306;-0.001715526;-0.003461305;-0.99999094
2024/05/03/12:55:35.443645;77864;1714766135;443257120;world;-0.000762641;0.000820508;-0.000413575;-0.001859339;-0.001711244;-0.003470387;-0.999990821
2024/05/03/12:55:35.454040;77865;1714766135;453366654;world;-0.000760671;0.000820437;-0.000383127;-0.001829036;-0.001669866;-0.003481372;-0.99999094
2024/05/03/12:55:35.473531;77866;1714766135;473172794;world;-0.000751533;0.000838304;-0.000384999;-0.001870342;-0.001661115;-0.00349417;-0.999990821
2024/05/03/12:55:35.483604;77867;1714766135;483197598;world;-0.000774577;0.000840516;-0.000403839;-0.001793346;-0.001722992;-0.003500591;-0.999990821
2024/05/03/12:55:35.493666;77868;1714766135;493346214;world;-0.000782508;0.000840501;-0.000403992;-0.001814702;-0.001753063;-0.003510735;-0.999990702
2024/05/03/12:55:35.513462;77869;1714766135;513172001;world;-0.000736505;0.00082725;-0.000413459;-0.001815358;-0.001752884;-0.003523711;-0.999990582
2024/05/03/12:55:35.523473;77870;1714766135;522869249;world;-0.00076158;0.000860953;-0.000419221;-0.001824605;-0.001728168;-0.003529817;-0.999990702
2024/05/03/12:55:35.543470;77871;1714766135;543062816;world;-0.000862304;0.000790255;-0.000305563;-0.002125689;-0.002127934;-0.003740779;-0.999988556
2024/05/03/12:55:35.554228;77872;1714766135;553893998;world;-0.000823524;0.000783831;-0.00032305;-0.002060453;-0.001918452;-0.003708425;-0.999989152
2024/05/03/12:55:35.583486;77873;1714766135;583123939;world;-0.000707798;0.000852203;-0.000421227;-0.001823978;-0.001577781;-0.003347721;-0.999991536
2024/05/03/12:55:35.593602;77874;1714766135;593254572;world;-0.000713985;0.000860777;-0.000437395;-0.001778985;-0.001620361;-0.003402265;-0.999991298
2024/05/03/12:55:35.603424;77875;1714766135;603067047;world;-0.000746448;0.000839682;-0.000409223;-0.001897288;-0.001791026;-0.003496693;-0.999990463
2024/05/03/12:55:35.623246;77876;1714766135;622944992;world;-0.000755064;0.000845524;-0.000410764;-0.001923846;-0.001709773;-0.003457945;-0.999990702
2024/05/03/12:55:35.643736;77877;1714766135;643339058;world;-0.000749528;0.000845736;-0.00040766;-0.001879888;-0.001685679;-0.003458088;-0.999990821
2024/05/03/12:55:35.653279;77878;1714766135;653030355;world;-0.000740189;0.000832731;-0.000413387;-0.001860808;-0.001644949;-0.003431037;-0.999991059
2024/05/03/12:55:35.684634;77879;1714766135;683152124;world;-0.000750773;0.000828601;-0.000416145;-0.001861733;-0.001784171;-0.003511287;-0.999990582
2024/05/03/12:55:35.684668;77880;1714766135;683189855;world;-0.000757415;0.000841607;-0.000409861;-0.001896162;-0.001739722;-0.003474703;-0.999990702
2024/05/03/12:55:35.703456;77881;1714766135;703174761;world;-0.000743676;0.000849357;-0.000424231;-0.001861152;-0.001709589;-0.003476822;-0.999990821
2024/05/03/12:55:35.713590;77882;1714766135;712957208;world;-0.000739031;0.000842721;-0.000415468;-0.001808903;-0.001702766;-0.003462552;-0.99999094
2024/05/03/12:55:35.733747;77883;1714766135;733376883;world;-0.000755262;0.000855171;-0.000420424;-0.001873516;-0.00169671;-0.003501603;-0.999990702
2024/05/03/12:55:35.743343;77884;1714766135;742990649;world;-0.000758778;0.000840117;-0.000405318;-0.001888266;-0.001649801;-0.003467892;-0.999990821
2024/05/03/12:55:35.763791;77885;1714766135;763315505;world;-0.000743896;0.00083272;-0.000393391;-0.001923167;-0.00166413;-0.003477297;-0.999990702
2024/05/03/12:55:35.783264;77886;1714766135;782852843;world;-0.000749078;0.000858018;-0.000420723;-0.001830867;-0.001708086;-0.003465922;-0.99999094
2024/05/03/12:55:35.793863;77887;1714766135;793435787;world;-0.000732321;0.000861772;-0.000448639;-0.001850634;-0.001804696;-0.003511498;-0.999990582
2024/05/03/12:55:35.803444;77888;1714766135;803074665;world;-0.000751875;0.000842061;-0.000420814;-0.001858578;-0.001746742;-0.003523385;-0.999990582
2024/05/03/12:55:35.823731;77889;1714766135;823181990;world;-0.00086496;0.000774105;-0.000299998;-0.002190761;-0.002197034;-0.003779139;-0.999988079
2024/05/03/12:55:35.853278;77890;1714766135;852911773;world;-0.000820212;0.000858325;-0.000301421;-0.002200103;-0.002194234;-0.003721015;-0.999988317
2024/05/03/12:55:35.853306;77891;1714766135;852933224;world;-0.000701822;0.00083337;-0.000407961;-0.001815239;-0.001629698;-0.003344362;-0.999991417
2024/05/03/12:55:35.873306;77892;1714766135;872953746;world;-0.000677437;0.000882261;-0.000471617;-0.001734913;-0.001582036;-0.003305248;-0.999991775
2024/05/03/12:55:35.883410;77893;1714766135;882986501;world;-0.000719287;0.000868944;-0.000455157;-0.001693352;-0.001721307;-0.003443058;-0.999991179
2024/05/03/12:55:35.903465;77894;1714766135;903115533;world;-0.000757143;0.000832479;-0.000397474;-0.001880362;-0.001724654;-0.003522206;-0.999990582
2024/05/03/12:55:35.913603;77895;1714766135;913185702;world;-0.000745002;0.000838101;-0.000413439;-0.001865885;-0.00170605;-0.003493097;-0.999990702
2024/05/03/12:55:35.933376;77896;1714766135;932985105;world;-0.000753999;0.000834344;-0.000424026;-0.001845579;-0.001754183;-0.00348083;-0.999990702
2024/05/03/12:55:35.963677;77897;1714766135;963345507;world;-0.000746578;0.000817269;-0.000398332;-0.001927455;-0.001690439;-0.003468755;-0.999990702
2024/05/03/12:55:35.963701;77898;1714766135;963383018;world;-0.000740133;0.000846472;-0.000417963;-0.001866524;-0.001738232;-0.00347986;-0.999990702
2024/05/03/12:55:35.993312;77899;1714766135;992980462;world;-0.000761442;0.000834505;-0.000419667;-0.00180572;-0.001713869;-0.003507143;-0.999990821
2024/05/03/12:55:35.993336;77900;1714766135;993019365;world;-0.000752937;0.000823516;-0.000403235;-0.001876641;-0.001707385;-0.00348388;-0.999990702
2024/05/03/12:55:36.013398;77901;1714766136;12985797;world;-0.000739262;0.000816231;-0.000394384;-0.001908957;-0.001691645;-0.00345008;-0.999990821
2024/05/03/12:55:36.023455;77902;1714766136;23116891;world;-0.000815388;0.000854754;-0.000305676;-0.002234332;-0.002120441;-0.003658151;-0.999988556
2024/05/03/12:55:36.043537;77903;1714766136;43144086;world;-0.000815772;0.000807856;-0.000364637;-0.002033868;-0.001905577;-0.003634617;-0.99998951
2024/05/03/12:55:36.053326;77904;1714766136;53019118;world;-0.00069296;0.000860304;-0.000441896;-0.001835159;-0.001618951;-0.003346307;-0.999991417
2024/05/03/12:55:36.073457;77905;1714766136;73104201;world;-0.000720907;0.000846119;-0.000427149;-0.001769322;-0.001702952;-0.003408891;-0.999991179
