time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/12:58:23.153764;88553;1714766303;153351506;world;2.73E-06;2.23E-05;-2.32E-05;-1.89E-05;-6.42E-05;1.66E-05;-1
2024/05/03/12:58:23.173493;88554;1714766303;173074817;world;1.13E-05;3.11E-05;-4.90E-05;2.23E-06;-5.03E-06;1.51E-07;-1
2024/05/03/12:58:23.183867;88555;1714766303;183440015;world;1.62E-05;5.00E-05;-6.74E-05;4.70E-05;4.08E-05;3.91E-07;-1
2024/05/03/12:58:23.213608;88556;1714766303;213226858;world;7.85E-06;4.06E-05;-8.57E-05;-0.000100203;0.000199925;8.19E-05;-1
2024/05/03/12:58:23.213643;88557;1714766303;213273024;world;-1.15E-06;2.40E-05;-2.29E-05;-3.73E-05;-0.000105864;-5.42E-05;-1
2024/05/03/12:58:23.233412;88558;1714766303;233035361;world;1.55E-06;7.26E-05;-6.95E-05;8.43E-05;6.75E-05;2.14E-05;-1
2024/05/03/12:58:23.253445;88559;1714766303;253016197;world;9.96E-06;5.96E-05;-5.21E-05;1.35E-05;0.000102754;5.81E-05;-1
2024/05/03/12:58:23.263292;88560;1714766303;262954883;world;1.89E-05;3.15E-05;-4.51E-05;2.56E-05;1.06E-05;2.61E-05;-1
2024/05/03/12:58:23.273239;88561;1714766303;272993787;world;7.74E-06;5.60E-05;-7.98E-05;0.000119114;5.39E-05;8.07E-05;-1
2024/05/03/12:58:23.293705;88562;1714766303;293289044;world;3.55E-05;7.82E-05;-0.000113585;9.29E-05;0.000169633;0.000133204;-1
2024/05/03/12:58:23.313636;88563;1714766303;313256060;world;7.40E-06;3.42E-05;-6.27E-05;9.82E-06;1.36E-05;1.04E-05;-1
2024/05/03/12:58:23.323839;88564;1714766303;323269361;world;1.24E-05;3.90E-05;-3.29E-05;2.52E-06;-0.000106971;1.34E-06;-1
2024/05/03/12:58:23.343563;88565;1714766303;343128859;world;-5.26E-06;2.43E-05;-6.23E-05;5.94E-05;-3.53E-05;3.00E-05;-1
2024/05/03/12:58:23.353539;88566;1714766303;353201195;world;1.56E-05;6.64E-05;-9.18E-05;4.09E-05;0.000131514;0.0001413;-1
2024/05/03/12:58:23.383848;88567;1714766303;383426909;world;3.11E-05;7.60E-05;-0.000111455;8.60E-05;0.00017279;0.000147985;-1
2024/05/03/12:58:23.383870;88568;1714766303;383461805;world;3.94E-05;9.11E-05;-0.000113304;7.30E-05;0.000188872;0.000136063;-1
2024/05/03/12:58:23.413415;88569;1714766303;413015013;world;-1.36E-07;5.00E-05;-8.74E-05;0.000162538;7.40E-05;0.000105306;-1
2024/05/03/12:58:23.423338;88570;1714766303;423077798;world;-7.56E-06;-1.17E-06;-3.21E-05;-8.18E-05;-1.82E-05;1.21E-05;-1
2024/05/03/12:58:23.433432;88571;1714766303;433112084;world;-8.62E-06;3.33E-05;-3.22E-05;-1.19E-05;1.12E-05;-4.56E-05;-1
2024/05/03/12:58:23.454125;88572;1714766303;453296618;world;-3.88E-05;4.11E-05;-3.86E-05;6.56E-06;5.83E-05;-2.68E-05;-1
2024/05/03/12:58:23.463696;88573;1714766303;463039205;world;-1.79E-05;1.64E-05;-2.25E-05;-5.08E-05;-6.81E-06;-1.76E-06;-1
2024/05/03/12:58:23.483510;88574;1714766303;483200680;world;-6.54E-06;1.10E-05;1.72E-06;-4.41E-06;-9.91E-05;-6.97E-05;-1
2024/05/03/12:58:23.493475;88575;1714766303;493100413;world;4.16E-06;1.96E-05;-3.04E-05;-2.66E-05;-1.16E-05;6.40E-05;-1
2024/05/03/12:58:23.524041;88576;1714766303;523495128;world;3.19E-06;7.51E-05;-8.01E-05;3.00E-05;0.000111301;4.97E-05;-1
2024/05/03/12:58:23.524074;88577;1714766303;523543158;world;1.08E-05;6.96E-05;-7.38E-05;2.93E-05;0.000248693;0.000100771;-1
2024/05/03/12:58:23.543788;88578;1714766303;543369644;world;4.15E-06;4.17E-05;-6.72E-05;2.31E-05;2.30E-06;4.74E-05;-1
2024/05/03/12:58:23.563406;88579;1714766303;563087897;world;1.48E-06;3.36E-05;-6.73E-05;0.000107835;-4.22E-05;-5.81E-06;-1
2024/05/03/12:58:23.583474;88580;1714766303;583146455;world;2.66E-05;7.20E-05;-0.000110411;2.26E-05;0.000268754;7.43E-05;-1
2024/05/03/12:58:23.593338;88581;1714766303;593031394;world;1.42E-06;3.49E-05;-6.27E-05;0.000102853;6.69E-05;5.52E-05;-1
2024/05/03/12:58:23.623189;88582;1714766303;622866879;world;1.50E-05;4.10E-05;-7.37E-05;5.78E-06;3.03E-05;8.24E-05;-1
2024/05/03/12:58:23.623219;88583;1714766303;622904119;world;2.33E-05;4.83E-05;-7.48E-05;-1.69E-05;0.000157088;0.000132232;-1
2024/05/03/12:58:23.633190;88584;1714766303;632897077;world;2.80E-05;9.16E-05;-9.66E-05;7.51E-05;0.000300033;0.000113422;-1
2024/05/03/12:58:23.653346;88585;1714766303;652989784;world;6.53E-06;3.16E-05;-3.27E-05;-6.95E-06;5.52E-05;1.21E-05;-1
2024/05/03/12:58:23.673248;88586;1714766303;672927438;world;8.25E-06;2.15E-05;-4.41E-05;-0.000205578;-1.99E-05;-4.28E-05;-1
2024/05/03/12:58:23.683387;88587;1714766303;683092054;world;2.52E-06;4.73E-06;-2.82E-05;8.40E-06;-0.000121764;-8.43E-06;-1
2024/05/03/12:58:23.703481;88588;1714766303;703184033;world;1.27E-05;2.80E-05;-6.54E-05;-7.46E-05;4.03E-05;2.06E-06;-1
2024/05/03/12:58:23.723332;88589;1714766303;723031831;world;-1.69E-05;1.34E-05;-2.75E-05;-6.08E-05;-5.02E-05;-4.20E-05;-1
2024/05/03/12:58:23.733247;88590;1714766303;732960857;world;-4.17E-05;3.90E-05;-6.00E-05;-1.96E-05;-2.71E-05;-5.33E-05;-1
2024/05/03/12:58:23.753439;88591;1714766303;753110091;world;2.70E-05;1.79E-05;-2.60E-05;-0.00013043;-1.76E-05;2.80E-05;-1
2024/05/03/12:58:23.763933;88592;1714766303;763308354;world;2.22E-05;1.84E-05;-6.27E-05;3.40E-05;-0.000127438;4.50E-05;-1
2024/05/03/12:58:23.813280;88593;1714766303;812897947;world;4.29E-06;1.07E-05;-5.40E-05;0.000109523;4.93E-05;3.90E-05;-1
2024/05/03/12:58:23.813323;88595;1714766303;812947611;world;-2.25E-05;4.21E-05;-7.76E-05;-5.85E-05;0.000132566;2.73E-05;-1
2024/05/03/12:58:23.833489;88596;1714766303;833202424;world;-5.42E-06;7.12E-05;-8.64E-05;6.00E-06;0.000159378;0.00013772;-1
2024/05/03/12:58:23.853902;88597;1714766303;853445063;world;1.35E-05;4.94E-05;-6.70E-05;3.95E-05;0.000171131;6.95E-05;-1
2024/05/03/12:58:23.873482;88598;1714766303;873138117;world;2.80E-05;7.09E-05;-0.000100854;4.47E-05;0.000190749;8.31E-05;-1
2024/05/03/12:58:23.873513;88599;1714766303;873171279;world;7.62E-06;1.60E-05;-9.19E-05;0.000120539;-4.63E-05;4.76E-05;-1
2024/05/03/12:58:23.893651;88600;1714766303;892908238;world;5.54E-06;3.11E-05;-8.18E-05;7.36E-05;-2.23E-05;3.49E-06;-1
2024/05/03/12:58:23.903559;88601;1714766303;903224833;world;-6.58E-06;9.87E-06;-1.57E-05;-4.34E-05;-3.72E-05;-7.95E-06;-1
2024/05/03/12:58:23.923549;88602;1714766303;923170763;world;-1.34E-05;6.16E-05;-8.00E-05;-2.38E-05;9.59E-05;6.38E-05;-1
2024/05/03/12:58:23.933174;88603;1714766303;932895387;world;-1.47E-05;1.71E-05;-6.10E-05;7.98E-06;1.58E-05;5.45E-05;-1
2024/05/03/12:58:23.954483;88604;1714766303;953076269;world;-8.27E-06;3.78E-05;-5.68E-05;-3.79E-05;-1.49E-05;3.19E-05;-1
2024/05/03/12:58:23.973317;88605;1714766303;973012532;world;-1.02E-05;2.90E-05;-6.48E-05;-2.02E-05;-4.62E-05;-1.32E-05;-1
2024/05/03/12:58:23.983833;88606;1714766303;983651673;world;-1.26E-05;5.16E-05;-7.66E-05;-2.06E-05;6.40E-05;2.38E-05;-1
2024/05/03/12:58:23.993156;88607;1714766303;992886507;world;-3.28E-05;1.94E-05;-3.18E-05;1.50E-05;7.54E-05;-3.39E-05;-1
2024/05/03/12:58:24.023801;88608;1714766304;23201212;world;1.52E-06;3.69E-05;-5.56E-05;-2.84E-05;-5.20E-05;-7.72E-06;-1
2024/05/03/12:58:24.033324;88609;1714766304;32990056;world;2.67E-06;2.81E-05;-5.47E-05;2.05E-05;-4.96E-07;4.47E-05;-1
2024/05/03/12:58:24.044567;88610;1714766304;44194993;world;5.90E-06;-9.03E-07;-7.02E-05;-3.04E-05;3.08E-05;4.24E-05;-1
2024/05/03/12:58:24.053545;88611;1714766304;53237263;world;9.75E-06;3.32E-05;-8.04E-05;-2.79E-05;7.72E-05;2.38E-05;-1
2024/05/03/12:58:24.073623;88612;1714766304;73340480;world;1.65E-05;7.52E-05;-0.000110543;4.65E-05;0.000167377;8.81E-05;-1
2024/05/03/12:58:24.093922;88613;1714766304;93000633;world;1.45E-05;4.76E-05;-8.15E-05;6.02E-06;0.000164109;0.000111255;-1
2024/05/03/12:58:24.103626;88614;1714766304;103342066;world;-8.66E-06;6.48E-05;-7.47E-05;4.74E-05;0.00014022;1.37E-05;-1
2024/05/03/12:58:24.133244;88615;1714766304;132904357;world;5.37E-06;4.53E-05;-7.62E-05;3.99E-05;0.000117571;7.84E-05;-1
2024/05/03/12:58:24.133271;88616;1714766304;132940986;world;3.23E-05;7.10E-05;-8.53E-05;6.30E-05;0.00023173;0.00011103;-1
2024/05/03/12:58:24.153427;88617;1714766304;153119063;world;4.65E-06;3.34E-05;-4.14E-05;-1.63E-05;-0.000122849;3.01E-06;-1
2024/05/03/12:58:24.173334;88618;1714766304;172964424;world;-8.64E-06;5.00E-05;-5.32E-05;4.83E-05;3.28E-05;3.19E-05;-1
2024/05/03/12:58:24.183261;88619;1714766304;182928898;world;2.18E-05;3.85E-05;-0.000100767;-8.12E-05;0.000262505;0.000142466;-1
2024/05/03/12:58:24.204035;88620;1714766304;203252859;world;7.36E-07;5.53E-06;-6.96E-05;2.10E-05;-2.31E-05;2.11E-05;-1
2024/05/03/12:58:24.223366;88621;1714766304;223058516;world;1.18E-05;4.86E-05;-6.04E-05;4.91E-05;0.00010663;0.000120796;-1
2024/05/03/12:58:24.233348;88622;1714766304;233056133;world;-1.69E-06;1.34E-05;-3.69E-05;2.95E-05;4.70E-05;2.23E-05;-1
2024/05/03/12:58:24.243459;88623;1714766304;243146844;world;-1.03E-05;6.70E-06;-3.64E-05;-8.83E-05;-7.74E-05;-4.37E-06;-1
2024/05/03/12:58:24.263474;88624;1714766304;263139253;world;-1.87E-06;5.27E-05;-8.11E-05;-1.25E-05;0.000145128;8.07E-05;-1
2024/05/03/12:58:24.273704;88625;1714766304;273344719;world;8.07E-06;4.89E-05;-8.49E-05;6.99E-05;0.00013904;0.000112933;-1
2024/05/03/12:58:24.303299;88626;1714766304;302998382;world;8.53E-06;4.61E-05;-7.07E-05;-8.65E-06;2.88E-05;3.81E-05;-1
2024/05/03/12:58:24.303401;88627;1714766304;303041854;world;2.33E-06;2.42E-05;-6.95E-05;3.92E-05;5.16E-05;0.00010458;-1
2024/05/03/12:58:24.333466;88628;1714766304;333059490;world;1.06E-05;3.94E-05;-5.30E-05;5.25E-06;8.18E-05;1.92E-05;-1
2024/05/03/12:58:24.343543;88629;1714766304;342957359;world;9.97E-06;5.79E-05;-5.77E-05;5.13E-05;0.000121033;7.10E-05;-1
2024/05/03/12:58:24.353480;88630;1714766304;352951710;world;9.68E-06;2.22E-05;-4.77E-05;1.87E-05;6.15E-07;7.33E-05;-1
2024/05/03/12:58:24.373380;88631;1714766304;372971476;world;-2.49E-05;1.63E-05;-4.55E-05;6.66E-05;-7.99E-05;-2.16E-05;-1
2024/05/03/12:58:24.383408;88632;1714766304;383099410;world;-4.38E-06;2.19E-05;-3.96E-05;-7.68E-06;-2.39E-05;-2.71E-06;-1
2024/05/03/12:58:24.403424;88633;1714766304;403050922;world;3.19E-06;1.05E-05;-3.45E-05;2.70E-05;-7.98E-05;-5.56E-05;-1
2024/05/03/12:58:24.424493;88634;1714766304;423172191;world;-9.67E-06;4.36E-05;-3.90E-05;-4.74E-05;-2.74E-05;-1.82E-05;-1
2024/05/03/12:58:24.443642;88635;1714766304;443036348;world;5.09E-06;1.91E-05;-6.63E-05;-2.59E-05;3.81E-05;2.97E-05;-1
2024/05/03/12:58:24.453781;88636;1714766304;453155644;world;1.49E-05;3.75E-05;-8.09E-05;-1.93E-05;0.000177428;0.000101952;-1
2024/05/03/12:58:24.463729;88637;1714766304;463481999;world;-7.51E-07;3.37E-05;-4.80E-05;-5.17E-06;1.89E-05;7.78E-06;-1
2024/05/03/12:58:24.483903;88638;1714766304;483208296;world;-6.60E-06;5.51E-05;-7.35E-05;3.91E-05;9.74E-05;4.26E-05;-1
2024/05/03/12:58:24.503459;88639;1714766304;502914536;world;-1.61E-05;6.22E-05;-9.50E-05;1.29E-06;0.000154439;8.46E-05;-1
2024/05/03/12:58:24.513414;88640;1714766304;513103793;world;1.54E-05;5.66E-05;-9.83E-05;4.53E-05;0.000136485;0.000160136;-1
2024/05/03/12:58:24.533398;88641;1714766304;533088446;world;7.64E-06;5.08E-05;-9.99E-05;0.000122483;0.000174077;8.15E-05;-1
2024/05/03/12:58:24.543794;88642;1714766304;543484631;world;9.50E-07;3.93E-05;-5.84E-05;-5.03E-05;4.50E-05;7.57E-05;-1
2024/05/03/12:58:24.563435;88643;1714766304;563068892;world;3.19E-05;1.46E-05;-4.04E-05;-0.000114223;0.000120241;2.47E-05;-1
2024/05/03/12:58:24.573763;88644;1714766304;572990717;world;3.59E-06;6.33E-06;-3.39E-05;8.28E-06;-6.50E-05;2.85E-05;-1
2024/05/03/12:58:24.593410;88645;1714766304;593095737;world;7.77E-06;4.06E-05;-4.73E-05;-5.79E-05;7.37E-05;2.83E-05;-1
2024/05/03/12:58:24.613665;88646;1714766304;613376527;world;-6.46E-06;4.18E-05;-5.64E-05;-4.37E-06;0.000100498;7.12E-05;-1
2024/05/03/12:58:24.623409;88647;1714766304;622926131;world;-9.73E-06;1.01E-05;-2.68E-05;-9.62E-05;-6.01E-05;-5.16E-05;-1
2024/05/03/12:58:24.643648;88648;1714766304;643352016;world;-1.51E-05;1.28E-05;-4.49E-05;-2.92E-07;-7.63E-05;-3.26E-07;-1
2024/05/03/12:58:24.653651;88649;1714766304;653298535;world;1.32E-07;1.30E-05;-5.33E-05;-9.96E-05;0.000116193;4.54E-05;-1
2024/05/03/12:58:24.663558;88650;1714766304;663282421;world;1.07E-05;4.25E-06;-1.49E-05;5.61E-05;-4.28E-05;1.14E-05;-1
2024/05/03/12:58:24.683238;88651;1714766304;682923548;world;1.61E-05;4.08E-05;-8.08E-05;-1.60E-05;0.000119422;0.000130564;-1
2024/05/03/12:58:24.703859;88652;1714766304;703625956;world;1.39E-05;1.04E-05;-4.11E-05;6.56E-05;0.000128783;0.000109117;-1
2024/05/03/12:58:24.713480;88653;1714766304;713171653;world;1.41E-05;3.61E-05;-8.48E-05;0.00011165;0.00014129;5.12E-05;-1
2024/05/03/12:58:24.743510;88654;1714766304;743159744;world;1.74E-05;3.58E-05;-6.93E-05;3.69E-05;5.31E-05;4.81E-05;-1
2024/05/03/12:58:24.743520;88655;1714766304;743191864;world;1.37E-05;6.37E-05;-9.49E-05;8.33E-05;0.000197972;0.000103164;-1
2024/05/03/12:58:24.763917;88656;1714766304;763600645;world;1.51E-05;4.66E-05;-6.85E-05;0.000132672;0.000198327;9.86E-05;-1
2024/05/03/12:58:24.773462;88657;1714766304;773223366;world;2.31E-05;5.88E-05;-0.000100316;0.000132299;0.000172927;0.000179226;-1
2024/05/03/12:58:24.793291;88658;1714766304;793021509;world;-1.67E-06;7.67E-06;-6.32E-05;7.20E-05;-6.16E-06;5.98E-05;-1
2024/05/03/12:58:24.813480;88659;1714766304;813159670;world;3.57E-06;-4.67E-06;-2.93E-05;-1.63E-05;-0.000123094;-2.04E-05;-1
2024/05/03/12:58:24.823541;88660;1714766304;823196721;world;-1.27E-05;4.21E-05;-6.79E-05;-6.48E-06;3.69E-05;4.31E-05;-1
2024/05/03/12:58:24.843451;88661;1714766304;843108837;world;-1.98E-06;4.80E-05;-7.51E-05;-8.53E-05;0.000191313;8.07E-05;-1
2024/05/03/12:58:24.853340;88662;1714766304;852962184;world;-5.42E-06;4.95E-05;-5.08E-05;-8.90E-06;5.31E-05;-6.53E-06;-1
2024/05/03/12:58:24.873717;88663;1714766304;873344284;world;1.85E-05;4.19E-05;-7.64E-05;-1.66E-05;9.26E-05;0.000105054;-1
2024/05/03/12:58:24.883235;88664;1714766304;882941379;world;6.01E-06;7.80E-05;-0.000127833;8.15E-05;0.000226501;8.55E-05;-1
2024/05/03/12:58:24.903639;88665;1714766304;903047611;world;2.63E-05;5.00E-05;-9.38E-05;7.01E-05;0.000181099;0.000176832;-1
2024/05/03/12:58:24.923290;88666;1714766304;922947250;world;2.76E-05;5.31E-05;-0.000102012;0.000111679;0.000182527;0.000124149;-1
2024/05/03/12:58:24.943465;88667;1714766304;943146260;world;1.18E-05;7.69E-07;-4.45E-05;-5.88E-05;-0.000126026;6.12E-06;-1
2024/05/03/12:58:24.953602;88668;1714766304;953284883;world;1.26E-06;3.59E-05;-5.94E-05;-8.71E-05;9.53E-05;3.16E-05;-1
2024/05/03/12:58:24.963388;88669;1714766304;962987409;world;3.13E-06;2.57E-05;-5.63E-05;-8.18E-06;0.000160395;7.57E-05;-1
2024/05/03/12:58:24.983432;88670;1714766304;983135504;world;-5.98E-07;-1.15E-05;-3.54E-05;1.96E-05;-7.95E-05;-2.92E-05;-1
2024/05/03/12:58:24.993541;88671;1714766304;993207085;world;-2.51E-05;1.51E-05;-5.84E-05;1.27E-05;5.20E-05;1.54E-05;-1
2024/05/03/12:58:25.023871;88672;1714766305;23435681;world;1.12E-05;6.64E-05;-9.18E-05;-6.07E-05;0.000178774;7.91E-05;-1
2024/05/03/12:58:25.023878;88673;1714766305;23483231;world;3.20E-05;8.05E-05;-9.88E-05;-3.88E-05;0.000264862;0.000121496;-1
2024/05/03/12:58:25.053669;88674;1714766305;53319132;world;2.85E-05;6.40E-05;-0.000129832;4.99E-05;0.000203466;0.000194472;-1
2024/05/03/12:58:25.064224;88675;1714766305;63846498;world;-1.50E-05;2.41E-05;-4.70E-05;3.96E-05;1.39E-05;1.33E-05;-1
2024/05/03/12:58:25.073828;88676;1714766305;73424867;world;8.28E-06;1.97E-06;-1.51E-05;-5.43E-05;-8.23E-05;-3.75E-05;-1
2024/05/03/12:58:25.093626;88677;1714766305;93255336;world;-6.31E-06;1.77E-05;-1.86E-05;-3.72E-05;7.10E-05;4.50E-05;-1
2024/05/03/12:58:25.103691;88678;1714766305;103329756;world;-1.01E-05;5.01E-06;-2.26E-05;1.50E-05;-8.09E-05;-5.11E-05;-1
2024/05/03/12:58:25.123789;88679;1714766305;123341264;world;-3.91E-06;2.85E-05;-2.43E-05;-4.21E-05;1.56E-05;2.85E-05;-1
2024/05/03/12:58:25.143694;88680;1714766305;143338681;world;-6.13E-06;3.79E-05;-5.32E-05;7.44E-05;0.000114778;-3.42E-06;-1
2024/05/03/12:58:25.153110;88681;1714766305;152875533;world;8.46E-06;6.00E-05;-8.96E-05;6.19E-05;0.000148964;0.000112932;-1
2024/05/03/12:58:25.173320;88682;1714766305;172975783;world;-7.68E-06;2.05E-05;-3.80E-05;7.43E-05;2.88E-05;1.09E-05;-1
2024/05/03/12:58:25.183388;88683;1714766305;183058901;world;-7.67E-06;5.08E-05;-5.63E-05;1.14E-05;0.000211703;9.05E-05;-1
2024/05/03/12:58:25.203546;88684;1714766305;203307679;world;-3.62E-06;6.09E-06;-4.50E-05;-3.63E-06;9.36E-06;3.45E-05;-1
2024/05/03/12:58:25.223486;88685;1714766305;223178800;world;7.48E-06;2.08E-05;-5.35E-05;-2.55E-05;3.87E-06;3.69E-05;-1
2024/05/03/12:58:25.233437;88686;1714766305;233127052;world;9.59E-06;3.72E-05;-7.90E-05;7.23E-05;0.000104445;9.31E-05;-1
2024/05/03/12:58:25.253725;88687;1714766305;253413012;world;2.20E-05;3.43E-05;-5.59E-05;3.65E-06;6.08E-05;2.78E-05;-1
2024/05/03/12:58:25.263303;88688;1714766305;262975732;world;1.44E-05;-1.45E-05;-5.98E-05;-7.66E-05;-6.63E-05;2.06E-06;-1
2024/05/03/12:58:25.273344;88689;1714766305;273036906;world;-5.72E-06;1.01E-05;-4.85E-05;1.29E-05;-1.27E-05;3.69E-05;-1
2024/05/03/12:58:25.293625;88690;1714766305;293266469;world;2.24E-05;7.06E-05;-0.000102754;7.58E-05;0.000206934;0.000151086;-1
2024/05/03/12:58:25.313476;88691;1714766305;313116911;world;6.36E-06;3.25E-05;-9.04E-05;6.15E-05;7.83E-05;5.17E-05;-1
2024/05/03/12:58:25.323670;88692;1714766305;323376762;world;8.43E-06;3.66E-05;-7.66E-05;-1.88E-05;0.000115632;0.000109821;-1
2024/05/03/12:58:25.344062;88693;1714766305;343508400;world;1.70E-05;6.06E-05;-7.83E-05;2.42E-05;0.000194134;9.39E-05;-1
2024/05/03/12:58:25.353872;88694;1714766305;353574744;world;-1.84E-05;2.78E-05;-5.65E-05;1.89E-05;-4.70E-05;3.21E-05;-1
2024/05/03/12:58:25.373750;88695;1714766305;373412441;world;-3.23E-05;4.35E-06;-2.19E-05;-6.99E-06;-9.80E-05;-3.37E-05;-1
2024/05/03/12:58:25.383373;88696;1714766305;383118440;world;1.25E-05;2.08E-05;-3.25E-05;-2.42E-06;3.52E-05;2.14E-05;-1
2024/05/03/12:58:25.403477;88697;1714766305;403099997;world;-2.23E-06;4.31E-05;-8.88E-05;9.94E-05;0.000110435;0.000153942;-1
2024/05/03/12:58:25.424611;88698;1714766305;424270979;world;3.24E-05;6.81E-05;-8.04E-05;9.98E-05;0.000196474;0.000123671;-1
2024/05/03/12:58:25.433334;88699;1714766305;433035370;world;1.44E-05;5.26E-05;-0.000110367;0.000105725;0.00012418;0.000169203;-1
2024/05/03/12:58:25.453988;88700;1714766305;453408839;world;6.28E-06;2.81E-05;-5.55E-05;3.50E-06;3.76E-05;5.78E-05;-1
2024/05/03/12:58:25.463317;88701;1714766305;462988129;world;6.85E-06;2.05E-05;-4.54E-05;-4.71E-05;-9.82E-05;1.61E-05;-1
2024/05/03/12:58:25.483479;88702;1714766305;483127919;world;2.62E-05;6.05E-05;-7.86E-05;1.85E-05;0.00019865;0.000125324;-1
2024/05/03/12:58:25.493743;88703;1714766305;493376907;world;6.52E-06;7.00E-05;-0.000108749;5.51E-05;0.000217392;0.00013177;-1
2024/05/03/12:58:25.513659;88704;1714766305;513332537;world;2.23E-05;6.45E-05;-0.000101012;4.60E-07;0.000211234;0.000118884;-1
2024/05/03/12:58:25.533655;88705;1714766305;533300998;world;-8.04E-06;7.63E-06;-4.13E-05;5.46E-05;-1.95E-05;4.24E-05;-1
2024/05/03/12:58:25.553533;88706;1714766305;553181475;world;-6.91E-06;2.56E-05;-4.95E-05;5.21E-06;4.11E-05;5.67E-05;-1
2024/05/03/12:58:25.563430;88707;1714766305;563070347;world;1.94E-05;4.18E-05;-7.29E-05;-0.000101514;0.000241848;0.000112898;-1
2024/05/03/12:58:25.583591;88708;1714766305;583244096;world;1.30E-08;3.75E-06;-7.23E-05;-1.32E-05;0.000203825;0.000115543;-1
2024/05/03/12:58:25.593341;88709;1714766305;593064089;world;3.43E-06;2.74E-06;-3.72E-05;1.86E-05;-5.68E-05;4.12E-05;-1
2024/05/03/12:58:25.603714;88710;1714766305;603380194;world;5.96E-06;-3.00E-06;-1.56E-05;-1.46E-05;-6.33E-05;-2.42E-05;-1
2024/05/03/12:58:25.633375;88711;1714766305;633003239;world;9.38E-06;6.00E-05;-6.88E-05;8.29E-06;0.000164297;9.05E-05;-1
2024/05/03/12:58:25.633396;88712;1714766305;633042593;world;1.02E-05;5.13E-05;-8.37E-05;6.38E-06;0.00020911;0.000138435;-1
2024/05/03/12:58:25.653505;88713;1714766305;653132373;world;1.36E-05;1.15E-05;-5.13E-05;5.55E-05;4.29E-05;7.95E-05;-1
2024/05/03/12:58:25.663500;88714;1714766305;663191565;world;8.89E-06;9.97E-06;-5.88E-05;2.66E-06;-5.21E-05;5.45E-05;-1
2024/05/03/12:58:25.683849;88715;1714766305;683340567;world;-1.46E-05;6.92E-06;-3.22E-05;-3.89E-05;-6.61E-05;-1.70E-05;-1
2024/05/03/12:58:25.703456;88716;1714766305;703114395;world;-1.07E-06;1.38E-05;-1.09E-05;-9.76E-05;-1.42E-05;-5.37E-05;-1
2024/05/03/12:58:25.713301;88717;1714766305;712983946;world;1.04E-05;2.19E-05;-6.05E-05;1.16E-05;0.000113644;0.000115785;-1
2024/05/03/12:58:25.733472;88718;1714766305;733187514;world;2.21E-05;3.28E-05;-5.20E-05;-1.50E-05;0.000188248;0.00012651;-1
2024/05/03/12:58:25.753705;88719;1714766305;753355031;world;4.25E-06;6.02E-06;-2.31E-05;-0.000108656;-7.72E-05;1.80E-05;-1
2024/05/03/12:58:25.763585;88720;1714766305;763330356;world;1.63E-06;1.08E-05;-3.25E-05;1.17E-05;1.71E-05;2.49E-05;-1
2024/05/03/12:58:25.773345;88721;1714766305;773034808;world;-5.19E-06;-5.95E-06;-3.84E-05;7.17E-06;-7.36E-05;4.74E-05;-1
