time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/12:34:34.842768;21568;1714764874;842624333;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, -0.0015339808305725455, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -80.70000457763672, 5.380000114440918, -21.520000457763672, -5.380000114440918, 5.380000114440918, 0.0)
2024/05/03/12:34:34.858771;21569;1714764874;858651544;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -80.70000457763672, 5.380000114440918, -21.520000457763672, -5.380000114440918, 2.690000057220459, 0.0)
2024/05/03/12:34:34.884511;21570;1714764874;874618773;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, -0.0015339808305725455, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -80.70000457763672, 5.380000114440918, -21.520000457763672, -5.380000114440918, 5.380000114440918, 0.0)
2024/05/03/12:34:34.890380;21571;1714764874;890622724;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, 0.0, -83.38999938964844, 5.380000114440918, -21.520000457763672, -5.380000114440918, 5.380000114440918, 0.0)
2024/05/03/12:34:34.909379;21572;1714764874;906586656;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -83.38999938964844, 5.380000114440918, -21.520000457763672, -5.380000114440918, 8.069999694824219, 0.0)
2024/05/03/12:34:34.922974;21573;1714764874;923030867;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -80.70000457763672, 5.380000114440918, -21.520000457763672, -5.380000114440918, 10.760000228881836, 0.0)
2024/05/03/12:34:34.937306;21574;1714764874;938673985;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, -0.10584467649459839, 0.006135923322290182, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, -0.0015339808305725455, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -78.01000213623047, 5.380000114440918, -21.520000457763672, -5.380000114440918, 5.380000114440918, 0.0)
2024/05/03/12:34:34.954425;21575;1714764874;954611918;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -83.38999938964844, 5.380000114440918, -21.520000457763672, -5.380000114440918, 5.380000114440918, 0.0)
2024/05/03/12:34:34.971350;21576;1714764874;970751998;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -80.70000457763672, 5.380000114440918, -21.520000457763672, -5.380000114440918, 5.380000114440918, 0.0)
2024/05/03/12:34:34.986649;21577;1714764874;986655524;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, -0.10584467649459839, 0.0076699042692780495, -2.801048994064331, 0.003067961661145091, -2.3071072101593018, 0.0, 1.9266799688339233);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(10.760000228881836, 0.0, -83.38999938964844, 5.380000114440918, -21.520000457763672, -5.380000114440918, 8.069999694824219, 0.0)
