time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:22:36.053982;179764;1714767756;53652027;world;-3.63E-06;-2.96E-07;-5.38E-06;1.42E-06;1.59E-05;-1.30E-06;1
2024/05/03/13:22:36.073652;179765;1714767756;73345547;world;6.73E-06;-1.48E-05;4.04E-06;1.03E-05;1.46E-05;1.49E-05;1
2024/05/03/13:22:36.083295;179766;1714767756;82974384;world;2.21E-05;9.13E-05;2.97E-05;0.000412904;0.000149961;-0.000101501;0.999999881
2024/05/03/13:22:36.093318;179767;1714767756;93104581;world;1.02E-06;-7.08E-06;-7.34E-06;-3.80E-06;6.82E-05;-1.66E-05;1
2024/05/03/13:22:36.113549;179768;1714767756;113253751;world;-2.00E-06;3.81E-06;4.24E-06;-5.51E-06;2.07E-05;-6.07E-06;1
2024/05/03/13:22:36.133563;179769;1714767756;133188217;world;1.08E-06;-4.21E-06;-5.23E-06;5.79E-06;2.85E-05;-2.13E-05;1
2024/05/03/13:22:36.153757;179770;1714767756;153037840;world;5.77E-06;9.34E-06;-1.14E-05;9.47E-06;4.90E-05;4.42E-06;1
2024/05/03/13:22:36.163323;179771;1714767756;163082075;world;-4.35E-06;-4.38E-06;-4.03E-06;-4.67E-05;1.06E-05;-2.32E-05;1
2024/05/03/13:22:36.183389;179772;1714767756;183050652;world;-3.28E-06;3.04E-06;-9.82E-06;1.12E-06;3.91E-05;1.11E-05;1
2024/05/03/13:22:36.193473;179773;1714767756;193157174;world;1.18E-05;1.52E-05;1.40E-05;4.79E-05;-2.79E-05;-6.33E-05;1
2024/05/03/13:22:36.203259;179774;1714767756;202968452;world;-1.81E-06;-7.19E-06;-1.92E-05;8.85E-06;3.06E-05;2.25E-05;1
2024/05/03/13:22:36.224451;179775;1714767756;224045623;world;1.37E-05;2.37E-05;-7.42E-06;2.53E-05;-3.17E-05;-3.09E-05;1
2024/05/03/13:22:36.243731;179776;1714767756;243061356;world;-1.14E-05;-5.79E-06;-4.94E-06;1.04E-05;4.10E-05;4.42E-06;1
2024/05/03/13:22:36.263971;179777;1714767756;263669092;world;1.39E-05;6.35E-05;4.26E-05;0.000405238;0.000196216;-9.39E-05;0.999999881
2024/05/03/13:22:36.273387;179778;1714767756;273129601;world;1.26E-05;9.29E-05;4.77E-05;0.000420529;0.000249826;-0.000115849;0.999999881
2024/05/03/13:22:36.293321;179779;1714767756;293058674;world;1.30E-05;6.68E-05;2.74E-05;0.000354127;0.000208972;-6.81E-05;1
2024/05/03/13:22:36.303426;179780;1714767756;303039871;world;-3.67E-07;2.66E-05;1.96E-05;3.54E-05;3.14E-05;-8.14E-05;1
2024/05/03/13:22:36.323787;179781;1714767756;323234630;world;-3.94E-06;-4.78E-06;5.46E-06;-2.00E-05;3.49E-05;9.19E-06;1
2024/05/03/13:22:36.333378;179782;1714767756;333076005;world;1.04E-06;2.08E-06;-4.10E-07;1.41E-05;2.84E-05;-1.56E-05;1
2024/05/03/13:22:36.363468;179783;1714767756;363135585;world;-3.04E-06;2.05E-08;-5.73E-06;1.37E-05;1.88E-05;-1.56E-05;1
2024/05/03/13:22:36.363502;179784;1714767756;363174598;world;1.14E-05;7.15E-05;3.93E-05;0.000380334;0.000202899;-8.63E-05;0.999999881
2024/05/03/13:22:36.383787;179785;1714767756;383429962;world;-3.24E-06;2.05E-05;1.93E-05;-1.54E-05;9.28E-05;-5.76E-05;1
2024/05/03/13:22:36.393420;179786;1714767756;393123620;world;-4.23E-06;-6.04E-06;-2.19E-06;-3.12E-05;-1.58E-05;-1.08E-05;1
2024/05/03/13:22:36.413388;179787;1714767756;413161256;world;-5.64E-06;-1.89E-06;-1.29E-05;1.96E-05;3.49E-05;-2.26E-06;1
2024/05/03/13:22:36.434333;179788;1714767756;433918008;world;-6.86E-06;2.89E-06;-8.78E-06;3.57E-06;1.53E-05;-2.26E-06;1
2024/05/03/13:22:36.443259;179789;1714767756;442967620;world;1.11E-05;2.94E-05;2.15E-05;3.56E-05;2.63E-05;-9.00E-05;1
2024/05/03/13:22:36.463826;179790;1714767756;463506024;world;4.02E-06;-9.93E-06;1.44E-06;2.88E-05;4.19E-05;-7.03E-06;1
2024/05/03/13:22:36.483395;179791;1714767756;482933275;world;4.00E-06;5.76E-05;2.37E-05;0.000381152;0.000184641;-0.000113907;0.999999881
2024/05/03/13:22:36.493193;179792;1714767756;492975556;world;2.23E-05;2.03E-05;-1.08E-05;3.03E-05;-2.34E-05;-2.80E-05;1
2024/05/03/13:22:36.503427;179793;1714767756;503167188;world;-6.40E-06;1.03E-06;-3.53E-06;1.16E-05;1.74E-05;3.59E-05;1
2024/05/03/13:22:36.523479;179794;1714767756;523226434;world;2.91E-06;7.38E-05;5.79E-05;0.000380408;0.000286781;-0.0001149;0.999999881
2024/05/03/13:22:36.533460;179795;1714767756;533281831;world;1.18E-05;1.09E-05;-9.72E-06;2.86E-05;-5.53E-06;-4.14E-05;1
2024/05/03/13:22:36.563246;179796;1714767756;563034755;world;-8.46E-06;-2.68E-06;-4.24E-06;-3.75E-06;3.97E-05;-2.23E-05;1
2024/05/03/13:22:36.563281;179797;1714767756;563072435;world;1.49E-05;7.22E-05;3.77E-05;0.000375057;0.000180314;-9.01E-05;0.999999881
2024/05/03/13:22:36.583323;179798;1714767756;582987160;world;5.12E-07;1.14E-05;7.72E-07;4.42E-06;-4.40E-05;-2.61E-05;1
2024/05/03/13:22:36.593395;179799;1714767756;593121766;world;-1.36E-05;-1.24E-05;-3.83E-06;7.99E-06;3.71E-05;1.40E-05;1
