time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:37:53.061443;258964;1714768673;102863674;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.072618;258965;1714768673;118845878;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.081199;258966;1714768673;135008970;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.096998;258967;1714768673;150884414;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.0927734375, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7838642001152039, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.113688;258968;1714768673;166814562;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.128556;258969;1714768673;182802691;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.145469;258970;1714768673;198770043;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.163912;258971;1714768673;214798987;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.178057;258972;1714768673;230829912;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.194409;258973;1714768673;247119857;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.209438;258974;1714768673;263065301;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.225600;258975;1714768673;279205467;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.245289;258976;1714768673;294860263;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.271060;258977;1714768673;310843003;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.279420;258978;1714768673;327244170;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.4453125, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.289050;258979;1714768673;342860855;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.305241;258980;1714768673;358871669;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.321185;258981;1714768673;374863021;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.347238;258982;1714768673;390826854;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.353492;258983;1714768673;406805835;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.370267;258984;1714768673;422841390;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.387500;258985;1714768673;438834538;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.401464;258986;1714768673;454875408;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.417903;258987;1714768673;470838019;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.433792;258988;1714768673;487447963;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.449806;258989;1714768673;503067573;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -16.139999389648438, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.470864;258990;1714768673;518836258;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.484388;258991;1714768673;535325851;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -8.069999694824219, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.497639;258992;1714768673;550841665;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7838642001152039, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.513920;258993;1714768673;566874183;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7838642001152039, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.1533203125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.529269;258994;1714768673;582858535;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7838642001152039, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -18.829999923706055, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.552075;258995;1714768673;598821072;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.573499;258996;1714768673;614818293;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -13.450000762939453, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.579034;258997;1714768673;630867256;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -8.069999694824219, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:37:53.593517;258998;1714768673;646868163;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.689453125, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -8.069999694824219, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.609311;258999;1714768673;662854959;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:37:53.625499;259000;1714768673;678831459;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7853981852531433, 2826.09423828125, -0.7853981852531433, 2904.687744140625, -0.7853981852531433, 2824.44677734375, 0.7853981852531433, 2909.15478515625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 99.52999877929688, -10.760000228881836, 5.380000114440918, -5.380000114440918, -2.690000057220459, 2.690000057220459, -10.760000228881836)
