time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:05:02.268557;135787;1714766702;278958332;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.856201171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 40.35000228881836, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.272990;135788;1714766702;295300980;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.85791015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 48.42000198364258, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.286665;135789;1714766702;310798368;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.85791015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 13.450000762939453, 43.040000915527344, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.303112;135790;1714766702;326810793;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.004601942375302315, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.856201171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 13.450000762939453, 43.040000915527344, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.318601;135791;1714766702;342831015;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, -0.0015339808305725455, 2054.85791015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 40.35000228881836, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.334688;135792;1714766702;358853736;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.004601942375302315, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.856201171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 43.040000915527344, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.353847;135793;1714766702;374929995;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.004601942375302315, 2050.4599609375, 0.0015339808305725455, 1885.951171875, -0.0015339808305725455, 2054.856201171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 34.970001220703125, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.366405;135794;1714766702;390854124;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.856201171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 43.040000915527344, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.382749;135795;1714766702;406848049;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, -0.0015339808305725455, 2054.856201171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 13.450000762939453, 43.040000915527344, 10.760000228881836, -5.380000114440918, -2.690000057220459, 2.690000057220459, 0.0)
2024/05/03/13:05:02.398739;135796;1714766702;422860808;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1887.9193115234375, -0.003067961661145091, 2050.4599609375, 0.0015339808305725455, 1885.951171875, 0.0, 2054.85791015625);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 13.450000762939453, 40.35000228881836, 10.760000228881836, -5.380000114440918, -2.690000057220459, 5.380000114440918, 0.0)
