time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/12:41:20.283372;23314;1714765280;282991046;world;-1.22E-05;-6.58E-06;-1.25E-05;-3.83E-05;-6.12E-06;3.00E-06;1
2024/05/03/12:41:20.283404;23315;1714765280;283041299;world;-3.42E-06;-8.42E-06;-1.66E-05;-6.54E-05;1.73E-05;-1.72E-06;1
2024/05/03/12:41:20.373456;23316;1714765280;373104515;world;-3.29E-05;-1.70E-05;-7.88E-06;-8.77E-05;3.51E-06;1.21E-05;1
2024/05/03/12:41:20.373502;23320;1714765280;373171089;world;-1.30E-06;-4.34E-06;-1.27E-05;6.21E-06;1.50E-05;1.26E-05;1
2024/05/03/12:41:20.393350;23321;1714765280;392983066;world;-1.78E-05;-9.35E-06;-1.51E-05;-3.00E-05;1.08E-05;-2.63E-06;1
2024/05/03/12:41:20.423600;23322;1714765280;423243136;world;-1.82E-05;-2.42E-05;1.41E-06;-8.90E-05;-2.72E-05;-9.03E-06;1
2024/05/03/12:41:20.423625;23323;1714765280;423288701;world;-6.02E-06;-1.36E-05;-8.38E-06;-1.43E-05;2.05E-05;-2.51E-06;1
2024/05/03/12:41:20.433662;23324;1714765280;433293416;world;-2.25E-05;-9.97E-06;-2.09E-05;-7.55E-05;2.01E-05;8.67E-06;1
2024/05/03/12:41:20.443431;23325;1714765280;443025011;world;-1.26E-05;-4.81E-06;-1.43E-05;-2.63E-05;-1.76E-05;8.95E-06;1
2024/05/03/12:41:20.463667;23326;1714765280;463059712;world;-1.99E-05;-1.24E-05;-7.37E-06;-4.92E-05;7.65E-06;6.03E-06;1
2024/05/03/12:41:20.494076;23327;1714765280;493290452;world;-4.68E-06;-6.47E-06;-4.71E-06;3.59E-06;-1.65E-05;-1.37E-05;1
2024/05/03/12:41:20.494112;23328;1714765280;493326459;world;-1.23E-05;-1.79E-05;-1.29E-05;5.19E-05;-3.10E-05;-4.23E-05;1
2024/05/03/12:41:20.523576;23329;1714765280;523028605;world;-5.78E-06;4.97E-06;-1.59E-05;4.70E-05;2.12E-06;-1.63E-05;1
2024/05/03/12:41:20.523603;23330;1714765280;523071404;world;-9.47E-06;-7.26E-06;-1.43E-05;-3.49E-05;-1.22E-06;4.24E-06;1
2024/05/03/12:41:20.543888;23331;1714765280;543259090;world;-2.40E-05;-1.70E-05;-2.97E-06;-7.87E-06;2.19E-05;2.16E-06;1
2024/05/03/12:41:20.553178;23332;1714765280;552883384;world;-5.78E-06;-7.31E-06;-4.33E-06;-2.55E-05;-1.94E-06;-5.63E-06;1
2024/05/03/12:41:20.573511;23333;1714765280;573188528;world;-1.62E-05;-2.43E-06;-1.23E-05;1.14E-05;-3.46E-06;3.76E-06;1
2024/05/03/12:41:20.593268;23334;1714765280;592937668;world;-1.31E-05;-1.54E-05;-7.27E-07;-9.20E-06;3.86E-06;-2.14E-05;1
2024/05/03/12:41:20.603718;23335;1714765280;603357443;world;-3.51E-06;-5.71E-07;2.44E-06;5.91E-06;-2.29E-05;1.41E-06;1
2024/05/03/12:41:20.633580;23336;1714765280;633196623;world;-1.07E-05;-2.39E-07;-1.12E-05;-2.77E-05;-8.85E-07;5.81E-06;1
2024/05/03/12:41:20.633628;23337;1714765280;633238571;world;-2.35E-05;-6.49E-06;-1.51E-05;-2.99E-05;-2.46E-06;1.14E-05;1
2024/05/03/12:41:20.653343;23338;1714765280;653002228;world;-1.54E-05;-3.91E-07;-1.22E-05;-4.51E-05;-2.91E-06;6.42E-06;1
2024/05/03/12:41:20.673471;23339;1714765280;673133038;world;-9.34E-06;-8.36E-07;-5.72E-06;1.12E-05;-4.53E-06;5.25E-06;1
2024/05/03/12:41:20.683589;23340;1714765280;683172184;world;-3.04E-05;-1.76E-05;-1.91E-05;-9.92E-06;2.72E-05;2.61E-05;1
2024/05/03/12:41:20.693278;23341;1714765280;692949253;world;-2.88E-05;-1.01E-05;-3.24E-05;-4.94E-05;2.89E-05;1.29E-05;1
2024/05/03/12:41:20.733469;23342;1714765280;733029124;world;-5.30E-06;-3.25E-06;-2.22E-05;-4.31E-05;2.45E-05;7.94E-07;1
2024/05/03/12:41:20.733577;23343;1714765280;733065411;world;-2.17E-05;-1.92E-05;1.97E-06;-1.87E-05;-8.32E-05;-5.01E-05;1
2024/05/03/12:41:20.743707;23344;1714765280;743330498;world;-1.42E-05;-1.34E-05;-1.10E-05;1.04E-05;-2.50E-05;-3.55E-06;1
2024/05/03/12:41:20.763690;23345;1714765280;763024245;world;-2.23E-05;-1.38E-05;-3.36E-05;-2.06E-05;-1.04E-05;1.51E-05;1
2024/05/03/12:41:20.773574;23346;1714765280;773173206;world;-2.79E-05;-1.60E-05;-2.15E-05;-3.21E-05;-2.50E-05;-1.74E-05;1
2024/05/03/12:41:20.803619;23347;1714765280;803284964;world;-2.66E-05;-7.04E-06;-1.41E-05;-4.58E-05;2.16E-05;-4.78E-06;1
2024/05/03/12:41:20.813290;23348;1714765280;812950976;world;-1.61E-05;-2.55E-07;-1.68E-05;3.93E-05;-4.94E-06;2.66E-06;1
2024/05/03/12:41:20.833714;23349;1714765280;833404938;world;-2.23E-05;-6.48E-07;-2.18E-05;-2.74E-06;-1.86E-05;-4.31E-06;1
2024/05/03/12:41:20.843385;23350;1714765280;843062743;world;-2.81E-05;-1.23E-05;-2.77E-05;1.57E-06;2.62E-06;1.24E-05;1
2024/05/03/12:41:20.853310;23351;1714765280;853004508;world;-2.84E-05;-7.65E-06;-2.03E-05;-2.89E-05;-5.71E-06;-1.44E-05;1
2024/05/03/12:41:20.873783;23352;1714765280;873442305;world;-3.20E-05;-5.23E-06;-2.14E-05;-2.24E-05;2.05E-05;2.83E-05;1
2024/05/03/12:41:20.883682;23353;1714765280;883240006;world;-3.91E-05;-1.75E-05;-2.19E-05;-0.000146742;-4.38E-05;2.63E-06;1
2024/05/03/12:41:20.903901;23354;1714765280;903389370;world;-2.14E-05;1.64E-06;-1.87E-05;1.90E-05;-3.18E-05;-3.31E-06;1
2024/05/03/12:41:20.933560;23355;1714765280;933003903;world;-2.76E-05;1.78E-06;-2.38E-06;-3.11E-05;-3.66E-05;-5.59E-06;1
2024/05/03/12:41:20.933597;23356;1714765280;933055259;world;-3.43E-05;2.92E-06;-8.35E-06;-1.01E-05;1.53E-06;6.36E-06;1
2024/05/03/12:41:20.943905;23357;1714765280;943405253;world;-2.74E-05;5.08E-06;-2.24E-05;-4.87E-06;1.56E-05;2.19E-05;1
2024/05/03/12:41:20.963423;23358;1714765280;963150381;world;-1.07E-05;4.70E-06;-2.58E-05;-3.04E-05;1.58E-05;2.23E-05;1
2024/05/03/12:41:20.973781;23359;1714765280;973173100;world;-2.94E-05;5.90E-06;3.63E-06;1.59E-05;-2.07E-05;-2.49E-05;1
2024/05/03/12:41:21.003297;23360;1714765281;2958762;world;-2.39E-05;-1.30E-06;2.87E-06;-6.77E-06;-2.84E-05;7.42E-06;1
2024/05/03/12:41:21.013277;23361;1714765281;12966320;world;-3.87E-05;-2.00E-06;-2.10E-05;-0.000115314;1.85E-05;2.58E-05;1
2024/05/03/12:41:21.034217;23362;1714765281;33120253;world;-1.86E-05;-6.10E-06;-1.21E-05;-2.80E-05;1.49E-05;1.45E-05;1
2024/05/03/12:41:21.043494;23363;1714765281;43167716;world;-6.57E-06;4.07E-09;-7.70E-06;1.53E-05;-4.20E-06;1.10E-05;1
2024/05/03/12:41:21.053842;23364;1714765281;53481734;world;-1.82E-05;3.60E-06;-9.31E-06;-4.38E-05;-1.56E-06;-7.73E-07;1
2024/05/03/12:41:21.073306;23365;1714765281;72965932;world;-1.58E-05;-1.20E-06;-9.95E-06;-4.00E-05;-2.24E-05;-1.07E-05;1
2024/05/03/12:41:21.093240;23366;1714765281;92896970;world;-1.89E-05;-1.02E-05;-1.41E-05;-4.02E-05;1.36E-05;-1.98E-05;1
2024/05/03/12:41:21.103550;23367;1714765281;103269959;world;-2.44E-05;2.00E-06;-9.95E-06;-5.80E-05;-1.94E-05;-3.98E-06;1
2024/05/03/12:41:21.114322;23368;1714765281;114024665;world;-2.44E-05;-7.73E-06;-3.25E-06;-5.90E-05;1.37E-06;-1.72E-05;1
2024/05/03/12:41:21.143569;23369;1714765281;143212136;world;-8.16E-06;-4.72E-06;-4.43E-06;-7.43E-05;-5.70E-05;8.86E-06;1
2024/05/03/12:41:21.153406;23370;1714765281;153024253;world;-3.07E-06;6.01E-06;-1.10E-05;5.96E-05;-4.64E-05;-1.69E-05;1
2024/05/03/12:41:21.173408;23371;1714765281;173137548;world;-7.57E-06;9.00E-07;-1.25E-05;1.38E-06;3.47E-05;2.86E-05;1
2024/05/03/12:41:21.183702;23372;1714765281;183274053;world;-1.85E-05;2.56E-06;5.77E-08;3.15E-05;6.04E-06;-1.03E-05;1
2024/05/03/12:41:21.203506;23373;1714765281;202974526;world;-9.95E-06;-1.02E-05;-1.36E-05;-3.17E-05;-1.04E-05;-5.60E-06;1
2024/05/03/12:41:21.213200;23374;1714765281;212990591;world;-1.15E-05;-8.64E-06;-7.24E-06;-1.60E-06;-1.31E-05;-3.21E-05;1
2024/05/03/12:41:21.244005;23375;1714765281;243462131;world;-9.61E-07;-9.59E-06;-9.80E-06;-4.48E-05;-3.52E-05;3.38E-06;1
2024/05/03/12:41:21.244036;23376;1714765281;243496414;world;2.47E-06;-9.65E-06;7.23E-06;4.53E-05;-4.25E-05;9.58E-06;1
2024/05/03/12:41:21.263520;23377;1714765281;262914240;world;-1.45E-05;2.33E-06;-1.19E-05;1.96E-06;1.62E-05;1.71E-05;1
2024/05/03/12:41:21.273815;23378;1714765281;273452735;world;-1.49E-05;-1.10E-06;-1.81E-05;-5.98E-06;4.69E-06;1.29E-05;1
2024/05/03/12:41:21.293876;23379;1714765281;292914121;world;-1.72E-05;-5.38E-06;-2.01E-05;-4.51E-05;1.52E-06;1.37E-05;1
2024/05/03/12:41:21.313453;23380;1714765281;313106016;world;-1.42E-05;-3.59E-06;-5.34E-06;-3.88E-06;-4.16E-05;-1.44E-05;1
2024/05/03/12:41:21.343672;23381;1714765281;343020007;world;-2.21E-05;-7.03E-06;-5.59E-06;-5.69E-06;-1.12E-05;4.81E-06;1
2024/05/03/12:41:21.343702;23382;1714765281;343056775;world;-4.80E-06;-8.47E-06;-1.05E-05;-5.09E-05;-1.94E-05;-8.18E-06;1
2024/05/03/12:41:21.353403;23383;1714765281;353098717;world;-1.78E-05;-3.60E-06;-9.69E-06;-1.56E-06;-2.87E-05;6.60E-06;1
2024/05/03/12:41:21.363463;23384;1714765281;363168892;world;-1.42E-05;-2.82E-06;-6.44E-06;1.24E-05;-1.36E-05;1.00E-05;1
2024/05/03/12:41:21.383753;23385;1714765281;383395971;world;-1.02E-05;-1.78E-05;-3.47E-06;4.19E-06;9.49E-06;4.11E-06;1
2024/05/03/12:41:21.403672;23386;1714765281;403268062;world;-3.27E-06;-8.22E-06;-1.57E-05;-4.16E-05;7.05E-06;-2.85E-06;1
2024/05/03/12:41:21.413403;23387;1714765281;413091276;world;-2.11E-05;-5.23E-06;-1.67E-05;-6.04E-05;3.76E-05;1.09E-05;1
2024/05/03/12:41:21.443502;23388;1714765281;443101082;world;-8.94E-06;-3.33E-06;-8.72E-06;3.89E-05;-9.36E-06;1.25E-05;1
2024/05/03/12:41:21.453327;23389;1714765281;453047591;world;-5.40E-06;-6.61E-06;-9.14E-06;7.06E-06;3.01E-06;2.96E-05;1
