time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:25:49.414307;213737;1714767949;433412383;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.04833984375, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.39306640625, 0.7853981852531433, 2908.84326171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.419138;213738;1714767949;449211605;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.04833984375, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.3916015625, 0.7853981852531433, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.431885;213739;1714767949;465302215;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.0498046875, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.3916015625, 0.7853981852531433, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 5.380000114440918, -10.760000228881836)
2024/05/03/13:25:49.449534;213740;1714767949;481184882;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.0498046875, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.3916015625, 0.7853981852531433, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.465720;213741;1714767949;497233715;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.0498046875, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.3916015625, 0.7838642001152039, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.486084;213742;1714767949;513175492;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.04833984375, -0.7853981852531433, 2904.618896484375, -0.7869321703910828, 2824.39306640625, 0.7853981852531433, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.510433;213743;1714767949;529259362;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.0498046875, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.39306640625, 0.7838642001152039, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.519651;213744;1714767949;545222954;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.04833984375, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.39306640625, 0.7853981852531433, 2908.84326171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.530001;213745;1714767949;561231769;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.04833984375, -0.7869321703910828, 2904.620361328125, -0.7869321703910828, 2824.39306640625, 0.7853981852531433, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
2024/05/03/13:25:49.546501;213746;1714767949;577245028;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.7838642001152039, 2826.04833984375, -0.7853981852531433, 2904.620361328125, -0.7869321703910828, 2824.39306640625, 0.7838642001152039, 2908.844970703125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(13.450000762939453, -126.43000030517578, 0.0, 5.380000114440918, 0.0, -2.690000057220459, 2.690000057220459, -10.760000228881836)
