time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:20:04.840815;192201;1714767604;869910592;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.23779296875, 0.006135923322290182, 2663.266845703125, -0.0015339808305725455, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(8.069999694824219, 86.08000183105469, -61.87000274658203, 5.380000114440918, 13.450000762939453, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.857038;192202;1714767604;886294481;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.003067961661145091, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 26.900001525878906, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.872507;192203;1714767604;901945962;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.0015339808305725455, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 40.35000228881836, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.888747;192204;1714767604;918171776;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.0015339808305725455, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 37.65999984741211, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.906475;192205;1714767604;933976850;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.003067961661145091, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 26.900001525878906, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.923804;192206;1714767604;950039275;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.003067961661145091, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 24.21000099182129, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.936313;192207;1714767604;965980979;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.003067961661145091, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 26.900001525878906, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.951914;192208;1714767604;981857812;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.0015339808305725455, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 48.42000198364258, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.968613;192209;1714767604;997892422;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.0015339808305725455, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 26.900001525878906, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:04.984470;192210;1714767605;13866922;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.0015339808305725455, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 51.11000061035156, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.012012;192211;1714767605;29873236;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.23779296875, 0.006135923322290182, 2663.268310546875, -0.0015339808305725455, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 32.279998779296875, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.016505;192212;1714767605;45857236;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.003067961661145091, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 29.59000015258789, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.038750;192213;1714767605;61888365;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.0015339808305725455, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 40.35000228881836, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.050391;192214;1714767605;77925957;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.0015339808305725455, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -59.18000030517578, 5.380000114440918, 34.970001220703125, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.064172;192215;1714767605;93918753;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(-0.0015339808305725455, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.003067961661145091, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 24.21000099182129, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.081283;192216;1714767605;109919272;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.266845703125, -0.003067961661145091, 2553.52734375, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 16.139999389648438, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.096625;192217;1714767605;126035123;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.0015339808305725455, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 10.760000228881836, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.111205;192218;1714767605;141976252;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.003067961661145091, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 13.450000762939453, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.133735;192219;1714767605;158054030;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.003067961661145091, 2553.52587890625, 0.0, 2667.568115234375);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -59.18000030517578, 5.380000114440918, 13.450000762939453, 2.690000057220459, 0.0, 0.0)
2024/05/03/13:20:05.144797;192220;1714767605;173888048;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 2555.236328125, 0.006135923322290182, 2663.268310546875, -0.003067961661145091, 2553.52734375, 0.0, 2667.569580078125);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(5.380000114440918, 86.08000183105469, -61.87000274658203, 5.380000114440918, 10.760000228881836, 2.690000057220459, 0.0, 0.0)
