time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/13:07:02.808295;143322;1714766822;834458549;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.832275390625, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 75.31999969482422, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.826761;143323;1714766822;850484604;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.833740234375, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 72.6300048828125, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.841952;143324;1714766822;866438511;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.833740234375, 0.003067961661145091, 1986.65087890625, 0.0, 2210.262451171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 75.31999969482422, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.861236;143325;1714766822;882426807;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.832275390625, 0.003067961661145091, 1986.6494140625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 75.31999969482422, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.873797;143326;1714766822;898422306;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.832275390625, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 78.01000213623047, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.891945;143327;1714766822;914416695;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.833740234375, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 75.31999969482422, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.907420;143328;1714766822;930414509;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.006135923322290182, 2205.833740234375, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 75.31999969482422, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.920091;143329;1714766822;946394805;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1988.4779052734375, -0.006135923322290182, 2205.833740234375, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 72.6300048828125, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.938026;143330;1714766822;962436471;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0015339808305725455, 1988.4779052734375, -0.004601942375302315, 2205.832275390625, 0.003067961661145091, 1986.65087890625, 0.0, 2210.262451171875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 78.01000213623047, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
2024/05/03/13:07:02.962871;143331;1714766822;978471933;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 1988.4779052734375, -0.006135923322290182, 2205.832275390625, 0.003067961661145091, 1986.65087890625, 0.0, 2210.2607421875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 43.040000915527344, 69.94000244140625, 5.380000114440918, -18.829999923706055, 0.0, 2.690000057220459, 0.0)
