time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.pose.position.x;.pose.position.y;.pose.position.z;.pose.orientation.x;.pose.orientation.y;.pose.orientation.z;.pose.orientation.w
2024/05/03/13:00:37.283297;96575;1714766437;282889227;world;6.99E-05;1.33E-05;-5.02E-05;-5.81E-05;-4.43E-05;-0.000124139;1
2024/05/03/13:00:37.293311;96576;1714766437;292957748;world;7.09E-05;-3.28E-05;-7.06E-05;-5.78E-05;-1.39E-05;-0.000145341;1
2024/05/03/13:00:37.324494;96577;1714766437;324041579;world;8.44E-05;9.57E-06;-6.94E-05;-7.80E-05;-8.13E-05;-0.000142908;1
2024/05/03/13:00:37.324520;96578;1714766437;324085842;world;8.79E-05;2.70E-05;-6.24E-05;-0.000122753;-5.96E-05;-8.61E-05;1
2024/05/03/13:00:37.353418;96579;1714766437;353087958;world;9.22E-05;2.45E-05;-3.39E-05;-9.20E-05;-0.000109766;-0.000107632;1
2024/05/03/13:00:37.363242;96580;1714766437;362892174;world;8.71E-05;2.91E-05;-7.15E-05;-9.03E-05;-9.89E-05;-0.000155507;1
2024/05/03/13:00:37.373695;96581;1714766437;373340900;world;7.08E-05;2.46E-05;-6.40E-05;-5.66E-05;-8.12E-05;-0.000146921;1
2024/05/03/13:00:37.383410;96582;1714766437;383052896;world;7.45E-05;2.78E-06;-4.85E-05;-6.91E-05;-4.90E-05;-0.000185588;1
2024/05/03/13:00:37.403308;96583;1714766437;402949638;world;7.00E-05;1.44E-05;-5.80E-05;-5.59E-05;-1.76E-05;-0.00011433;1
2024/05/03/13:00:37.423513;96584;1714766437;422974079;world;6.50E-05;2.10E-05;-6.68E-05;-0.000125104;-7.36E-05;-8.92E-05;1
2024/05/03/13:00:37.433224;96585;1714766437;432958263;world;9.19E-05;-1.28E-05;-5.60E-05;-0.000106136;-6.40E-06;-0.000187062;1
2024/05/03/13:00:37.453426;96586;1714766437;453123434;world;9.49E-05;1.68E-05;-4.18E-05;4.30E-06;-9.88E-05;-5.41E-05;1
2024/05/03/13:00:37.473454;96587;1714766437;473025895;world;7.76E-05;3.27E-06;-5.97E-05;-2.05E-05;3.42E-05;-0.00017799;1
2024/05/03/13:00:37.483520;96588;1714766437;483019755;world;8.56E-05;-1.59E-06;-3.91E-05;1.00E-06;-4.05E-05;-9.31E-05;1
2024/05/03/13:00:37.503381;96589;1714766437;503043454;world;9.98E-05;2.94E-05;-5.09E-05;-9.23E-05;-0.000148453;-9.09E-05;1
2024/05/03/13:00:37.513404;96590;1714766437;513116373;world;9.59E-05;3.45E-05;-3.82E-05;-7.02E-05;-0.000178804;-6.28E-05;1
2024/05/03/13:00:37.523555;96591;1714766437;523284741;world;9.49E-05;-3.94E-06;-4.55E-05;3.00E-05;-2.75E-05;-8.11E-05;1
2024/05/03/13:00:37.553186;96592;1714766437;552880077;world;6.28E-05;-9.56E-06;-5.02E-05;-0.000119808;7.29E-07;-0.00011421;1
2024/05/03/13:00:37.563673;96593;1714766437;563215939;world;7.57E-05;2.52E-06;-6.54E-05;-0.000125343;-5.90E-05;-0.00015627;1
2024/05/03/13:00:37.573525;96594;1714766437;573063855;world;9.83E-05;9.95E-06;-7.14E-05;-6.40E-05;-0.000138521;-0.000213039;1
2024/05/03/13:00:37.593910;96595;1714766437;593439383;world;6.73E-05;-1.35E-05;-3.50E-05;-7.34E-05;-7.89E-05;-0.000183704;1
2024/05/03/13:00:37.603612;96596;1714766437;603224448;world;6.05E-05;1.60E-05;-3.83E-05;-3.73E-05;-7.36E-05;-4.51E-05;1
2024/05/03/13:00:37.633602;96597;1714766437;633187403;world;8.47E-05;-3.06E-06;-5.47E-05;9.75E-06;-8.30E-05;-0.000167041;1
2024/05/03/13:00:37.633636;96598;1714766437;633225835;world;6.95E-05;9.95E-07;-7.63E-05;7.45E-06;-1.56E-05;-0.000152313;1
2024/05/03/13:00:37.663420;96599;1714766437;663129734;world;6.33E-05;-1.03E-05;-3.80E-05;-1.25E-05;5.72E-06;-3.36E-05;1
2024/05/03/13:00:37.673703;96600;1714766437;673372842;world;8.14E-05;-1.69E-05;-5.06E-05;-8.40E-05;-2.85E-05;-0.000188037;1
2024/05/03/13:00:37.683650;96601;1714766437;683347787;world;8.53E-05;3.91E-06;-5.40E-05;-0.000117745;-0.000118747;-0.000108748;1
2024/05/03/13:00:37.703591;96602;1714766437;703239657;world;7.86E-05;-2.62E-05;-3.83E-05;3.43E-05;-4.27E-05;-0.00012521;1
2024/05/03/13:00:37.723461;96603;1714766437;723062494;world;8.38E-05;6.62E-06;-3.59E-05;-3.49E-05;-5.14E-05;-0.000111752;1
2024/05/03/13:00:37.733545;96604;1714766437;733192144;world;7.47E-05;3.53E-06;-5.33E-05;-0.000173102;-1.14E-05;-0.000108717;1
2024/05/03/13:00:37.763661;96605;1714766437;763135826;world;9.58E-05;2.93E-05;-7.36E-05;-0.000101415;-6.66E-05;-0.000115334;1
2024/05/03/13:00:37.763685;96606;1714766437;763173136;world;0.000115079;2.46E-06;-5.14E-05;-1.78E-05;-7.42E-05;-0.000208096;1
2024/05/03/13:00:37.784346;96607;1714766437;783271755;world;6.30E-05;-1.01E-05;-5.45E-05;-0.000101249;-4.87E-05;-0.000125574;1
2024/05/03/13:00:37.793704;96608;1714766437;793378938;world;6.47E-05;2.86E-05;-5.62E-05;-0.000107622;-6.15E-05;-8.43E-05;1
2024/05/03/13:00:37.813750;96609;1714766437;813393492;world;9.15E-05;1.47E-05;-4.41E-05;-4.25E-05;-6.93E-05;-0.000124861;1
2024/05/03/13:00:37.833902;96610;1714766437;833119122;world;7.08E-05;2.88E-06;-4.28E-05;-3.53E-05;-5.14E-05;-0.000134299;1
2024/05/03/13:00:37.843359;96611;1714766437;843054663;world;8.65E-05;4.25E-05;-4.42E-05;-0.000108372;-0.00011674;-8.16E-05;1
2024/05/03/13:00:37.873348;96612;1714766437;873025652;world;6.72E-05;9.83E-06;-3.68E-05;4.07E-05;-4.62E-05;-0.000124075;1
2024/05/03/13:00:37.873376;96613;1714766437;873049106;world;5.66E-05;2.34E-05;-5.58E-05;-0.000125243;-1.89E-05;-9.37E-05;1
2024/05/03/13:00:37.883591;96614;1714766437;883168932;world;7.34E-05;7.77E-06;-6.98E-05;-2.96E-05;4.20E-06;-0.000143897;1
2024/05/03/13:00:37.903788;96615;1714766437;903346030;world;7.99E-05;-4.07E-05;-4.79E-05;-7.01E-05;-6.44E-05;-0.000244845;1
2024/05/03/13:00:37.924714;96616;1714766437;924332245;world;8.96E-05;-4.10E-06;-4.28E-05;6.47E-07;-3.93E-05;-0.000166063;1
2024/05/03/13:00:37.933424;96617;1714766437;933133222;world;8.83E-05;2.55E-05;-5.44E-05;-2.55E-05;-7.09E-05;-0.000161078;1
2024/05/03/13:00:37.963416;96618;1714766437;963070692;world;8.48E-05;-2.00E-05;-6.31E-05;-5.29E-05;3.04E-05;-0.000197424;1
2024/05/03/13:00:37.973444;96619;1714766437;973006869;world;8.76E-05;-1.49E-06;-2.17E-05;-9.70E-05;-8.50E-05;-9.32E-05;1
2024/05/03/13:00:37.983449;96620;1714766437;983261747;world;9.58E-05;-1.14E-05;-4.16E-05;-0.000101912;-5.21E-05;-0.000111869;1
2024/05/03/13:00:37.993815;96621;1714766437;993426726;world;8.03E-05;1.04E-05;-5.26E-05;-7.72E-05;-7.67E-05;-0.000180842;1
2024/05/03/13:00:38.013412;96622;1714766438;13076807;world;0.000103557;2.94E-06;-6.94E-05;-8.72E-06;-6.30E-05;-0.000168922;1
2024/05/03/13:00:38.043780;96623;1714766438;43337441;world;0.000120366;3.45E-05;-6.65E-05;-8.82E-05;-0.000223089;-0.000135738;1
2024/05/03/13:00:38.043812;96624;1714766438;43388808;world;5.11E-05;-1.98E-05;-4.34E-05;-6.16E-05;-2.37E-05;-0.000180757;1
2024/05/03/13:00:38.074386;96625;1714766438;73405211;world;9.40E-05;-6.37E-06;-3.78E-05;-6.71E-05;-7.87E-05;-8.75E-05;1
2024/05/03/13:00:38.074430;96626;1714766438;73462058;world;9.52E-05;4.58E-05;-5.09E-05;-4.36E-05;-0.000116251;-5.48E-05;1
2024/05/03/13:00:38.093322;96627;1714766438;93002308;world;9.23E-05;1.20E-05;-5.58E-05;-9.57E-05;-4.05E-05;-0.000149706;1
2024/05/03/13:00:38.103558;96628;1714766438;103196994;world;9.15E-05;1.43E-05;-5.23E-05;-9.27E-05;-3.28E-05;-0.000119319;1
2024/05/03/13:00:38.123596;96629;1714766438;123320146;world;7.86E-05;3.01E-05;-6.31E-05;1.59E-05;-8.57E-05;-0.000149707;1
2024/05/03/13:00:38.143728;96630;1714766438;143393613;world;8.81E-05;2.49E-05;-5.53E-05;-6.32E-05;-1.16E-05;-0.000143108;1
2024/05/03/13:00:38.183615;96631;1714766438;183160451;world;9.02E-05;9.50E-06;-6.42E-05;-7.49E-05;-0.00011301;-0.000163155;1
2024/05/03/13:00:38.183648;96633;1714766438;183207599;world;7.58E-05;-2.59E-05;-5.10E-05;-9.39E-05;-3.97E-05;-0.000123909;1
2024/05/03/13:00:38.203595;96634;1714766438;203285507;world;0.000116242;3.60E-05;-6.00E-05;1.30E-05;-0.000129567;-0.000135254;1
2024/05/03/13:00:38.213266;96635;1714766438;212956493;world;7.40E-05;1.88E-05;-6.84E-05;-3.03E-05;-4.70E-05;-0.00016148;1
2024/05/03/13:00:38.243493;96636;1714766438;243128305;world;8.60E-05;-1.15E-06;-5.00E-05;-3.84E-05;-5.64E-05;-0.00022412;1
2024/05/03/13:00:38.243522;96637;1714766438;243171826;world;9.44E-05;1.07E-05;-5.07E-05;-0.000114068;-8.86E-05;-8.56E-05;1
2024/05/03/13:00:38.283411;96638;1714766438;283062221;world;6.67E-05;5.14E-06;-5.71E-05;-7.97E-05;-2.52E-05;-0.000184926;1
2024/05/03/13:00:38.283436;96639;1714766438;283099642;world;0.000106682;8.85E-06;-5.66E-05;-3.16E-05;-5.98E-05;-7.65E-05;1
2024/05/03/13:00:38.293584;96640;1714766438;293279981;world;9.34E-05;-1.25E-05;-6.53E-05;-5.66E-05;-7.64E-05;-0.00025372;1
2024/05/03/13:00:38.313916;96641;1714766438;313587244;world;7.69E-05;1.31E-05;-5.27E-05;-7.35E-05;-5.43E-05;-0.000194462;1
2024/05/03/13:00:38.323800;96642;1714766438;323413580;world;0.000107316;8.75E-06;-4.60E-05;-6.13E-05;-0.000118579;-0.000116523;1
2024/05/03/13:00:38.343424;96643;1714766438;343130780;world;0.00010106;2.66E-05;-6.88E-05;-0.000114498;-6.40E-05;-0.000193403;1
2024/05/03/13:00:38.363410;96644;1714766438;363057397;world;8.16E-05;-1.10E-05;-6.74E-05;-0.000107788;-4.39E-05;-0.000201523;1
2024/05/03/13:00:38.373558;96645;1714766438;373141046;world;6.56E-05;-8.37E-06;-6.23E-05;-0.000133017;-0.000137133;-0.000156803;1
2024/05/03/13:00:38.393351;96646;1714766438;392972561;world;7.92E-05;-3.11E-06;-5.89E-05;-0.000100729;-9.07E-05;-0.000183023;1
2024/05/03/13:00:38.403529;96647;1714766438;403221761;world;8.76E-05;1.59E-05;-7.25E-05;-0.000109027;-2.82E-05;-0.000176029;1
2024/05/03/13:00:38.423381;96648;1714766438;423054523;world;7.05E-05;-1.43E-05;-5.24E-05;-9.81E-08;-7.67E-06;-0.000132207;1
2024/05/03/13:00:38.433592;96649;1714766438;433299595;world;8.69E-05;-3.30E-06;-5.27E-05;-6.03E-05;-3.19E-05;-0.000162366;1
2024/05/03/13:00:38.453247;96650;1714766438;452925717;world;0.000103718;4.00E-05;-7.87E-05;-7.41E-05;-9.67E-05;-0.000103203;1
2024/05/03/13:00:38.483359;96651;1714766438;482939147;world;9.84E-05;3.78E-05;-7.32E-05;-0.000114109;-0.000175093;-0.000168182;1
2024/05/03/13:00:38.483366;96652;1714766438;482973932;world;0.000116666;2.29E-05;-7.60E-05;-0.000165073;-0.000130186;-0.000170782;1
2024/05/03/13:00:38.503544;96653;1714766438;503230598;world;7.17E-05;2.47E-05;-5.43E-05;-0.000109467;-1.51E-05;-0.000137212;1
2024/05/03/13:00:38.513178;96654;1714766438;512924302;world;9.76E-05;-5.16E-05;-6.35E-05;-1.20E-05;-9.99E-06;-0.000249681;1
2024/05/03/13:00:38.523455;96655;1714766438;523225812;world;8.09E-05;1.34E-05;-6.55E-05;-0.000128772;-9.86E-05;-0.000110945;1
2024/05/03/13:00:38.553241;96656;1714766438;553008257;world;0.000118061;3.12E-05;-5.26E-05;-4.19E-05;-5.54E-05;-4.99E-05;1
2024/05/03/13:00:38.563527;96657;1714766438;563201162;world;0.000439825;-1.82E-05;2.95E-05;7.95E-05;0.000220437;9.59E-05;1
2024/05/03/13:00:38.593304;96658;1714766438;593042981;world;0.001213433;2.55E-05;0.000190829;0.000770263;0.000284958;0.000806459;0.999999404
2024/05/03/13:00:38.593312;96659;1714766438;593076243;world;0.001713211;8.10E-05;0.000235644;0.000891096;0.00045317;0.001236414;0.999998808
2024/05/03/13:00:38.603445;96660;1714766438;603140007;world;0.002769113;5.82E-05;0.000178009;0.000896015;0.000958488;0.001725103;0.999997735
2024/05/03/13:00:38.624521;96661;1714766438;624310628;world;0.003998347;0.00020277;9.56E-05;0.00019292;0.000452281;0.002683579;0.999996305
2024/05/03/13:00:38.643432;96662;1714766438;643102471;world;0.005281463;0.000286514;0.000363277;0.000808335;0.000254907;0.003974096;0.999991775
2024/05/03/13:00:38.653136;96663;1714766438;652876168;world;0.006704744;9.88E-05;0.000393631;0.000580863;0.000770428;0.004868871;0.999987721
2024/05/03/13:00:38.683485;96664;1714766438;683256848;world;0.008168651;6.73E-05;0.000404902;0.000435808;0.000983488;0.005857086;0.999982357
2024/05/03/13:00:38.693520;96665;1714766438;693238003;world;0.009644713;0.00015752;0.000483314;0.000709488;0.000917134;0.007081039;0.999974251
2024/05/03/13:00:38.703416;96666;1714766438;703078399;world;0.010349892;0.000227486;0.000506238;0.000629184;0.000846972;0.007673257;0.999970078
2024/05/03/13:00:38.713025;96667;1714766438;712887179;world;0.011927301;0.000242092;0.000570305;0.000615547;0.000947639;0.008968092;0.99995923
2024/05/03/13:00:38.733642;96668;1714766438;733092367;world;0.013434682;0.000281299;0.000536108;0.000684941;0.000804372;0.00990683;0.999950409
2024/05/03/13:00:38.753213;96669;1714766438;752979765;world;0.014899479;0.000378459;0.00048285;0.001038438;0.000656712;0.011005631;0.999938726
2024/05/03/13:00:38.763457;96670;1714766438;763162564;world;0.016372684;0.000301664;0.000496333;0.000924947;0.000715942;0.012098202;0.999926209
2024/05/03/13:00:38.793322;96671;1714766438;793055989;world;0.017835382;0.000376309;0.000523539;0.000606973;0.000737472;0.013251566;0.999911785
2024/05/03/13:00:38.803413;96672;1714766438;803162971;world;0.019128649;0.00054722;0.000572445;0.001052404;0.000901103;0.014813223;0.999889374
2024/05/03/13:00:38.813428;96673;1714766438;813185776;world;0.020342082;0.000459393;0.000617204;0.001192204;0.00101538;0.015734147;0.999875069
2024/05/03/13:00:38.823702;96674;1714766438;823297493;world;0.021046326;0.000437018;0.000517027;0.000642232;0.000784536;0.015919166;0.999872804
2024/05/03/13:00:38.843184;96675;1714766438;843008978;world;0.022457663;0.00058088;0.000531516;0.000109774;0.000698157;0.016697982;0.999860406
2024/05/03/13:00:38.863210;96676;1714766438;862997249;world;0.023647731;0.000618933;0.000452075;-8.92E-05;0.000398941;0.017546942;0.999845982
2024/05/03/13:00:38.873346;96677;1714766438;873090353;world;0.024740372;0.00069418;0.000453873;-0.00042293;3.24E-05;0.018594813;0.999827087
2024/05/03/13:00:38.883239;96678;1714766438;882948981;world;0.025592122;0.000812221;0.000424571;-0.000925491;8.62E-05;0.019771708;0.99980408
2024/05/03/13:00:38.953441;96679;1714766438;953112360;world;0.026469138;0.00083739;0.000468402;-0.000638639;0.000567669;0.020610854;0.999787271
2024/05/03/13:00:38.973514;96680;1714766438;973204035;world;0.0274122;0.000904694;0.000540746;-0.000178101;0.000743213;0.021573136;0.999767005
2024/05/03/13:00:39.013648;96681;1714766439;13151563;world;0.028284244;0.000927689;0.000564301;-0.00013812;0.000636262;0.0225247;0.999746144
2024/05/03/13:00:39.013676;96686;1714766439;13222696;world;0.031463232;0.001094971;0.000521278;-0.000490772;4.36E-05;0.026424883;0.999650717
2024/05/03/13:00:39.023530;96687;1714766439;23254656;world;0.032118954;0.001072453;0.000538457;-0.000632288;-4.93E-05;0.027163034;0.999630809
2024/05/03/13:00:39.043972;96688;1714766439;43660961;world;0.032835461;0.001240689;0.000426529;-0.000487528;-0.000424521;0.027876096;0.999611199
2024/05/03/13:00:39.063591;96689;1714766439;63298462;world;0.03350082;0.001362942;0.000198885;0.000778546;-0.000865581;0.028315805;0.999598444
2024/05/03/13:00:39.073387;96690;1714766439;73113001;world;0.034004763;0.001245222;0.000595408;0.000166287;0.000482283;0.02934585;0.999569237
2024/05/03/13:00:39.093578;96691;1714766439;93239782;world;0.034298539;0.001338781;0.000566378;0.000306075;0.000371707;0.02968161;0.999559343
2024/05/03/13:00:39.103185;96692;1714766439;102948245;world;0.034806855;0.001487704;0.000340112;0.000205892;-0.000778127;0.030288901;0.999540925
2024/05/03/13:00:39.123682;96693;1714766439;123418492;world;0.035081759;0.001400109;0.000576622;0.001090789;0.000354779;0.031446893;0.999504805
2024/05/03/13:00:39.143608;96694;1714766439;143268615;world;0.035380289;0.001238306;0.000731943;0.00035612;0.001044008;0.032357953;0.999475777
2024/05/03/13:00:39.163829;96695;1714766439;163361611;world;0.035830501;0.001219115;0.000694103;0.000297621;0.001007906;0.032891795;0.999458373
2024/05/03/13:00:39.173666;96696;1714766439;173310147;world;0.036230069;0.001223654;0.000523445;-0.000425161;0.000201685;0.033063203;0.999453127
2024/05/03/13:00:39.213536;96697;1714766439;213081713;world;0.036679044;0.00121131;0.000544262;-0.000341308;0.000386546;0.033657838;0.999433339
2024/05/03/13:00:39.213564;96699;1714766439;213124023;world;0.037384726;0.001212027;0.000578214;-0.000259789;0.000496066;0.034620192;0.999400377
2024/05/03/13:00:39.234352;96700;1714766439;233233190;world;0.03780121;0.001250175;0.000619885;-0.000336805;0.000463602;0.035203122;0.999380112
2024/05/03/13:00:39.243618;96701;1714766439;243349328;world;0.0385007;0.00146292;0.000619752;0.000425381;-0.000400121;0.036036834;0.999350369
2024/05/03/13:00:39.263711;96702;1714766439;263327665;world;0.038906481;0.001508879;0.000536878;0.00086259;-0.000260979;0.036507335;0.999332964
2024/05/03/13:00:39.273672;96703;1714766439;273241174;world;0.039467748;0.001684271;0.000652193;0.000900435;-0.000531121;0.037241522;0.999305725
2024/05/03/13:00:39.303468;96704;1714766439;303164271;world;0.039850269;0.001676922;0.000818799;-0.000244685;0.000409405;0.037978757;0.999278486
2024/05/03/13:00:39.313274;96705;1714766439;313010627;world;0.040317066;0.001654692;0.000756131;-0.000467428;0.000488747;0.038547646;0.999256551
2024/05/03/13:00:39.323203;96706;1714766439;322937331;world;0.040769316;0.001621185;0.000723575;-0.00020892;0.000482246;0.039127298;0.99923408
2024/05/03/13:00:39.343976;96707;1714766439;343210397;world;0.041003995;0.001681533;0.000849916;0.000222276;0.000796344;0.039825369;0.999206364
2024/05/03/13:00:39.373368;96708;1714766439;373118108;world;0.041653045;0.00179673;0.000781998;0.000977677;9.01E-05;0.040460721;0.999180734
2024/05/03/13:00:39.373392;96709;1714766439;373152142;world;0.042420752;0.001916884;0.000579169;0.001529042;-0.000402875;0.040716425;0.999169469
2024/05/03/13:00:39.413712;96710;1714766439;413310638;world;0.043069739;0.001980508;0.000486018;0.000612982;-0.000884847;0.040894467;0.999162912
2024/05/03/13:00:39.413742;96711;1714766439;413343770;world;0.043848492;0.002124072;0.000578214;0.000462595;-0.000971205;0.041594122;0.999134004
2024/05/03/13:00:39.424256;96712;1714766439;423232728;world;0.044378087;0.002046127;0.00074194;-0.000244077;-7.76E-05;0.042550605;0.999094367
2024/05/03/13:00:39.433393;96713;1714766439;433098781;world;0.044836558;0.002010397;0.000767403;-0.000613472;0.000494358;0.043135498;0.999068916
2024/05/03/13:00:39.453135;96714;1714766439;452867191;world;0.045252398;0.002002558;0.000536432;-0.000921773;-0.000287309;0.043690141;0.999044716
2024/05/03/13:00:39.473918;96715;1714766439;473016872;world;0.046115518;0.002165835;0.000473849;0.000406268;-0.000175772;0.044309907;0.999017715
2024/05/03/13:00:39.483478;96716;1714766439;483134594;world;0.047179554;0.002570191;0.000563351;0.000980449;-0.001162704;0.044952624;0.998987973
2024/05/03/13:00:39.503546;96717;1714766439;503221191;world;0.048049629;0.002661128;0.000506588;0.000733578;-0.001211181;0.045216698;0.998976231
2024/05/03/13:00:39.513827;96718;1714766439;513236512;world;0.048443787;0.002729842;0.000480357;0.000535801;-0.001399736;0.045322064;0.998971343
2024/05/03/13:00:39.533347;96719;1714766439;533050055;world;0.048880652;0.00244076;0.000718813;-0.000209213;-6.87E-05;0.046454325;0.998920441
2024/05/03/13:00:39.543636;96720;1714766439;543284166;world;0.049485877;0.00251983;0.000720517;-0.000274888;5.81E-05;0.047354143;0.998878181
2024/05/03/13:00:39.553278;96721;1714766439;552936676;world;0.050139032;0.00267264;0.000616892;0.000488829;-0.000556962;0.048103217;0.99884218
2024/05/03/13:00:39.573527;96722;1714766439;573214448;world;0.050840929;0.002730628;0.000602162;0.000598972;-0.000203361;0.048402712;0.998827755
2024/05/03/13:00:39.603260;96723;1714766439;602949759;world;0.051888056;0.003005512;0.000558813;0.00038243;-0.001107329;0.048591357;0.998818099
2024/05/03/13:00:39.613497;96724;1714766439;613188638;world;0.052705143;0.003173525;0.000464368;0.000556342;-0.001137435;0.049055375;0.998795271
2024/05/03/13:00:39.623401;96725;1714766439;623210070;world;0.053306486;0.003185625;0.000613607;0.001024776;-0.000993281;0.050215147;0.998737395
2024/05/03/13:00:39.633815;96726;1714766439;633227212;world;0.053595159;0.003159344;0.000708614;0.001170522;-0.000928533;0.050754506;0.998710036
2024/05/03/13:00:39.653855;96727;1714766439;653444042;world;0.054095045;0.003089844;0.000782485;0.000851186;-0.000544924;0.051812515;0.998656392
2024/05/03/13:00:39.673906;96728;1714766439;673589199;world;0.054757439;0.002987106;0.000979971;0.000894785;7.53E-05;0.052874736;0.998600781
2024/05/03/13:00:39.683597;96729;1714766439;683288937;world;0.055359475;0.003083453;0.000812055;0.000891058;-0.000212258;0.053404629;0.998572588
2024/05/03/13:00:39.733509;96730;1714766439;733201840;world;0.055972308;0.003167395;0.000700617;0.000745998;-0.000368156;0.053885609;0.998546779
2024/05/03/13:00:39.733533;96732;1714766439;733245442;world;0.057635911;0.003538477;0.000639947;0.000350705;-0.001122074;0.054608345;0.998507202
2024/05/03/13:00:39.743284;96733;1714766439;742924651;world;0.058086898;0.003701027;0.000641835;0.000380731;-0.001317406;0.054801896;0.998496294
2024/05/03/13:00:39.763496;96734;1714766439;763154026;world;0.058902733;0.003821958;0.000693791;0.00057624;-0.001490919;0.055456787;0.998459816
2024/05/03/13:00:39.783900;96735;1714766439;783592332;world;0.059664406;0.003953949;0.000687168;0.000395682;-0.001830544;0.056046445;0.998426437
2024/05/03/13:00:39.813625;96736;1714766439;813337978;world;0.06024373;0.003904969;0.000744317;0.000431865;-0.001814123;0.057183977;0.998362005
2024/05/03/13:00:39.813675;96737;1714766439;813377132;world;0.060609337;0.003692622;0.000833096;0.000432706;-0.000675118;0.058233306;0.998302698
2024/05/03/13:00:39.823789;96738;1714766439;823217383;world;0.060876045;0.003679767;0.000956867;0.000707246;-0.000434295;0.058681149;0.998276472
2024/05/03/13:00:39.843172;96739;1714766439;842923030;world;0.061425868;0.003721569;0.000819886;0.001036849;4.73E-05;0.059050146;0.998254478
2024/05/03/13:00:39.853414;96740;1714766439;853078853;world;0.062240452;0.003934732;0.000693072;0.000566624;-0.000907658;0.059356589;0.998236299
2024/05/03/13:00:39.883977;96741;1714766439;883592848;world;0.063543431;0.004352383;0.000632982;0.000631885;-0.00157475;0.059881493;0.998204112
2024/05/03/13:00:39.884002;96742;1714766439;883627844;world;0.063956507;0.004468145;0.000700547;0.000728303;-0.001707441;0.060380634;0.998173714
2024/05/03/13:00:39.913566;96743;1714766439;913054691;world;0.064715706;0.004621124;0.000766593;0.000821898;-0.001840285;0.061261538;0.998119771
