time;.header.seq;.header.stamp.secs;.header.stamp.nsecs;.header.frame_id;.name;.position;.velocity;.effort
2024/05/03/12:41:20.397096;46917;1714765280;411065337;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6196594238281, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.416078;46918;1714765280;427087961;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 0.0, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.428185;46919;1714765280;443067919;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.04364013671875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 0.0, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.445059;46920;1714765280;459051839;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6782531738281, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.461017;46921;1714765280;475042278;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 0.0, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.485748;46922;1714765280;491063069;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.04364013671875);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 0.0, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.495071;46923;1714765280;507428526;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.516703;46924;1714765280;523092225;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.525477;46925;1714765280;539253108;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(0.0, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.541121;46926;1714765280;555114806;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6782531738281, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.557800;46927;1714765280;571118504;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3005676269531, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.572892;46928;1714765280;587074277;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3005676269531, 0.0, 473.6196594238281, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.588418;46929;1714765280;603117049;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6782531738281, 0.0015339808305725455, 473.3005676269531, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 0.0, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.606132;46930;1714765280;619123544;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6782531738281, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 2.690000057220459, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.625415;46931;1714765280;635155094;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, 0.0, 473.6196594238281, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.639330;46932;1714765280;651192792;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3005676269531, -0.0015339808305725455, 473.6196594238281, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 5.380000114440918, -10.760000228881836, 2.690000057220459, 0.0)
2024/05/03/12:41:20.654030;46933;1714765280;667214379;;['BL_Position', 'BL_Wheel', 'BR_Position', 'BR_Wheel', 'FL_Position', 'FL_Wheel', 'FR_Position', 'FR_Wheel'];(0.0, 475.6767272949219, 0.0015339808305725455, 473.3021240234375, -0.0015339808305725455, 473.6211853027344, 0.0, 478.0451965332031);(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0);(2.690000057220459, 64.55999755859375, 0.0, 5.380000114440918, 0.0, -10.760000228881836, 2.690000057220459, 0.0)
